x [um]	Total Charge Density [C/cm^3]
3.17726	-0.000269443
3.17791	-0.000273361
3.17856	-0.000277329
3.17921	-0.000281347
3.17986	-0.000285416
3.18051	-0.000289536
3.18116	-0.000293708
3.18181	-0.000297931
3.18246	-0.000302207
3.18311	-0.000306536
3.18376	-0.000310918
3.18441	-0.000315354
3.18507	-0.000319844
3.18572	-0.000324388
3.18637	-0.000328986
3.18702	-0.00033364
3.18767	-0.00033835
3.18832	-0.000343115
3.18897	-0.000347936
3.18962	-0.000352814
3.19027	-0.000357749
3.19092	-0.000362741
3.19157	-0.000367791
3.19222	-0.000372898
3.19287	-0.000378064
3.19352	-0.000383288
3.19418	-0.000388571
3.19483	-0.000393912
3.19548	-0.000399314
3.19613	-0.000404774
3.19678	-0.000410295
3.19743	-0.000415875
3.19808	-0.000421516
3.19873	-0.000427217
3.19938	-0.000432979
3.20003	-0.000438801
3.20068	-0.000444685
3.20133	-0.00045063
3.20198	-0.000456636
3.20263	-0.000462704
3.20329	-0.000468833
3.20394	-0.000475023
3.20459	-0.000481276
3.20524	-0.00048759
3.20589	-0.000493967
3.20654	-0.000500405
3.20719	-0.000506905
3.20784	-0.000513467
3.20849	-0.000520091
3.20914	-0.000526776
3.20979	-0.000533524
3.21044	-0.000540334
3.21109	-0.000547205
3.21175	-0.000554137
3.2124	-0.000561131
3.21305	-0.000568187
3.2137	-0.000575303
3.21435	-0.000582481
3.215	-0.000589719
3.21565	-0.000597018
3.2163	-0.000604377
3.21695	-0.000611796
3.2176	-0.000619275
3.21825	-0.000626814
3.2189	-0.000634411
3.21955	-0.000642067
3.2202	-0.000649782
3.22086	-0.000657554
3.22151	-0.000665384
3.22216	-0.000673271
3.22281	-0.000681215
3.22346	-0.000689215
3.22411	-0.000697271
3.22476	-0.000705382
3.22541	-0.000713548
3.22606	-0.000721767
3.22671	-0.00073004
3.22736	-0.000738366
3.22801	-0.000746745
3.22866	-0.000755174
3.22931	-0.000763655
3.22997	-0.000772186
3.23062	-0.000780766
3.23127	-0.000789396
3.23192	-0.000798073
3.23257	-0.000806798
3.23322	-0.000815569
3.23387	-0.000824386
3.23452	-0.000833248
3.23517	-0.000842154
3.23582	-0.000851104
3.23647	-0.000860096
3.23712	-0.000869129
3.23777	-0.000878203
3.23843	-0.000887317
3.23908	-0.00089647
3.23973	-0.000905661
3.24038	-0.00091489
3.24103	-0.000924154
3.24168	-0.000933454
3.24233	-0.000942788
3.24298	-0.000952156
3.24363	-0.000961557
3.24428	-0.000970989
3.24493	-0.000980452
3.24558	-0.000989945
3.24623	-0.000999467
3.24688	-0.00100902
3.24754	-0.00101859
3.24819	-0.0010282
3.24884	-0.00103783
3.24949	-0.00104748
3.25014	-0.00105716
3.25079	-0.00106686
3.25144	-0.00107658
3.25209	-0.00108633
3.25274	-0.00109609
3.25339	-0.00110588
3.25404	-0.00111569
3.25469	-0.00112551
3.25534	-0.00113535
3.256	-0.00114522
3.25665	-0.00115509
3.2573	-0.00116499
3.25795	-0.0011749
3.2586	-0.00118483
3.25925	-0.00119478
3.2599	-0.00120474
3.26055	-0.00121472
3.2612	-0.00122471
3.26185	-0.00123472
3.2625	-0.00124475
3.26315	-0.00125479
3.2638	-0.00126485
3.26445	-0.00127493
3.26511	-0.00128502
3.26576	-0.00129513
3.26641	-0.00130526
3.26706	-0.00131541
3.26771	-0.00132559
3.26836	-0.00133578
3.26901	-0.001346
3.26966	-0.00135624
3.27031	-0.0013665
3.27096	-0.0013768
3.27161	-0.00138712
3.27226	-0.00139748
3.27291	-0.00140787
3.27356	-0.0014183
3.27422	-0.00142876
3.27487	-0.00143927
3.27552	-0.00144982
3.27617	-0.00146042
3.27682	-0.00147107
3.27747	-0.00148177
3.27812	-0.00149253
3.27877	-0.00150336
3.27942	-0.00151425
3.28007	-0.00152522
3.28072	-0.00153626
3.28137	-0.00154739
3.28202	-0.0015586
3.28268	-0.00156991
3.28333	-0.00158132
3.28398	-0.00159283
3.28463	-0.00160446
3.28528	-0.00161622
3.28593	-0.0016281
3.28658	-0.00164012
3.28723	-0.00165229
3.28788	-0.00166462
3.28853	-0.00167711
3.28918	-0.00168979
3.28983	-0.00170265
3.29048	-0.00171571
3.29113	-0.00172899
3.29179	-0.00174249
3.29244	-0.00175623
3.29309	-0.00177023
3.29374	-0.0017845
3.29439	-0.00179905
3.29504	-0.00181391
3.29569	-0.00182909
3.29634	-0.00184461
3.29699	-0.00186049
3.29764	-0.00187676
3.29829	-0.00189343
3.29894	-0.00191053
3.29959	-0.00192808
3.30024	-0.00194611
3.3009	-0.00196465
3.30155	-0.00198373
3.3022	-0.00200338
3.30285	-0.00202363
3.3035	-0.00204452
3.30415	-0.00206609
3.3048	-0.00208837
3.30545	-0.0021114
3.3061	-0.00213523
3.30675	-0.00215992
3.3074	-0.00218549
3.30805	-0.00221202
3.3087	-0.00223956
3.30936	-0.00226816
3.31001	-0.00229789
3.31066	-0.00232881
3.31131	-0.00236101
3.31196	-0.00239455
3.31261	-0.00242952
3.31326	-0.002466
3.31391	-0.00250409
3.31456	-0.00254389
3.31521	-0.0025855
3.31586	-0.00262904
3.31651	-0.00267463
3.31716	-0.0027224
3.31781	-0.00277248
3.31847	-0.00282504
3.31912	-0.00288024
3.31977	-0.00293824
3.32042	-0.00299923
3.32107	-0.00306342
3.32172	-0.00313102
3.32237	-0.00320227
3.32302	-0.00327743
3.32367	-0.00335676
3.32432	-0.00344058
3.32497	-0.00352919
3.32562	-0.00362295
3.32627	-0.00372225
3.32692	-0.00382749
3.32758	-0.00393914
3.32823	-0.00405769
3.32888	-0.00418368
3.32953	-0.00431771
3.33018	-0.00446042
3.33083	-0.00461253
3.33148	-0.00477484
3.33213	-0.00494821
3.33278	-0.00513359
3.33343	-0.00533206
3.33408	-0.0055448
3.33473	0.0118489
3.33538	0.0116158
3.33604	0.0113782
3.33669	0.0111367
3.33734	0.0108918
3.33799	0.0106438
3.33864	0.0103933
3.33929	0.0101409
3.33994	0.00988692
3.34059	0.00963196
3.34124	0.00937647
3.34189	0.00912095
3.34254	0.00886587
3.34319	0.00861168
3.34384	0.00835882
3.34449	0.00810771
3.34515	0.00785876
3.3458	0.00761234
3.34645	0.0073688
3.3471	0.00712847
3.34775	0.00689166
3.3484	0.00665866
3.34905	0.0064297
3.3497	0.00620503
3.35035	0.00598483
3.351	0.0057693
3.35165	0.00555859
3.3523	0.00535282
3.35295	0.0051521
3.3536	0.00495652
3.35426	0.00476614
3.35491	0.00458101
3.35556	0.00440116
3.35621	0.0042266
3.35686	0.00405731
3.35751	0.00389329
3.35816	0.0037345
3.35881	0.00358088
3.35946	0.00343239
3.36011	0.00328896
3.36076	0.00315051
3.36141	0.00301695
3.36206	0.0028882
3.36272	0.00276415
3.36337	0.00264471
3.36402	0.00252976
3.36467	0.0024192
3.36532	0.00231292
3.36597	0.00221079
3.36662	0.00211271
3.36727	0.00201855
3.36792	0.0019282
3.36857	0.00184153
3.36922	0.00175844
3.36987	0.00167879
3.37052	0.00160248
3.37117	0.00152939
3.37183	0.00145941
3.37248	0.00139243
3.37313	0.00132833
3.37378	0.00126701
3.37443	0.00120836
3.37508	0.00115229
3.37573	0.00109869
3.37638	0.00104747
3.37703	0.000998527
3.37768	0.000951774
3.37833	0.000907123
3.37898	0.000864485
3.37963	0.000823779
3.38028	0.000784923
3.38094	0.000747839
3.38159	0.000712453
3.38224	0.000678692
3.38289	0.000646485
3.38354	0.000615766
3.38419	0.000586469
3.38484	0.000558533
3.38549	0.000531896
3.38614	0.000506502
3.38679	0.000482296
3.38744	0.000459223
3.38809	0.000437233
3.38874	0.000416278
3.3894	0.00039631
3.39005	0.000377284
3.3907	0.000359158
3.39135	0.000341889
3.392	0.00032544
3.39265	0.000309772
3.3933	0.000294848
3.39395	0.000280635
3.3946	0.000267099
3.39525	0.000254209
3.3959	0.000241935
3.39655	0.000230248
3.3972	0.00021912
3.39785	0.000208525
3.39851	0.000198438
3.39916	0.000188836
3.39981	0.000179694
3.40046	0.000170992
3.40111	0.000162708
3.40176	0.000154823
3.40241	0.000147318
3.40306	0.000140174
3.40371	0.000133375
3.40436	0.000126904
3.40501	0.000120746
3.40566	0.000114884
3.40631	0.000109306
3.40696	0.000103998
3.40762	9.89464e-05
3.40827	9.41392e-05
3.40892	8.95647e-05
3.40957	8.52117e-05
3.41022	8.10696e-05
3.41087	7.71281e-05
3.41152	7.33777e-05
3.41217	6.98092e-05
3.41282	6.64137e-05
3.41347	6.3183e-05
3.41412	6.0109e-05
3.41477	5.71842e-05
3.41542	5.44014e-05
3.41608	5.17538e-05
3.41673	4.92348e-05
3.41738	4.68381e-05
3.41803	4.45579e-05
3.41868	4.23885e-05
3.41933	4.03246e-05
3.41998	3.8361e-05
3.42063	3.64929e-05
3.42128	3.47156e-05
3.42193	3.30248e-05
3.42258	3.14162e-05
3.42323	2.98859e-05
3.42388	2.843e-05
3.42453	2.7045e-05
3.42519	2.57275e-05
3.42584	2.4474e-05
3.42649	2.32815e-05
3.42714	2.21472e-05
3.42779	2.1068e-05
3.42844	2.00414e-05
3.42909	1.90648e-05
3.42974	1.81357e-05
3.43039	1.72519e-05
3.43104	1.64111e-05
3.43169	1.56113e-05
3.43234	1.48505e-05
3.43299	1.41267e-05
3.43364	1.34382e-05
3.4343	1.27832e-05
3.43495	1.21602e-05
3.4356	1.15675e-05
3.43625	1.10037e-05
3.4369	1.04674e-05
3.43755	9.95716e-06
3.4382	9.47183e-06
3.43885	9.01016e-06
3.4395	8.57098e-06
3.44015	8.15322e-06
3.4408	7.75581e-06
3.44145	7.37778e-06
3.4421	7.01818e-06
3.44276	6.6761e-06
3.44341	6.3507e-06
3.44406	6.04117e-06
3.44471	5.74673e-06
3.44536	5.46664e-06
3.44601	5.2002e-06
3.44666	4.94676e-06
3.44731	4.70568e-06
3.44796	4.47634e-06
3.44861	4.25819e-06
3.44926	4.05068e-06
3.44991	3.85329e-06
3.45056	3.66552e-06
3.45121	3.48691e-06
3.45187	3.317e-06
3.45252	3.15538e-06
3.45317	3.00165e-06
3.45382	2.8554e-06
3.45447	2.7163e-06
3.45512	2.58397e-06
3.45577	2.4581e-06
3.45642	2.33836e-06
3.45707	2.22447e-06
3.45772	2.11613e-06
3.45837	2.01307e-06
3.45902	1.91504e-06
3.45967	1.82179e-06
3.46032	1.73309e-06
3.46098	1.64871e-06
3.46163	1.56845e-06
3.46228	1.4921e-06
3.46293	1.41947e-06
3.46358	1.35039e-06
3.46423	1.28468e-06
3.46488	1.22217e-06
3.46553	1.16271e-06
3.46618	1.10615e-06
3.46683	1.05235e-06
3.46748	1.00117e-06
3.46813	9.52493e-07
3.46878	9.06186e-07
3.46944	8.62138e-07
3.47009	8.20238e-07
3.47074	7.80381e-07
3.47139	7.42468e-07
3.47204	7.06405e-07
3.47269	6.721e-07
3.47334	6.39469e-07
3.47399	6.08429e-07
3.47464	5.78903e-07
3.47529	5.50817e-07
3.47594	5.24101e-07
3.47659	4.98687e-07
3.47724	4.74514e-07
3.47789	4.51519e-07
3.47855	4.29646e-07
3.4792	4.0884e-07
3.47985	3.89048e-07
3.4805	3.70222e-07
3.48115	3.52314e-07
3.4818	3.3528e-07
3.48245	3.19076e-07
3.4831	3.03662e-07
3.48375	2.89001e-07
3.4844	2.75054e-07
3.48505	2.61788e-07
3.4857	2.49169e-07
3.48635	2.37165e-07
3.487	2.25746e-07
3.48766	2.14885e-07
3.48831	2.04553e-07
3.48896	1.94726e-07
3.48961	1.85377e-07
3.49026	1.76484e-07
3.49091	1.68026e-07
3.49156	1.59979e-07
3.49221	1.52326e-07
3.49286	1.45045e-07
3.49351	1.3812e-07
3.49416	1.31532e-07
3.49481	1.25265e-07
3.49546	1.19305e-07
3.49612	1.13635e-07
3.49677	1.08241e-07
3.49742	1.03111e-07
3.49807	9.82303e-08
3.49872	9.3588e-08
3.49937	8.91721e-08
3.50002	8.49716e-08
3.50067	8.0976e-08
3.50132	7.71752e-08
3.50197	7.35597e-08
3.50262	7.01206e-08
3.50327	6.68492e-08
3.50392	6.37373e-08
3.50457	6.07772e-08
3.50523	5.79615e-08
3.50588	5.5283e-08
3.50653	5.27352e-08
3.50718	5.03116e-08
3.50783	4.80062e-08
3.50848	4.58132e-08
3.50913	4.37272e-08
3.50978	4.17428e-08
3.51043	3.98553e-08
3.51108	3.80597e-08
3.51173	3.63518e-08
3.51238	3.47271e-08
3.51303	3.31816e-08
3.51368	3.17114e-08
3.51434	3.0313e-08
3.51499	2.89827e-08
3.51564	2.77173e-08
3.51629	2.65136e-08
3.51694	2.53686e-08
3.51759	2.42793e-08
3.51824	2.32432e-08
3.51889	2.22576e-08
3.51954	2.13201e-08
3.52019	2.04282e-08
3.52084	1.95798e-08
3.52149	1.87728e-08
3.52214	1.80051e-08
3.5228	1.72748e-08
3.52345	1.65801e-08
3.5241	1.59193e-08
3.52475	1.52906e-08
3.5254	1.46926e-08
3.52605	1.41238e-08
3.5267	1.35826e-08
3.52735	1.30679e-08
3.528	1.25782e-08
3.52865	1.21123e-08
3.5293	1.16692e-08
3.52995	1.12476e-08
3.5306	1.08466e-08
3.53125	1.04651e-08
3.53191	1.01022e-08
3.53256	9.75697e-09
3.53321	9.42854e-09
3.53386	9.1161e-09
3.53451	8.81887e-09
3.53516	8.53611e-09
3.53581	8.26711e-09
3.53646	8.01121e-09
3.53711	7.76775e-09
3.53776	7.53615e-09
3.53841	7.31581e-09
3.53906	7.10619e-09
3.53971	6.90677e-09
3.54036	6.71705e-09
3.54102	6.53655e-09
3.54167	6.36482e-09
3.54232	6.20145e-09
3.54297	6.04601e-09
3.54362	5.89813e-09
3.54427	5.75743e-09
3.54492	5.62356e-09
3.54557	5.4962e-09
3.54622	5.37502e-09
3.54687	5.25972e-09
3.54752	5.15002e-09
3.54817	5.04564e-09
3.54882	4.94632e-09
3.54948	4.85181e-09
3.55013	4.76189e-09
3.55078	4.67633e-09
3.55143	4.59491e-09
3.55208	4.51743e-09
3.55273	4.4437e-09
3.55338	4.37355e-09
3.55403	4.30678e-09
3.55468	4.24324e-09
3.55533	4.18277e-09
3.55598	4.12523e-09
3.55663	4.07046e-09
3.55728	4.01833e-09
3.55793	3.96872e-09
3.55859	3.9215e-09
3.55924	3.87656e-09
3.55989	3.83377e-09
3.56054	3.79305e-09
3.56119	3.75428e-09
3.56184	3.71738e-09
3.56249	3.68224e-09
3.56314	3.64879e-09
3.56379	3.61695e-09
3.56444	3.58663e-09
3.56509	3.55776e-09
3.56574	3.53027e-09
3.56639	3.50409e-09
3.56705	3.47916e-09
3.5677	3.45541e-09
3.56835	3.4328e-09
3.569	3.41126e-09
3.56965	3.39074e-09
3.5703	3.3712e-09
3.57095	3.35258e-09
3.5716	3.33484e-09
3.57225	3.31793e-09
3.5729	3.30182e-09
3.57355	3.28647e-09
3.5742	3.27184e-09
3.57485	3.25789e-09
3.5755	3.2446e-09
3.57616	3.23192e-09
3.57681	3.21983e-09
3.57746	3.20831e-09
3.57811	3.19732e-09
3.57876	3.18683e-09
3.57941	3.17683e-09
3.58006	3.16729e-09
3.58071	3.15818e-09
3.58136	3.14949e-09
3.58201	3.1412e-09
3.58266	3.13328e-09
3.58331	3.12572e-09
3.58396	3.11849e-09
3.58461	3.1116e-09
3.58527	3.105e-09
3.58592	3.09871e-09
3.58657	3.09269e-09
3.58722	3.08693e-09
3.58787	3.08143e-09
3.58852	3.07617e-09
3.58917	3.07113e-09
3.58982	3.06631e-09
3.59047	3.0617e-09
3.59112	3.05729e-09
3.59177	3.05306e-09
3.59242	3.049e-09
3.59307	3.04512e-09
3.59373	3.0414e-09
3.59438	3.03783e-09
3.59503	3.03441e-09
3.59568	3.03112e-09
3.59633	3.02797e-09
3.59698	3.02494e-09
3.59763	3.02203e-09
3.59828	3.01923e-09
3.59893	3.01654e-09
3.59958	3.01395e-09
3.60023	3.01146e-09
3.60088	3.00907e-09
3.60153	3.00676e-09
3.60218	3.00453e-09
3.60284	3.00239e-09
3.60349	3.00032e-09
3.60414	2.99832e-09
3.60479	2.99639e-09
3.60544	2.99453e-09
3.60609	2.99273e-09
3.60674	2.99099e-09
3.60739	2.9893e-09
3.60804	2.98767e-09
3.60869	2.98609e-09
3.60934	2.98455e-09
3.60999	2.98307e-09
3.61064	2.98162e-09
3.61129	2.98022e-09
3.61195	2.97886e-09
3.6126	2.97753e-09
3.61325	2.97624e-09
3.6139	2.97499e-09
3.61455	2.97377e-09
3.6152	2.97257e-09
3.61585	2.97141e-09
3.6165	2.97028e-09
3.61715	2.96917e-09
3.6178	2.96809e-09
3.61845	2.96703e-09
3.6191	2.96599e-09
3.61975	2.96498e-09
3.62041	2.96398e-09
3.62106	2.96301e-09
3.62171	2.96205e-09
3.62236	2.96112e-09
3.62301	2.96019e-09
3.62366	2.95929e-09
3.62431	2.9584e-09
3.62496	2.95753e-09
3.62561	2.95666e-09
3.62626	2.95582e-09
3.62691	2.95498e-09
3.62756	2.95416e-09
3.62821	2.95334e-09
3.62886	2.95254e-09
3.62952	2.95175e-09
3.63017	2.95097e-09
3.63082	2.9502e-09
3.63147	2.94943e-09
3.63212	2.94868e-09
3.63277	2.94793e-09
3.63342	2.94719e-09
3.63407	2.94646e-09
3.63472	2.94574e-09
3.63537	2.94502e-09
3.63602	2.9443e-09
3.63667	2.9436e-09
3.63732	2.94289e-09
3.63797	2.9422e-09
3.63863	2.94151e-09
3.63928	2.94082e-09
3.63993	2.94014e-09
3.64058	2.93946e-09
3.64123	2.93879e-09
3.64188	2.93812e-09
3.64253	2.93745e-09
3.64318	2.93679e-09
3.64383	2.93613e-09
3.64448	2.93548e-09
3.64513	2.93483e-09
3.64578	2.93418e-09
3.64643	2.93353e-09
3.64709	2.93289e-09
3.64774	2.93224e-09
3.64839	2.9316e-09
3.64904	2.93097e-09
3.64969	2.93033e-09
3.65034	2.9297e-09
3.65099	2.92907e-09
3.65164	2.92844e-09
3.65229	2.92781e-09
3.65294	2.92719e-09
3.65359	2.92656e-09
3.65424	2.92594e-09
3.65489	2.92532e-09
3.65554	2.9247e-09
3.6562	2.92408e-09
3.65685	2.92346e-09
3.6575	2.92285e-09
3.65815	2.92223e-09
3.6588	2.92162e-09
3.65945	2.92101e-09
3.6601	2.92039e-09
3.66075	2.91978e-09
3.6614	2.91917e-09
3.66205	2.91856e-09
3.6627	2.91796e-09
3.66335	2.91735e-09
3.664	2.91674e-09
3.66465	2.91613e-09
3.66531	2.91553e-09
3.66596	2.91492e-09
3.66661	2.91432e-09
3.66726	2.91371e-09
3.66791	2.91311e-09
3.66856	2.91251e-09
3.66921	2.9119e-09
3.66986	2.9113e-09
3.67051	2.9107e-09
3.67116	2.9101e-09
3.67181	2.90949e-09
3.67246	2.90889e-09
3.67311	2.90829e-09
3.67377	2.90769e-09
3.67442	2.90709e-09
3.67507	2.90649e-09
3.67572	2.90589e-09
3.67637	2.90529e-09
3.67702	2.90469e-09
3.67767	2.90409e-09
3.67832	2.9035e-09
3.67897	2.9029e-09
3.67962	2.9023e-09
3.68027	2.9017e-09
3.68092	2.9011e-09
3.68157	2.9005e-09
3.68222	2.89991e-09
3.68288	2.89931e-09
3.68353	2.89871e-09
3.68418	2.89811e-09
3.68483	2.89752e-09
3.68548	2.89692e-09
3.68613	2.89632e-09
3.68678	2.89573e-09
3.68743	2.89513e-09
3.68808	2.89453e-09
3.68873	2.89394e-09
3.68938	2.89334e-09
3.69003	2.89274e-09
3.69068	2.89215e-09
3.69133	2.89155e-09
3.69199	2.89095e-09
3.69264	2.89036e-09
3.69329	2.88976e-09
3.69394	2.88916e-09
3.69459	2.88857e-09
3.69524	2.88797e-09
3.69589	2.88738e-09
3.69654	2.88678e-09
3.69719	2.88618e-09
3.69784	2.88559e-09
3.69849	2.88499e-09
3.69914	2.8844e-09
3.69979	2.8838e-09
3.70045	2.8832e-09
3.7011	2.88261e-09
3.70175	2.88201e-09
3.7024	2.88142e-09
3.70305	2.88082e-09
3.7037	2.88022e-09
3.70435	2.87963e-09
3.705	2.87903e-09
3.70565	2.87844e-09
3.7063	2.87784e-09
3.70695	2.87724e-09
3.7076	2.87665e-09
3.70825	2.87605e-09
3.7089	2.87546e-09
3.70956	2.87486e-09
3.71021	2.87426e-09
3.71086	2.87367e-09
3.71151	2.87307e-09
3.71216	2.87248e-09
3.71281	2.87188e-09
3.71346	2.87128e-09
3.71411	2.87069e-09
3.71476	2.87009e-09
3.71541	2.86949e-09
3.71606	2.8689e-09
3.71671	2.8683e-09
3.71736	2.8677e-09
3.71801	2.86711e-09
3.71867	2.86651e-09
3.71932	2.86592e-09
3.71997	2.86532e-09
3.72062	2.86472e-09
3.72127	2.86413e-09
3.72192	2.86353e-09
3.72257	2.86293e-09
3.72322	2.86234e-09
3.72387	2.86174e-09
3.72452	2.86114e-09
3.72517	2.86055e-09
3.72582	2.85995e-09
3.72647	2.85935e-09
3.72713	2.85876e-09
3.72778	2.85816e-09
3.72843	2.85756e-09
3.72908	2.85696e-09
3.72973	2.85637e-09
3.73038	2.85577e-09
3.73103	2.85517e-09
3.73168	2.85458e-09
3.73233	2.85398e-09
3.73298	2.85338e-09
3.73363	2.85279e-09
3.73428	2.85219e-09
3.73493	2.85159e-09
3.73558	2.85099e-09
3.73624	2.8504e-09
3.73689	2.8498e-09
3.73754	2.8492e-09
3.73819	2.8486e-09
3.73884	2.84801e-09
3.73949	2.84741e-09
3.74014	2.84681e-09
3.74079	2.84621e-09
3.74144	2.84562e-09
3.74209	2.84502e-09
3.74274	2.84442e-09
3.74339	2.84382e-09
3.74404	2.84323e-09
3.74469	2.84263e-09
3.74535	2.84203e-09
3.746	2.84143e-09
3.74665	2.84084e-09
3.7473	2.84024e-09
3.74795	2.83964e-09
3.7486	2.83904e-09
3.74925	2.83844e-09
3.7499	2.83785e-09
3.75055	2.83725e-09
3.7512	2.83665e-09
3.75185	2.83605e-09
3.7525	2.83545e-09
3.75315	2.83486e-09
3.75381	2.83426e-09
3.75446	2.83366e-09
3.75511	2.83306e-09
3.75576	2.83246e-09
3.75641	2.83186e-09
3.75706	2.83127e-09
3.75771	2.83067e-09
3.75836	2.83007e-09
3.75901	2.82947e-09
3.75966	2.82887e-09
3.76031	2.82827e-09
3.76096	2.82767e-09
3.76161	2.82708e-09
3.76226	2.82648e-09
3.76292	2.82588e-09
3.76357	2.82528e-09
3.76422	2.82468e-09
3.76487	2.82408e-09
3.76552	2.82348e-09
3.76617	2.82288e-09
3.76682	2.82228e-09
3.76747	2.82169e-09
3.76812	2.82109e-09
3.76877	2.82049e-09
3.76942	2.81989e-09
3.77007	2.81929e-09
3.77072	2.81869e-09
3.77137	2.81809e-09
3.77203	2.81749e-09
3.77268	2.81689e-09
3.77333	2.81629e-09
3.77398	2.81569e-09
3.77463	2.81509e-09
3.77528	2.81449e-09
3.77593	2.81389e-09
3.77658	2.81329e-09
3.77723	2.81269e-09
3.77788	2.8121e-09
3.77853	2.8115e-09
3.77918	2.8109e-09
3.77983	2.8103e-09
3.78049	2.8097e-09
3.78114	2.8091e-09
3.78179	2.8085e-09
3.78244	2.8079e-09
3.78309	2.8073e-09
3.78374	2.8067e-09
3.78439	2.8061e-09
3.78504	2.8055e-09
3.78569	2.8049e-09
3.78634	2.8043e-09
3.78699	2.8037e-09
3.78764	2.8031e-09
3.78829	2.8025e-09
3.78894	2.8019e-09
3.7896	2.8013e-09
3.79025	2.8007e-09
3.7909	2.80009e-09
3.79155	2.79949e-09
3.7922	2.79889e-09
3.79285	2.79829e-09
3.7935	2.79769e-09
3.79415	2.79709e-09
3.7948	2.79649e-09
3.79545	2.79589e-09
3.7961	2.79529e-09
3.79675	2.79469e-09
3.7974	2.79409e-09
3.79805	2.79349e-09
3.79871	2.79289e-09
3.79936	2.79229e-09
3.80001	2.79168e-09
3.80066	2.79108e-09
3.80131	2.79048e-09
3.80196	2.78988e-09
3.80261	2.78928e-09
3.80326	2.78868e-09
3.80391	2.78808e-09
3.80456	2.78748e-09
3.80521	2.78687e-09
3.80586	2.78627e-09
3.80651	2.78567e-09
3.80717	2.78507e-09
3.80782	2.78447e-09
3.80847	2.78387e-09
3.80912	2.78327e-09
3.80977	2.78266e-09
3.81042	2.78206e-09
3.81107	2.78146e-09
3.81172	2.78086e-09
3.81237	2.78026e-09
3.81302	2.77965e-09
3.81367	2.77905e-09
3.81432	2.77845e-09
3.81497	2.77785e-09
3.81562	2.77725e-09
3.81628	2.77665e-09
3.81693	2.77604e-09
3.81758	2.77544e-09
3.81823	2.77484e-09
3.81888	2.77424e-09
3.81953	2.77364e-09
3.82018	2.77303e-09
3.82083	2.77243e-09
3.82148	2.77183e-09
3.82213	2.77123e-09
3.82278	2.77062e-09
3.82343	2.77002e-09
3.82408	2.76942e-09
3.82473	2.76882e-09
3.82539	2.76822e-09
3.82604	2.76761e-09
3.82669	2.76701e-09
3.82734	2.76641e-09
3.82799	2.76581e-09
3.82864	2.7652e-09
3.82929	2.7646e-09
3.82994	2.764e-09
3.83059	2.76339e-09
3.83124	2.76279e-09
3.83189	2.76219e-09
3.83254	2.76159e-09
3.83319	2.76098e-09
3.83385	2.76038e-09
3.8345	2.75978e-09
3.83515	2.75918e-09
3.8358	2.75857e-09
3.83645	2.75797e-09
3.8371	2.75737e-09
3.83775	2.75676e-09
3.8384	2.75616e-09
3.83905	2.75556e-09
3.8397	2.75495e-09
3.84035	2.75435e-09
3.841	2.75375e-09
3.84165	2.75314e-09
3.8423	2.75254e-09
3.84296	2.75194e-09
3.84361	2.75133e-09
3.84426	2.75073e-09
3.84491	2.75013e-09
3.84556	2.74952e-09
3.84621	2.74892e-09
3.84686	2.74832e-09
3.84751	2.74771e-09
3.84816	2.74711e-09
3.84881	2.7465e-09
3.84946	2.7459e-09
3.85011	2.7453e-09
3.85076	2.74469e-09
3.85141	2.74409e-09
3.85207	2.74348e-09
3.85272	2.74288e-09
3.85337	2.74228e-09
3.85402	2.74167e-09
3.85467	2.74107e-09
3.85532	2.74046e-09
3.85597	2.73986e-09
3.85662	2.73926e-09
3.85727	2.73865e-09
3.85792	2.73805e-09
3.85857	2.73744e-09
3.85922	2.73684e-09
3.85987	2.73623e-09
3.86053	2.73563e-09
3.86118	2.73503e-09
3.86183	2.73442e-09
3.86248	2.73382e-09
3.86313	2.73321e-09
3.86378	2.73261e-09
3.86443	2.732e-09
3.86508	2.7314e-09
3.86573	2.73079e-09
3.86638	2.73019e-09
3.86703	2.72958e-09
3.86768	2.72898e-09
3.86833	2.72837e-09
3.86898	2.72777e-09
3.86964	2.72716e-09
3.87029	2.72656e-09
3.87094	2.72595e-09
3.87159	2.72535e-09
3.87224	2.72474e-09
3.87289	2.72414e-09
3.87354	2.72353e-09
3.87419	2.72293e-09
3.87484	2.72232e-09
3.87549	2.72172e-09
3.87614	2.72111e-09
3.87679	2.72051e-09
3.87744	2.7199e-09
3.8781	2.7193e-09
3.87875	2.71869e-09
3.8794	2.71809e-09
3.88005	2.71748e-09
3.8807	2.71687e-09
3.88135	2.71627e-09
3.882	2.71566e-09
3.88265	2.71506e-09
3.8833	2.71445e-09
3.88395	2.71385e-09
3.8846	2.71324e-09
3.88525	2.71263e-09
3.8859	2.71203e-09
3.88655	2.71142e-09
3.88721	2.71082e-09
3.88786	2.71021e-09
3.88851	2.7096e-09
3.88916	2.709e-09
3.88981	2.70839e-09
3.89046	2.70778e-09
3.89111	2.70718e-09
3.89176	2.70657e-09
3.89241	2.70597e-09
3.89306	2.70536e-09
3.89371	2.70475e-09
3.89436	2.70415e-09
3.89501	2.70354e-09
3.89566	2.70293e-09
3.89632	2.70233e-09
3.89697	2.70172e-09
3.89762	2.70111e-09
3.89827	2.70051e-09
3.89892	2.6999e-09
3.89957	2.69929e-09
3.90022	2.69869e-09
