x [um]	Ec	Ev	Ei	Efn	Efp
1.59533	0.30325	-0.81675	-0.25675	-0.0286974	-0.603564
1.59598	0.30325	-0.81675	-0.25675	-0.0286853	-0.603564
1.59663	0.30325	-0.81675	-0.25675	-0.0286732	-0.603564
1.59728	0.30325	-0.81675	-0.25675	-0.0286612	-0.603564
1.59793	0.30325	-0.81675	-0.25675	-0.0286491	-0.603564
1.59858	0.303251	-0.816749	-0.256749	-0.028637	-0.603564
1.59923	0.303251	-0.816749	-0.256749	-0.028625	-0.603564
1.59988	0.303251	-0.816749	-0.256749	-0.0286129	-0.603564
1.60053	0.303251	-0.816749	-0.256749	-0.0286009	-0.603564
1.60118	0.303251	-0.816749	-0.256749	-0.0285889	-0.603564
1.60183	0.303251	-0.816749	-0.256749	-0.0285768	-0.603564
1.60248	0.303251	-0.816749	-0.256749	-0.0285648	-0.603564
1.60314	0.303252	-0.816748	-0.256748	-0.0285528	-0.603564
1.60379	0.303252	-0.816748	-0.256748	-0.0285408	-0.603564
1.60444	0.303252	-0.816748	-0.256748	-0.0285287	-0.603564
1.60509	0.303252	-0.816748	-0.256748	-0.0285167	-0.603564
1.60574	0.303252	-0.816748	-0.256748	-0.0285047	-0.603564
1.60639	0.303252	-0.816748	-0.256748	-0.0284927	-0.603564
1.60704	0.303252	-0.816748	-0.256748	-0.0284808	-0.603564
1.60769	0.303252	-0.816748	-0.256748	-0.0284688	-0.603564
1.60834	0.303253	-0.816747	-0.256747	-0.0284568	-0.603564
1.60899	0.303253	-0.816747	-0.256747	-0.0284448	-0.603564
1.60964	0.303253	-0.816747	-0.256747	-0.0284328	-0.603564
1.61029	0.303253	-0.816747	-0.256747	-0.0284209	-0.603564
1.61094	0.303253	-0.816747	-0.256747	-0.0284089	-0.603564
1.61159	0.303253	-0.816747	-0.256747	-0.028397	-0.603564
1.61225	0.303253	-0.816747	-0.256747	-0.028385	-0.603564
1.6129	0.303254	-0.816746	-0.256746	-0.0283731	-0.603564
1.61355	0.303254	-0.816746	-0.256746	-0.0283612	-0.603564
1.6142	0.303254	-0.816746	-0.256746	-0.0283492	-0.603564
1.61485	0.303254	-0.816746	-0.256746	-0.0283373	-0.603564
1.6155	0.303254	-0.816746	-0.256746	-0.0283254	-0.603564
1.61615	0.303254	-0.816746	-0.256746	-0.0283135	-0.603564
1.6168	0.303254	-0.816746	-0.256746	-0.0283016	-0.603564
1.61745	0.303254	-0.816746	-0.256746	-0.0282897	-0.603564
1.6181	0.303255	-0.816745	-0.256745	-0.0282778	-0.603564
1.61875	0.303255	-0.816745	-0.256745	-0.0282659	-0.603564
1.6194	0.303255	-0.816745	-0.256745	-0.028254	-0.603564
1.62005	0.303255	-0.816745	-0.256745	-0.0282421	-0.603564
1.6207	0.303255	-0.816745	-0.256745	-0.0282302	-0.603564
1.62136	0.303255	-0.816745	-0.256745	-0.0282184	-0.603564
1.62201	0.303255	-0.816745	-0.256745	-0.0282065	-0.603563
1.62266	0.303256	-0.816744	-0.256744	-0.0281946	-0.603563
1.62331	0.303256	-0.816744	-0.256744	-0.0281828	-0.603563
1.62396	0.303256	-0.816744	-0.256744	-0.0281709	-0.603563
1.62461	0.303256	-0.816744	-0.256744	-0.0281591	-0.603563
1.62526	0.303256	-0.816744	-0.256744	-0.0281473	-0.603563
1.62591	0.303256	-0.816744	-0.256744	-0.0281354	-0.603563
1.62656	0.303256	-0.816744	-0.256744	-0.0281236	-0.603563
1.62721	0.303256	-0.816744	-0.256744	-0.0281118	-0.603563
1.62786	0.303257	-0.816743	-0.256743	-0.0281	-0.603563
1.62851	0.303257	-0.816743	-0.256743	-0.0280881	-0.603563
1.62916	0.303257	-0.816743	-0.256743	-0.0280763	-0.603563
1.62982	0.303257	-0.816743	-0.256743	-0.0280645	-0.603563
1.63047	0.303257	-0.816743	-0.256743	-0.0280527	-0.603563
1.63112	0.303257	-0.816743	-0.256743	-0.028041	-0.603563
1.63177	0.303257	-0.816743	-0.256743	-0.0280292	-0.603563
1.63242	0.303258	-0.816742	-0.256742	-0.0280174	-0.603563
1.63307	0.303258	-0.816742	-0.256742	-0.0280056	-0.603563
1.63372	0.303258	-0.816742	-0.256742	-0.0279938	-0.603563
1.63437	0.303258	-0.816742	-0.256742	-0.0279821	-0.603563
1.63502	0.303258	-0.816742	-0.256742	-0.0279703	-0.603563
1.63567	0.303258	-0.816742	-0.256742	-0.0279586	-0.603563
1.63632	0.303258	-0.816742	-0.256742	-0.0279468	-0.603563
1.63697	0.303259	-0.816741	-0.256741	-0.0279351	-0.603563
1.63762	0.303259	-0.816741	-0.256741	-0.0279233	-0.603563
1.63827	0.303259	-0.816741	-0.256741	-0.0279116	-0.603563
1.63893	0.303259	-0.816741	-0.256741	-0.0278999	-0.603563
1.63958	0.303259	-0.816741	-0.256741	-0.0278882	-0.603563
1.64023	0.303259	-0.816741	-0.256741	-0.0278764	-0.603563
1.64088	0.303259	-0.816741	-0.256741	-0.0278647	-0.603563
1.64153	0.303259	-0.816741	-0.256741	-0.027853	-0.603563
1.64218	0.30326	-0.81674	-0.25674	-0.0278413	-0.603563
1.64283	0.30326	-0.81674	-0.25674	-0.0278296	-0.603563
1.64348	0.30326	-0.81674	-0.25674	-0.0278179	-0.603563
1.64413	0.30326	-0.81674	-0.25674	-0.0278063	-0.603563
1.64478	0.30326	-0.81674	-0.25674	-0.0277946	-0.603563
1.64543	0.30326	-0.81674	-0.25674	-0.0277829	-0.603563
1.64608	0.30326	-0.81674	-0.25674	-0.0277712	-0.603563
1.64673	0.303261	-0.816739	-0.256739	-0.0277596	-0.603563
1.64738	0.303261	-0.816739	-0.256739	-0.0277479	-0.603563
1.64804	0.303261	-0.816739	-0.256739	-0.0277363	-0.603563
1.64869	0.303261	-0.816739	-0.256739	-0.0277246	-0.603563
1.64934	0.303261	-0.816739	-0.256739	-0.027713	-0.603563
1.64999	0.303261	-0.816739	-0.256739	-0.0277013	-0.603563
1.65064	0.303261	-0.816739	-0.256739	-0.0276897	-0.603563
1.65129	0.303261	-0.816739	-0.256739	-0.0276781	-0.603563
1.65194	0.303262	-0.816738	-0.256738	-0.0276664	-0.603563
1.65259	0.303262	-0.816738	-0.256738	-0.0276548	-0.603563
1.65324	0.303262	-0.816738	-0.256738	-0.0276432	-0.603563
1.65389	0.303262	-0.816738	-0.256738	-0.0276316	-0.603563
1.65454	0.303262	-0.816738	-0.256738	-0.02762	-0.603563
1.65519	0.303262	-0.816738	-0.256738	-0.0276084	-0.603563
1.65584	0.303262	-0.816738	-0.256738	-0.0275968	-0.603563
1.6565	0.303263	-0.816737	-0.256737	-0.0275852	-0.603563
1.65715	0.303263	-0.816737	-0.256737	-0.0275736	-0.603563
1.6578	0.303263	-0.816737	-0.256737	-0.0275621	-0.603563
1.65845	0.303263	-0.816737	-0.256737	-0.0275505	-0.603563
1.6591	0.303263	-0.816737	-0.256737	-0.0275389	-0.603563
1.65975	0.303263	-0.816737	-0.256737	-0.0275274	-0.603563
1.6604	0.303263	-0.816737	-0.256737	-0.0275158	-0.603563
1.66105	0.303263	-0.816737	-0.256737	-0.0275043	-0.603563
1.6617	0.303264	-0.816736	-0.256736	-0.0274927	-0.603563
1.66235	0.303264	-0.816736	-0.256736	-0.0274812	-0.603563
1.663	0.303264	-0.816736	-0.256736	-0.0274696	-0.603563
1.66365	0.303264	-0.816736	-0.256736	-0.0274581	-0.603563
1.6643	0.303264	-0.816736	-0.256736	-0.0274466	-0.603563
1.66495	0.303264	-0.816736	-0.256736	-0.027435	-0.603563
1.66561	0.303264	-0.816736	-0.256736	-0.0274235	-0.603563
1.66626	0.303265	-0.816735	-0.256735	-0.027412	-0.603563
1.66691	0.303265	-0.816735	-0.256735	-0.0274005	-0.603563
1.66756	0.303265	-0.816735	-0.256735	-0.027389	-0.603563
1.66821	0.303265	-0.816735	-0.256735	-0.0273775	-0.603562
1.66886	0.303265	-0.816735	-0.256735	-0.027366	-0.603562
1.66951	0.303265	-0.816735	-0.256735	-0.0273545	-0.603562
1.67016	0.303265	-0.816735	-0.256735	-0.0273431	-0.603562
1.67081	0.303266	-0.816734	-0.256734	-0.0273316	-0.603562
1.67146	0.303266	-0.816734	-0.256734	-0.0273201	-0.603562
1.67211	0.303266	-0.816734	-0.256734	-0.0273086	-0.603562
1.67276	0.303266	-0.816734	-0.256734	-0.0272972	-0.603562
1.67341	0.303266	-0.816734	-0.256734	-0.0272857	-0.603562
1.67406	0.303266	-0.816734	-0.256734	-0.0272743	-0.603562
1.67472	0.303266	-0.816734	-0.256734	-0.0272628	-0.603562
1.67537	0.303266	-0.816734	-0.256734	-0.0272514	-0.603562
1.67602	0.303267	-0.816733	-0.256733	-0.02724	-0.603562
1.67667	0.303267	-0.816733	-0.256733	-0.0272285	-0.603562
1.67732	0.303267	-0.816733	-0.256733	-0.0272171	-0.603562
1.67797	0.303267	-0.816733	-0.256733	-0.0272057	-0.603562
1.67862	0.303267	-0.816733	-0.256733	-0.0271943	-0.603562
1.67927	0.303267	-0.816733	-0.256733	-0.0271828	-0.603562
1.67992	0.303267	-0.816733	-0.256733	-0.0271714	-0.603562
1.68057	0.303268	-0.816732	-0.256732	-0.02716	-0.603562
1.68122	0.303268	-0.816732	-0.256732	-0.0271486	-0.603562
1.68187	0.303268	-0.816732	-0.256732	-0.0271372	-0.603562
1.68252	0.303268	-0.816732	-0.256732	-0.0271259	-0.603562
1.68318	0.303268	-0.816732	-0.256732	-0.0271145	-0.603562
1.68383	0.303268	-0.816732	-0.256732	-0.0271031	-0.603562
1.68448	0.303268	-0.816732	-0.256732	-0.0270917	-0.603562
1.68513	0.303268	-0.816732	-0.256732	-0.0270804	-0.603562
1.68578	0.303269	-0.816731	-0.256731	-0.027069	-0.603562
1.68643	0.303269	-0.816731	-0.256731	-0.0270576	-0.603562
1.68708	0.303269	-0.816731	-0.256731	-0.0270463	-0.603562
1.68773	0.303269	-0.816731	-0.256731	-0.0270349	-0.603562
1.68838	0.303269	-0.816731	-0.256731	-0.0270236	-0.603562
1.68903	0.303269	-0.816731	-0.256731	-0.0270123	-0.603562
1.68968	0.303269	-0.816731	-0.256731	-0.0270009	-0.603562
1.69033	0.30327	-0.81673	-0.25673	-0.0269896	-0.603562
1.69098	0.30327	-0.81673	-0.25673	-0.0269783	-0.603562
1.69163	0.30327	-0.81673	-0.25673	-0.026967	-0.603562
1.69229	0.30327	-0.81673	-0.25673	-0.0269557	-0.603562
1.69294	0.30327	-0.81673	-0.25673	-0.0269443	-0.603562
1.69359	0.30327	-0.81673	-0.25673	-0.026933	-0.603562
1.69424	0.30327	-0.81673	-0.25673	-0.0269217	-0.603562
1.69489	0.30327	-0.81673	-0.25673	-0.0269104	-0.603562
1.69554	0.303271	-0.816729	-0.256729	-0.0268992	-0.603562
1.69619	0.303271	-0.816729	-0.256729	-0.0268879	-0.603562
1.69684	0.303271	-0.816729	-0.256729	-0.0268766	-0.603562
1.69749	0.303271	-0.816729	-0.256729	-0.0268653	-0.603562
1.69814	0.303271	-0.816729	-0.256729	-0.0268541	-0.603562
1.69879	0.303271	-0.816729	-0.256729	-0.0268428	-0.603562
1.69944	0.303271	-0.816729	-0.256729	-0.0268315	-0.603562
1.70009	0.303272	-0.816728	-0.256728	-0.0268203	-0.603562
1.70074	0.303272	-0.816728	-0.256728	-0.026809	-0.603562
1.7014	0.303272	-0.816728	-0.256728	-0.0267978	-0.603562
1.70205	0.303272	-0.816728	-0.256728	-0.0267865	-0.603562
1.7027	0.303272	-0.816728	-0.256728	-0.0267753	-0.603562
1.70335	0.303272	-0.816728	-0.256728	-0.0267641	-0.603562
1.704	0.303272	-0.816728	-0.256728	-0.0267528	-0.603562
1.70465	0.303273	-0.816727	-0.256727	-0.0267416	-0.603562
1.7053	0.303273	-0.816727	-0.256727	-0.0267304	-0.603562
1.70595	0.303273	-0.816727	-0.256727	-0.0267192	-0.603562
1.7066	0.303273	-0.816727	-0.256727	-0.026708	-0.603562
1.70725	0.303273	-0.816727	-0.256727	-0.0266968	-0.603562
1.7079	0.303273	-0.816727	-0.256727	-0.0266856	-0.603562
1.70855	0.303273	-0.816727	-0.256727	-0.0266744	-0.603562
1.7092	0.303273	-0.816727	-0.256727	-0.0266632	-0.603562
1.70986	0.303274	-0.816726	-0.256726	-0.026652	-0.603562
1.71051	0.303274	-0.816726	-0.256726	-0.0266408	-0.603562
1.71116	0.303274	-0.816726	-0.256726	-0.0266297	-0.603562
1.71181	0.303274	-0.816726	-0.256726	-0.0266185	-0.603562
1.71246	0.303274	-0.816726	-0.256726	-0.0266073	-0.603562
1.71311	0.303274	-0.816726	-0.256726	-0.0265962	-0.603562
1.71376	0.303274	-0.816726	-0.256726	-0.026585	-0.603562
1.71441	0.303275	-0.816725	-0.256725	-0.0265739	-0.603561
1.71506	0.303275	-0.816725	-0.256725	-0.0265627	-0.603561
1.71571	0.303275	-0.816725	-0.256725	-0.0265516	-0.603561
1.71636	0.303275	-0.816725	-0.256725	-0.0265404	-0.603561
1.71701	0.303275	-0.816725	-0.256725	-0.0265293	-0.603561
1.71766	0.303275	-0.816725	-0.256725	-0.0265182	-0.603561
1.71831	0.303275	-0.816725	-0.256725	-0.0265071	-0.603561
1.71897	0.303275	-0.816725	-0.256725	-0.026496	-0.603561
1.71962	0.303276	-0.816724	-0.256724	-0.0264848	-0.603561
1.72027	0.303276	-0.816724	-0.256724	-0.0264737	-0.603561
1.72092	0.303276	-0.816724	-0.256724	-0.0264626	-0.603561
1.72157	0.303276	-0.816724	-0.256724	-0.0264515	-0.603561
1.72222	0.303276	-0.816724	-0.256724	-0.0264404	-0.603561
1.72287	0.303276	-0.816724	-0.256724	-0.0264293	-0.603561
1.72352	0.303276	-0.816724	-0.256724	-0.0264183	-0.603561
1.72417	0.303277	-0.816723	-0.256723	-0.0264072	-0.603561
1.72482	0.303277	-0.816723	-0.256723	-0.0263961	-0.603561
1.72547	0.303277	-0.816723	-0.256723	-0.026385	-0.603561
1.72612	0.303277	-0.816723	-0.256723	-0.026374	-0.603561
1.72677	0.303277	-0.816723	-0.256723	-0.0263629	-0.603561
1.72743	0.303277	-0.816723	-0.256723	-0.0263519	-0.603561
1.72808	0.303277	-0.816723	-0.256723	-0.0263408	-0.603561
1.72873	0.303277	-0.816723	-0.256723	-0.0263298	-0.603561
1.72938	0.303278	-0.816722	-0.256722	-0.0263187	-0.603561
1.73003	0.303278	-0.816722	-0.256722	-0.0263077	-0.603561
1.73068	0.303278	-0.816722	-0.256722	-0.0262966	-0.603561
1.73133	0.303278	-0.816722	-0.256722	-0.0262856	-0.603561
1.73198	0.303278	-0.816722	-0.256722	-0.0262746	-0.603561
1.73263	0.303278	-0.816722	-0.256722	-0.0262636	-0.603561
1.73328	0.303278	-0.816722	-0.256722	-0.0262526	-0.603561
1.73393	0.303279	-0.816721	-0.256721	-0.0262415	-0.603561
1.73458	0.303279	-0.816721	-0.256721	-0.0262305	-0.603561
1.73523	0.303279	-0.816721	-0.256721	-0.0262195	-0.603561
1.73588	0.303279	-0.816721	-0.256721	-0.0262085	-0.603561
1.73654	0.303279	-0.816721	-0.256721	-0.0261975	-0.603561
1.73719	0.303279	-0.816721	-0.256721	-0.0261866	-0.603561
1.73784	0.303279	-0.816721	-0.256721	-0.0261756	-0.603561
1.73849	0.30328	-0.81672	-0.25672	-0.0261646	-0.603561
1.73914	0.30328	-0.81672	-0.25672	-0.0261536	-0.603561
1.73979	0.30328	-0.81672	-0.25672	-0.0261427	-0.603561
1.74044	0.30328	-0.81672	-0.25672	-0.0261317	-0.603561
1.74109	0.30328	-0.81672	-0.25672	-0.0261207	-0.603561
1.74174	0.30328	-0.81672	-0.25672	-0.0261098	-0.603561
1.74239	0.30328	-0.81672	-0.25672	-0.0260988	-0.603561
1.74304	0.30328	-0.81672	-0.25672	-0.0260879	-0.603561
1.74369	0.303281	-0.816719	-0.256719	-0.0260769	-0.603561
1.74434	0.303281	-0.816719	-0.256719	-0.026066	-0.603561
1.74499	0.303281	-0.816719	-0.256719	-0.0260551	-0.603561
1.74565	0.303281	-0.816719	-0.256719	-0.0260441	-0.603561
1.7463	0.303281	-0.816719	-0.256719	-0.0260332	-0.603561
1.74695	0.303281	-0.816719	-0.256719	-0.0260223	-0.603561
1.7476	0.303281	-0.816719	-0.256719	-0.0260114	-0.603561
1.74825	0.303282	-0.816718	-0.256718	-0.0260005	-0.603561
1.7489	0.303282	-0.816718	-0.256718	-0.0259896	-0.603561
1.74955	0.303282	-0.816718	-0.256718	-0.0259787	-0.603561
1.7502	0.303282	-0.816718	-0.256718	-0.0259678	-0.603561
1.75085	0.303282	-0.816718	-0.256718	-0.0259569	-0.603561
1.7515	0.303282	-0.816718	-0.256718	-0.025946	-0.603561
1.75215	0.303282	-0.816718	-0.256718	-0.0259351	-0.603561
1.7528	0.303282	-0.816718	-0.256718	-0.0259242	-0.603561
1.75345	0.303283	-0.816717	-0.256717	-0.0259134	-0.603561
1.75411	0.303283	-0.816717	-0.256717	-0.0259025	-0.603561
1.75476	0.303283	-0.816717	-0.256717	-0.0258916	-0.603561
1.75541	0.303283	-0.816717	-0.256717	-0.0258808	-0.603561
1.75606	0.303283	-0.816717	-0.256717	-0.0258699	-0.603561
1.75671	0.303283	-0.816717	-0.256717	-0.0258591	-0.603561
1.75736	0.303283	-0.816717	-0.256717	-0.0258482	-0.603561
1.75801	0.303284	-0.816716	-0.256716	-0.0258374	-0.603561
1.75866	0.303284	-0.816716	-0.256716	-0.0258265	-0.603561
1.75931	0.303284	-0.816716	-0.256716	-0.0258157	-0.603561
1.75996	0.303284	-0.816716	-0.256716	-0.0258049	-0.603561
1.76061	0.303284	-0.816716	-0.256716	-0.025794	-0.60356
1.76126	0.303284	-0.816716	-0.256716	-0.0257832	-0.60356
1.76191	0.303284	-0.816716	-0.256716	-0.0257724	-0.60356
1.76256	0.303284	-0.816716	-0.256716	-0.0257616	-0.60356
1.76322	0.303285	-0.816715	-0.256715	-0.0257508	-0.60356
1.76387	0.303285	-0.816715	-0.256715	-0.02574	-0.60356
1.76452	0.303285	-0.816715	-0.256715	-0.0257292	-0.60356
1.76517	0.303285	-0.816715	-0.256715	-0.0257184	-0.60356
1.76582	0.303285	-0.816715	-0.256715	-0.0257076	-0.60356
1.76647	0.303285	-0.816715	-0.256715	-0.0256968	-0.60356
1.76712	0.303285	-0.816715	-0.256715	-0.025686	-0.60356
1.76777	0.303286	-0.816714	-0.256714	-0.0256753	-0.60356
1.76842	0.303286	-0.816714	-0.256714	-0.0256645	-0.60356
1.76907	0.303286	-0.816714	-0.256714	-0.0256537	-0.60356
1.76972	0.303286	-0.816714	-0.256714	-0.025643	-0.60356
1.77037	0.303286	-0.816714	-0.256714	-0.0256322	-0.60356
1.77102	0.303286	-0.816714	-0.256714	-0.0256215	-0.60356
1.77167	0.303286	-0.816714	-0.256714	-0.0256107	-0.60356
1.77233	0.303286	-0.816714	-0.256714	-0.0256	-0.60356
1.77298	0.303287	-0.816713	-0.256713	-0.0255892	-0.60356
1.77363	0.303287	-0.816713	-0.256713	-0.0255785	-0.60356
1.77428	0.303287	-0.816713	-0.256713	-0.0255677	-0.60356
1.77493	0.303287	-0.816713	-0.256713	-0.025557	-0.60356
1.77558	0.303287	-0.816713	-0.256713	-0.0255463	-0.60356
1.77623	0.303287	-0.816713	-0.256713	-0.0255356	-0.60356
1.77688	0.303287	-0.816713	-0.256713	-0.0255249	-0.60356
1.77753	0.303288	-0.816712	-0.256712	-0.0255142	-0.60356
1.77818	0.303288	-0.816712	-0.256712	-0.0255034	-0.60356
1.77883	0.303288	-0.816712	-0.256712	-0.0254927	-0.60356
1.77948	0.303288	-0.816712	-0.256712	-0.025482	-0.60356
1.78013	0.303288	-0.816712	-0.256712	-0.0254714	-0.60356
1.78079	0.303288	-0.816712	-0.256712	-0.0254607	-0.60356
1.78144	0.303288	-0.816712	-0.256712	-0.02545	-0.60356
1.78209	0.303289	-0.816711	-0.256711	-0.0254393	-0.60356
1.78274	0.303289	-0.816711	-0.256711	-0.0254286	-0.60356
1.78339	0.303289	-0.816711	-0.256711	-0.025418	-0.60356
1.78404	0.303289	-0.816711	-0.256711	-0.0254073	-0.60356
1.78469	0.303289	-0.816711	-0.256711	-0.0253966	-0.60356
1.78534	0.303289	-0.816711	-0.256711	-0.025386	-0.60356
1.78599	0.303289	-0.816711	-0.256711	-0.0253753	-0.60356
1.78664	0.303289	-0.816711	-0.256711	-0.0253647	-0.60356
1.78729	0.30329	-0.81671	-0.25671	-0.025354	-0.60356
1.78794	0.30329	-0.81671	-0.25671	-0.0253434	-0.60356
1.78859	0.30329	-0.81671	-0.25671	-0.0253327	-0.60356
1.78924	0.30329	-0.81671	-0.25671	-0.0253221	-0.60356
1.7899	0.30329	-0.81671	-0.25671	-0.0253115	-0.60356
1.79055	0.30329	-0.81671	-0.25671	-0.0253009	-0.60356
1.7912	0.30329	-0.81671	-0.25671	-0.0252902	-0.60356
1.79185	0.303291	-0.816709	-0.256709	-0.0252796	-0.60356
1.7925	0.303291	-0.816709	-0.256709	-0.025269	-0.60356
1.79315	0.303291	-0.816709	-0.256709	-0.0252584	-0.60356
1.7938	0.303291	-0.816709	-0.256709	-0.0252478	-0.60356
1.79445	0.303291	-0.816709	-0.256709	-0.0252372	-0.60356
1.7951	0.303291	-0.816709	-0.256709	-0.0252266	-0.60356
1.79575	0.303291	-0.816709	-0.256709	-0.025216	-0.60356
1.7964	0.303291	-0.816709	-0.256709	-0.0252054	-0.60356
1.79705	0.303292	-0.816708	-0.256708	-0.0251949	-0.60356
1.7977	0.303292	-0.816708	-0.256708	-0.0251843	-0.60356
1.79835	0.303292	-0.816708	-0.256708	-0.0251737	-0.60356
1.79901	0.303292	-0.816708	-0.256708	-0.0251631	-0.60356
1.79966	0.303292	-0.816708	-0.256708	-0.0251526	-0.60356
1.80031	0.303292	-0.816708	-0.256708	-0.025142	-0.60356
1.80096	0.303292	-0.816708	-0.256708	-0.0251315	-0.60356
1.80161	0.303293	-0.816707	-0.256707	-0.0251209	-0.60356
1.80226	0.303293	-0.816707	-0.256707	-0.0251104	-0.60356
1.80291	0.303293	-0.816707	-0.256707	-0.0250998	-0.60356
1.80356	0.303293	-0.816707	-0.256707	-0.0250893	-0.60356
1.80421	0.303293	-0.816707	-0.256707	-0.0250787	-0.60356
1.80486	0.303293	-0.816707	-0.256707	-0.0250682	-0.60356
1.80551	0.303293	-0.816707	-0.256707	-0.0250577	-0.60356
1.80616	0.303293	-0.816707	-0.256707	-0.0250472	-0.60356
1.80681	0.303294	-0.816706	-0.256706	-0.0250366	-0.60356
1.80747	0.303294	-0.816706	-0.256706	-0.0250261	-0.603559
1.80812	0.303294	-0.816706	-0.256706	-0.0250156	-0.603559
1.80877	0.303294	-0.816706	-0.256706	-0.0250051	-0.603559
1.80942	0.303294	-0.816706	-0.256706	-0.0249946	-0.603559
1.81007	0.303294	-0.816706	-0.256706	-0.0249841	-0.603559
1.81072	0.303294	-0.816706	-0.256706	-0.0249736	-0.603559
1.81137	0.303295	-0.816705	-0.256705	-0.0249631	-0.603559
1.81202	0.303295	-0.816705	-0.256705	-0.0249527	-0.603559
1.81267	0.303295	-0.816705	-0.256705	-0.0249422	-0.603559
1.81332	0.303295	-0.816705	-0.256705	-0.0249317	-0.603559
1.81397	0.303295	-0.816705	-0.256705	-0.0249212	-0.603559
1.81462	0.303295	-0.816705	-0.256705	-0.0249108	-0.603559
1.81527	0.303295	-0.816705	-0.256705	-0.0249003	-0.603559
1.81592	0.303295	-0.816705	-0.256705	-0.0248898	-0.603559
1.81658	0.303296	-0.816704	-0.256704	-0.0248794	-0.603559
1.81723	0.303296	-0.816704	-0.256704	-0.0248689	-0.603559
1.81788	0.303296	-0.816704	-0.256704	-0.0248585	-0.603559
1.81853	0.303296	-0.816704	-0.256704	-0.024848	-0.603559
1.81918	0.303296	-0.816704	-0.256704	-0.0248376	-0.603559
1.81983	0.303296	-0.816704	-0.256704	-0.0248272	-0.603559
1.82048	0.303296	-0.816704	-0.256704	-0.0248167	-0.603559
1.82113	0.303297	-0.816703	-0.256703	-0.0248063	-0.603559
1.82178	0.303297	-0.816703	-0.256703	-0.0247959	-0.603559
1.82243	0.303297	-0.816703	-0.256703	-0.0247855	-0.603559
1.82308	0.303297	-0.816703	-0.256703	-0.0247751	-0.603559
1.82373	0.303297	-0.816703	-0.256703	-0.0247646	-0.603559
1.82438	0.303297	-0.816703	-0.256703	-0.0247542	-0.603559
1.82503	0.303297	-0.816703	-0.256703	-0.0247438	-0.603559
1.82569	0.303298	-0.816702	-0.256702	-0.0247334	-0.603559
1.82634	0.303298	-0.816702	-0.256702	-0.0247231	-0.603559
1.82699	0.303298	-0.816702	-0.256702	-0.0247127	-0.603559
1.82764	0.303298	-0.816702	-0.256702	-0.0247023	-0.603559
1.82829	0.303298	-0.816702	-0.256702	-0.0246919	-0.603559
1.82894	0.303298	-0.816702	-0.256702	-0.0246815	-0.603559
1.82959	0.303298	-0.816702	-0.256702	-0.0246711	-0.603559
1.83024	0.303298	-0.816702	-0.256702	-0.0246608	-0.603559
1.83089	0.303299	-0.816701	-0.256701	-0.0246504	-0.603559
1.83154	0.303299	-0.816701	-0.256701	-0.0246401	-0.603559
1.83219	0.303299	-0.816701	-0.256701	-0.0246297	-0.603559
1.83284	0.303299	-0.816701	-0.256701	-0.0246193	-0.603559
1.83349	0.303299	-0.816701	-0.256701	-0.024609	-0.603559
1.83415	0.303299	-0.816701	-0.256701	-0.0245987	-0.603559
1.8348	0.303299	-0.816701	-0.256701	-0.0245883	-0.603559
1.83545	0.3033	-0.8167	-0.2567	-0.024578	-0.603559
1.8361	0.3033	-0.8167	-0.2567	-0.0245676	-0.603559
1.83675	0.3033	-0.8167	-0.2567	-0.0245573	-0.603559
1.8374	0.3033	-0.8167	-0.2567	-0.024547	-0.603559
1.83805	0.3033	-0.8167	-0.2567	-0.0245367	-0.603559
1.8387	0.3033	-0.8167	-0.2567	-0.0245264	-0.603559
1.83935	0.3033	-0.8167	-0.2567	-0.024516	-0.603559
1.84	0.3033	-0.8167	-0.2567	-0.0245057	-0.603559
1.84065	0.303301	-0.816699	-0.256699	-0.0244954	-0.603559
1.8413	0.303301	-0.816699	-0.256699	-0.0244851	-0.603559
1.84195	0.303301	-0.816699	-0.256699	-0.0244748	-0.603559
1.8426	0.303301	-0.816699	-0.256699	-0.0244645	-0.603559
1.84326	0.303301	-0.816699	-0.256699	-0.0244543	-0.603559
1.84391	0.303301	-0.816699	-0.256699	-0.024444	-0.603559
1.84456	0.303301	-0.816699	-0.256699	-0.0244337	-0.603559
1.84521	0.303302	-0.816698	-0.256698	-0.0244234	-0.603559
1.84586	0.303302	-0.816698	-0.256698	-0.0244131	-0.603559
1.84651	0.303302	-0.816698	-0.256698	-0.0244029	-0.603559
1.84716	0.303302	-0.816698	-0.256698	-0.0243926	-0.603559
1.84781	0.303302	-0.816698	-0.256698	-0.0243824	-0.603559
1.84846	0.303302	-0.816698	-0.256698	-0.0243721	-0.603559
1.84911	0.303302	-0.816698	-0.256698	-0.0243618	-0.603559
1.84976	0.303302	-0.816698	-0.256698	-0.0243516	-0.603559
1.85041	0.303303	-0.816697	-0.256697	-0.0243414	-0.603559
1.85106	0.303303	-0.816697	-0.256697	-0.0243311	-0.603559
1.85171	0.303303	-0.816697	-0.256697	-0.0243209	-0.603559
1.85237	0.303303	-0.816697	-0.256697	-0.0243106	-0.603559
1.85302	0.303303	-0.816697	-0.256697	-0.0243004	-0.603559
1.85367	0.303303	-0.816697	-0.256697	-0.0242902	-0.603558
1.85432	0.303303	-0.816697	-0.256697	-0.02428	-0.603558
1.85497	0.303304	-0.816696	-0.256696	-0.0242698	-0.603558
