x [um]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]
3.63342	1.0002e+17	2.03152e+13
3.63407	1.0002e+17	2.03105e+13
3.63472	1.0002e+17	2.03058e+13
3.63537	1.0002e+17	2.03011e+13
3.63602	1.0002e+17	2.02964e+13
3.63667	1.0002e+17	2.02917e+13
3.63732	1.0002e+17	2.0287e+13
3.63797	1.0002e+17	2.02823e+13
3.63863	1.0002e+17	2.02777e+13
3.63928	1.0002e+17	2.0273e+13
3.63993	1.0002e+17	2.02683e+13
3.64058	1.0002e+17	2.02636e+13
3.64123	1.0002e+17	2.02589e+13
3.64188	1.0002e+17	2.02542e+13
3.64253	1.0002e+17	2.02495e+13
3.64318	1.0002e+17	2.02448e+13
3.64383	1.0002e+17	2.02401e+13
3.64448	1.0002e+17	2.02354e+13
3.64513	1.0002e+17	2.02307e+13
3.64578	1.0002e+17	2.0226e+13
3.64643	1.0002e+17	2.02213e+13
3.64709	1.0002e+17	2.02166e+13
3.64774	1.0002e+17	2.02119e+13
3.64839	1.0002e+17	2.02072e+13
3.64904	1.0002e+17	2.02025e+13
3.64969	1.0002e+17	2.01978e+13
3.65034	1.0002e+17	2.01932e+13
3.65099	1.0002e+17	2.01885e+13
3.65164	1.0002e+17	2.01838e+13
3.65229	1.0002e+17	2.01791e+13
3.65294	1.0002e+17	2.01744e+13
3.65359	1.0002e+17	2.01697e+13
3.65424	1.0002e+17	2.0165e+13
3.65489	1.0002e+17	2.01603e+13
3.65554	1.0002e+17	2.01556e+13
3.6562	1.0002e+17	2.01509e+13
3.65685	1.0002e+17	2.01462e+13
3.6575	1.0002e+17	2.01415e+13
3.65815	1.0002e+17	2.01368e+13
3.6588	1.0002e+17	2.01321e+13
3.65945	1.0002e+17	2.01274e+13
3.6601	1.0002e+17	2.01227e+13
3.66075	1.0002e+17	2.0118e+13
3.6614	1.0002e+17	2.01134e+13
3.66205	1.0002e+17	2.01087e+13
3.6627	1.0002e+17	2.0104e+13
3.66335	1.0002e+17	2.00993e+13
3.664	1.0002e+17	2.00946e+13
3.66465	1.0002e+17	2.00899e+13
3.66531	1.0002e+17	2.00852e+13
3.66596	1.0002e+17	2.00805e+13
3.66661	1.0002e+17	2.00758e+13
3.66726	1.0002e+17	2.00711e+13
3.66791	1.0002e+17	2.00664e+13
3.66856	1.0002e+17	2.00617e+13
3.66921	1.0002e+17	2.0057e+13
3.66986	1.0002e+17	2.00523e+13
3.67051	1.0002e+17	2.00476e+13
3.67116	1.0002e+17	2.0043e+13
3.67181	1.0002e+17	2.00383e+13
3.67246	1.0002e+17	2.00336e+13
3.67311	1.0002e+17	2.00289e+13
3.67377	1.0002e+17	2.00242e+13
3.67442	1.0002e+17	2.00195e+13
3.67507	1.0002e+17	2.00148e+13
3.67572	1.0002e+17	2.00101e+13
3.67637	1.0002e+17	2.00054e+13
3.67702	1.0002e+17	2.00007e+13
3.67767	1.0002e+17	1.9996e+13
3.67832	1.0002e+17	1.99913e+13
3.67897	1.0002e+17	1.99866e+13
3.67962	1.0002e+17	1.99819e+13
3.68027	1.0002e+17	1.99773e+13
3.68092	1.0002e+17	1.99726e+13
3.68157	1.0002e+17	1.99679e+13
3.68222	1.0002e+17	1.99632e+13
3.68288	1.0002e+17	1.99585e+13
3.68353	1.0002e+17	1.99538e+13
3.68418	1.0002e+17	1.99491e+13
3.68483	1.0002e+17	1.99444e+13
3.68548	1.0002e+17	1.99397e+13
3.68613	1.0002e+17	1.9935e+13
3.68678	1.0002e+17	1.99303e+13
3.68743	1.0002e+17	1.99256e+13
3.68808	1.0002e+17	1.99209e+13
3.68873	1.0002e+17	1.99162e+13
3.68938	1.0002e+17	1.99116e+13
3.69003	1.0002e+17	1.99069e+13
3.69068	1.0002e+17	1.99022e+13
3.69133	1.0002e+17	1.98975e+13
3.69199	1.0002e+17	1.98928e+13
3.69264	1.0002e+17	1.98881e+13
3.69329	1.0002e+17	1.98834e+13
3.69394	1.0002e+17	1.98787e+13
3.69459	1.0002e+17	1.9874e+13
3.69524	1.0002e+17	1.98693e+13
3.69589	1.0002e+17	1.98646e+13
3.69654	1.0002e+17	1.98599e+13
3.69719	1.0002e+17	1.98553e+13
3.69784	1.0002e+17	1.98506e+13
3.69849	1.0002e+17	1.98459e+13
3.69914	1.0002e+17	1.98412e+13
3.69979	1.0002e+17	1.98365e+13
3.70045	1.0002e+17	1.98318e+13
3.7011	1.0002e+17	1.98271e+13
3.70175	1.0002e+17	1.98224e+13
3.7024	1.0002e+17	1.98177e+13
3.70305	1.0002e+17	1.9813e+13
3.7037	1.0002e+17	1.98083e+13
3.70435	1.0002e+17	1.98036e+13
3.705	1.0002e+17	1.97989e+13
3.70565	1.0002e+17	1.97943e+13
3.7063	1.0002e+17	1.97896e+13
3.70695	1.0002e+17	1.97849e+13
3.7076	1.0002e+17	1.97802e+13
3.70825	1.0002e+17	1.97755e+13
3.7089	1.0002e+17	1.97708e+13
3.70956	1.0002e+17	1.97661e+13
3.71021	1.0002e+17	1.97614e+13
3.71086	1.0002e+17	1.97567e+13
3.71151	1.0002e+17	1.9752e+13
3.71216	1.0002e+17	1.97473e+13
3.71281	1.0002e+17	1.97427e+13
3.71346	1.0002e+17	1.9738e+13
3.71411	1.0002e+17	1.97333e+13
3.71476	1.0002e+17	1.97286e+13
3.71541	1.0002e+17	1.97239e+13
3.71606	1.0002e+17	1.97192e+13
3.71671	1.0002e+17	1.97145e+13
3.71736	1.0002e+17	1.97098e+13
3.71801	1.0002e+17	1.97051e+13
3.71867	1.0002e+17	1.97004e+13
3.71932	1.0002e+17	1.96957e+13
3.71997	1.0002e+17	1.9691e+13
3.72062	1.0002e+17	1.96864e+13
3.72127	1.0002e+17	1.96817e+13
3.72192	1.0002e+17	1.9677e+13
3.72257	1.0002e+17	1.96723e+13
3.72322	1.0002e+17	1.96676e+13
3.72387	1.0002e+17	1.96629e+13
3.72452	1.0002e+17	1.96582e+13
3.72517	1.0002e+17	1.96535e+13
3.72582	1.0002e+17	1.96488e+13
3.72647	1.0002e+17	1.96441e+13
3.72713	1.0002e+17	1.96395e+13
3.72778	1.0002e+17	1.96348e+13
3.72843	1.0002e+17	1.96301e+13
3.72908	1.0002e+17	1.96254e+13
3.72973	1.0002e+17	1.96207e+13
3.73038	1.0002e+17	1.9616e+13
3.73103	1.0002e+17	1.96113e+13
3.73168	1.0002e+17	1.96066e+13
3.73233	1.0002e+17	1.96019e+13
3.73298	1.0002e+17	1.95972e+13
3.73363	1.0002e+17	1.95925e+13
3.73428	1.0002e+17	1.95879e+13
3.73493	1.0002e+17	1.95832e+13
3.73558	1.0002e+17	1.95785e+13
3.73624	1.0002e+17	1.95738e+13
3.73689	1.0002e+17	1.95691e+13
3.73754	1.0002e+17	1.95644e+13
3.73819	1.0002e+17	1.95597e+13
3.73884	1.0002e+17	1.9555e+13
3.73949	1.0002e+17	1.95503e+13
3.74014	1.0002e+17	1.95456e+13
3.74079	1.0002e+17	1.9541e+13
3.74144	1.0002e+17	1.95363e+13
3.74209	1.0002e+17	1.95316e+13
3.74274	1.0002e+17	1.95269e+13
3.74339	1.0002e+17	1.95222e+13
3.74404	1.00019e+17	1.95175e+13
3.74469	1.00019e+17	1.95128e+13
3.74535	1.00019e+17	1.95081e+13
3.746	1.00019e+17	1.95034e+13
3.74665	1.00019e+17	1.94987e+13
3.7473	1.00019e+17	1.94941e+13
3.74795	1.00019e+17	1.94894e+13
3.7486	1.00019e+17	1.94847e+13
3.74925	1.00019e+17	1.948e+13
3.7499	1.00019e+17	1.94753e+13
3.75055	1.00019e+17	1.94706e+13
3.7512	1.00019e+17	1.94659e+13
3.75185	1.00019e+17	1.94612e+13
3.7525	1.00019e+17	1.94565e+13
3.75315	1.00019e+17	1.94519e+13
3.75381	1.00019e+17	1.94472e+13
3.75446	1.00019e+17	1.94425e+13
3.75511	1.00019e+17	1.94378e+13
3.75576	1.00019e+17	1.94331e+13
3.75641	1.00019e+17	1.94284e+13
3.75706	1.00019e+17	1.94237e+13
3.75771	1.00019e+17	1.9419e+13
3.75836	1.00019e+17	1.94143e+13
3.75901	1.00019e+17	1.94096e+13
3.75966	1.00019e+17	1.9405e+13
3.76031	1.00019e+17	1.94003e+13
3.76096	1.00019e+17	1.93956e+13
3.76161	1.00019e+17	1.93909e+13
3.76226	1.00019e+17	1.93862e+13
3.76292	1.00019e+17	1.93815e+13
3.76357	1.00019e+17	1.93768e+13
3.76422	1.00019e+17	1.93721e+13
3.76487	1.00019e+17	1.93674e+13
3.76552	1.00019e+17	1.93628e+13
3.76617	1.00019e+17	1.93581e+13
3.76682	1.00019e+17	1.93534e+13
3.76747	1.00019e+17	1.93487e+13
3.76812	1.00019e+17	1.9344e+13
3.76877	1.00019e+17	1.93393e+13
3.76942	1.00019e+17	1.93346e+13
3.77007	1.00019e+17	1.93299e+13
3.77072	1.00019e+17	1.93252e+13
3.77137	1.00019e+17	1.93206e+13
3.77203	1.00019e+17	1.93159e+13
3.77268	1.00019e+17	1.93112e+13
3.77333	1.00019e+17	1.93065e+13
3.77398	1.00019e+17	1.93018e+13
3.77463	1.00019e+17	1.92971e+13
3.77528	1.00019e+17	1.92924e+13
3.77593	1.00019e+17	1.92877e+13
3.77658	1.00019e+17	1.92831e+13
3.77723	1.00019e+17	1.92784e+13
3.77788	1.00019e+17	1.92737e+13
3.77853	1.00019e+17	1.9269e+13
3.77918	1.00019e+17	1.92643e+13
3.77983	1.00019e+17	1.92596e+13
3.78049	1.00019e+17	1.92549e+13
3.78114	1.00019e+17	1.92502e+13
3.78179	1.00019e+17	1.92455e+13
3.78244	1.00019e+17	1.92409e+13
3.78309	1.00019e+17	1.92362e+13
3.78374	1.00019e+17	1.92315e+13
3.78439	1.00019e+17	1.92268e+13
3.78504	1.00019e+17	1.92221e+13
3.78569	1.00019e+17	1.92174e+13
3.78634	1.00019e+17	1.92127e+13
3.78699	1.00019e+17	1.9208e+13
3.78764	1.00019e+17	1.92034e+13
3.78829	1.00019e+17	1.91987e+13
3.78894	1.00019e+17	1.9194e+13
3.7896	1.00019e+17	1.91893e+13
3.79025	1.00019e+17	1.91846e+13
3.7909	1.00019e+17	1.91799e+13
3.79155	1.00019e+17	1.91752e+13
3.7922	1.00019e+17	1.91705e+13
3.79285	1.00019e+17	1.91659e+13
3.7935	1.00019e+17	1.91612e+13
3.79415	1.00019e+17	1.91565e+13
3.7948	1.00019e+17	1.91518e+13
3.79545	1.00019e+17	1.91471e+13
3.7961	1.00019e+17	1.91424e+13
3.79675	1.00019e+17	1.91377e+13
3.7974	1.00019e+17	1.9133e+13
3.79805	1.00019e+17	1.91284e+13
3.79871	1.00019e+17	1.91237e+13
3.79936	1.00019e+17	1.9119e+13
3.80001	1.00019e+17	1.91143e+13
3.80066	1.00019e+17	1.91096e+13
3.80131	1.00019e+17	1.91049e+13
3.80196	1.00019e+17	1.91002e+13
3.80261	1.00019e+17	1.90955e+13
3.80326	1.00019e+17	1.90909e+13
3.80391	1.00019e+17	1.90862e+13
3.80456	1.00019e+17	1.90815e+13
3.80521	1.00019e+17	1.90768e+13
3.80586	1.00019e+17	1.90721e+13
3.80651	1.00019e+17	1.90674e+13
3.80717	1.00019e+17	1.90627e+13
3.80782	1.00019e+17	1.9058e+13
3.80847	1.00019e+17	1.90534e+13
3.80912	1.00019e+17	1.90487e+13
3.80977	1.00019e+17	1.9044e+13
3.81042	1.00019e+17	1.90393e+13
3.81107	1.00019e+17	1.90346e+13
3.81172	1.00019e+17	1.90299e+13
3.81237	1.00019e+17	1.90252e+13
3.81302	1.00019e+17	1.90205e+13
3.81367	1.00019e+17	1.90159e+13
3.81432	1.00019e+17	1.90112e+13
3.81497	1.00019e+17	1.90065e+13
3.81562	1.00019e+17	1.90018e+13
3.81628	1.00019e+17	1.89971e+13
3.81693	1.00019e+17	1.89924e+13
3.81758	1.00019e+17	1.89877e+13
3.81823	1.00019e+17	1.89831e+13
3.81888	1.00019e+17	1.89784e+13
3.81953	1.00019e+17	1.89737e+13
3.82018	1.00019e+17	1.8969e+13
3.82083	1.00019e+17	1.89643e+13
3.82148	1.00019e+17	1.89596e+13
3.82213	1.00019e+17	1.89549e+13
3.82278	1.00019e+17	1.89502e+13
3.82343	1.00019e+17	1.89456e+13
3.82408	1.00019e+17	1.89409e+13
3.82473	1.00019e+17	1.89362e+13
3.82539	1.00019e+17	1.89315e+13
3.82604	1.00019e+17	1.89268e+13
3.82669	1.00019e+17	1.89221e+13
3.82734	1.00019e+17	1.89174e+13
3.82799	1.00019e+17	1.89128e+13
3.82864	1.00019e+17	1.89081e+13
3.82929	1.00019e+17	1.89034e+13
3.82994	1.00019e+17	1.88987e+13
3.83059	1.00019e+17	1.8894e+13
3.83124	1.00019e+17	1.88893e+13
3.83189	1.00019e+17	1.88846e+13
3.83254	1.00019e+17	1.888e+13
3.83319	1.00019e+17	1.88753e+13
3.83385	1.00019e+17	1.88706e+13
3.8345	1.00019e+17	1.88659e+13
3.83515	1.00019e+17	1.88612e+13
3.8358	1.00019e+17	1.88565e+13
3.83645	1.00019e+17	1.88518e+13
3.8371	1.00019e+17	1.88472e+13
3.83775	1.00019e+17	1.88425e+13
3.8384	1.00019e+17	1.88378e+13
3.83905	1.00019e+17	1.88331e+13
3.8397	1.00019e+17	1.88284e+13
3.84035	1.00019e+17	1.88237e+13
3.841	1.00019e+17	1.8819e+13
3.84165	1.00019e+17	1.88144e+13
3.8423	1.00019e+17	1.88097e+13
3.84296	1.00019e+17	1.8805e+13
3.84361	1.00019e+17	1.88003e+13
3.84426	1.00019e+17	1.87956e+13
3.84491	1.00019e+17	1.87909e+13
3.84556	1.00019e+17	1.87862e+13
3.84621	1.00019e+17	1.87816e+13
3.84686	1.00019e+17	1.87769e+13
3.84751	1.00019e+17	1.87722e+13
3.84816	1.00019e+17	1.87675e+13
3.84881	1.00019e+17	1.87628e+13
3.84946	1.00019e+17	1.87581e+13
3.85011	1.00019e+17	1.87534e+13
3.85076	1.00019e+17	1.87488e+13
3.85141	1.00019e+17	1.87441e+13
3.85207	1.00019e+17	1.87394e+13
3.85272	1.00019e+17	1.87347e+13
3.85337	1.00019e+17	1.873e+13
3.85402	1.00019e+17	1.87253e+13
3.85467	1.00019e+17	1.87207e+13
3.85532	1.00019e+17	1.8716e+13
3.85597	1.00019e+17	1.87113e+13
3.85662	1.00019e+17	1.87066e+13
3.85727	1.00019e+17	1.87019e+13
3.85792	1.00019e+17	1.86972e+13
3.85857	1.00019e+17	1.86925e+13
3.85922	1.00019e+17	1.86879e+13
3.85987	1.00019e+17	1.86832e+13
3.86053	1.00019e+17	1.86785e+13
3.86118	1.00019e+17	1.86738e+13
3.86183	1.00019e+17	1.86691e+13
3.86248	1.00019e+17	1.86644e+13
3.86313	1.00019e+17	1.86598e+13
3.86378	1.00019e+17	1.86551e+13
3.86443	1.00019e+17	1.86504e+13
3.86508	1.00019e+17	1.86457e+13
3.86573	1.00019e+17	1.8641e+13
3.86638	1.00019e+17	1.86363e+13
3.86703	1.00019e+17	1.86316e+13
3.86768	1.00019e+17	1.8627e+13
3.86833	1.00019e+17	1.86223e+13
3.86898	1.00019e+17	1.86176e+13
3.86964	1.00019e+17	1.86129e+13
3.87029	1.00019e+17	1.86082e+13
3.87094	1.00019e+17	1.86035e+13
3.87159	1.00019e+17	1.85989e+13
3.87224	1.00019e+17	1.85942e+13
3.87289	1.00019e+17	1.85895e+13
3.87354	1.00019e+17	1.85848e+13
3.87419	1.00019e+17	1.85801e+13
3.87484	1.00019e+17	1.85754e+13
3.87549	1.00019e+17	1.85708e+13
3.87614	1.00019e+17	1.85661e+13
3.87679	1.00019e+17	1.85614e+13
3.87744	1.00019e+17	1.85567e+13
3.8781	1.00019e+17	1.8552e+13
3.87875	1.00019e+17	1.85473e+13
3.8794	1.00019e+17	1.85426e+13
3.88005	1.00019e+17	1.8538e+13
3.8807	1.00019e+17	1.85333e+13
3.88135	1.00019e+17	1.85286e+13
3.882	1.00019e+17	1.85239e+13
3.88265	1.00019e+17	1.85192e+13
3.8833	1.00018e+17	1.85145e+13
3.88395	1.00018e+17	1.85099e+13
3.8846	1.00018e+17	1.85052e+13
3.88525	1.00018e+17	1.85005e+13
3.8859	1.00018e+17	1.84958e+13
3.88655	1.00018e+17	1.84911e+13
3.88721	1.00018e+17	1.84864e+13
3.88786	1.00018e+17	1.84818e+13
3.88851	1.00018e+17	1.84771e+13
3.88916	1.00018e+17	1.84724e+13
3.88981	1.00018e+17	1.84677e+13
3.89046	1.00018e+17	1.8463e+13
3.89111	1.00018e+17	1.84583e+13
3.89176	1.00018e+17	1.84537e+13
3.89241	1.00018e+17	1.8449e+13
3.89306	1.00018e+17	1.84443e+13
3.89371	1.00018e+17	1.84396e+13
3.89436	1.00018e+17	1.84349e+13
3.89501	1.00018e+17	1.84302e+13
3.89566	1.00018e+17	1.84256e+13
3.89632	1.00018e+17	1.84209e+13
3.89697	1.00018e+17	1.84162e+13
3.89762	1.00018e+17	1.84115e+13
3.89827	1.00018e+17	1.84068e+13
3.89892	1.00018e+17	1.84021e+13
3.89957	1.00018e+17	1.83975e+13
3.90022	1.00018e+17	1.83928e+13
3.90087	1.00018e+17	1.83881e+13
3.90152	1.00018e+17	1.83834e+13
3.90217	1.00018e+17	1.83787e+13
3.90282	1.00018e+17	1.8374e+13
3.90347	1.00018e+17	1.83694e+13
3.90412	1.00018e+17	1.83647e+13
3.90478	1.00018e+17	1.836e+13
3.90543	1.00018e+17	1.83553e+13
3.90608	1.00018e+17	1.83506e+13
3.90673	1.00018e+17	1.83459e+13
3.90738	1.00018e+17	1.83413e+13
3.90803	1.00018e+17	1.83366e+13
3.90868	1.00018e+17	1.83319e+13
3.90933	1.00018e+17	1.83272e+13
3.90998	1.00018e+17	1.83225e+13
3.91063	1.00018e+17	1.83179e+13
3.91128	1.00018e+17	1.83132e+13
3.91193	1.00018e+17	1.83085e+13
3.91258	1.00018e+17	1.83038e+13
3.91323	1.00018e+17	1.82991e+13
3.91389	1.00018e+17	1.82944e+13
3.91454	1.00018e+17	1.82898e+13
3.91519	1.00018e+17	1.82851e+13
3.91584	1.00018e+17	1.82804e+13
3.91649	1.00018e+17	1.82757e+13
3.91714	1.00018e+17	1.8271e+13
3.91779	1.00018e+17	1.82663e+13
3.91844	1.00018e+17	1.82617e+13
3.91909	1.00018e+17	1.8257e+13
3.91974	1.00018e+17	1.82523e+13
3.92039	1.00018e+17	1.82476e+13
3.92104	1.00018e+17	1.82429e+13
3.92169	1.00018e+17	1.82383e+13
3.92234	1.00018e+17	1.82336e+13
3.923	1.00018e+17	1.82289e+13
3.92365	1.00018e+17	1.82242e+13
3.9243	1.00018e+17	1.82195e+13
3.92495	1.00018e+17	1.82148e+13
3.9256	1.00018e+17	1.82102e+13
3.92625	1.00018e+17	1.82055e+13
3.9269	1.00018e+17	1.82008e+13
3.92755	1.00018e+17	1.81961e+13
3.9282	1.00018e+17	1.81914e+13
3.92885	1.00018e+17	1.81868e+13
3.9295	1.00018e+17	1.81821e+13
3.93015	1.00018e+17	1.81774e+13
3.9308	1.00018e+17	1.81727e+13
3.93146	1.00018e+17	1.8168e+13
3.93211	1.00018e+17	1.81633e+13
3.93276	1.00018e+17	1.81587e+13
3.93341	1.00018e+17	1.8154e+13
3.93406	1.00018e+17	1.81493e+13
3.93471	1.00018e+17	1.81446e+13
3.93536	1.00018e+17	1.81399e+13
3.93601	1.00018e+17	1.81353e+13
3.93666	1.00018e+17	1.81306e+13
3.93731	1.00018e+17	1.81259e+13
3.93796	1.00018e+17	1.81212e+13
3.93861	1.00018e+17	1.81165e+13
3.93926	1.00018e+17	1.81118e+13
3.93991	1.00018e+17	1.81072e+13
3.94057	1.00018e+17	1.81025e+13
3.94122	1.00018e+17	1.80978e+13
3.94187	1.00018e+17	1.80931e+13
3.94252	1.00018e+17	1.80884e+13
3.94317	1.00018e+17	1.80838e+13
3.94382	1.00018e+17	1.80791e+13
3.94447	1.00018e+17	1.80744e+13
3.94512	1.00018e+17	1.80697e+13
3.94577	1.00018e+17	1.8065e+13
3.94642	1.00018e+17	1.80604e+13
3.94707	1.00018e+17	1.80557e+13
3.94772	1.00018e+17	1.8051e+13
3.94837	1.00018e+17	1.80463e+13
3.94902	1.00018e+17	1.80416e+13
3.94968	1.00018e+17	1.8037e+13
3.95033	1.00018e+17	1.80323e+13
3.95098	1.00018e+17	1.80276e+13
3.95163	1.00018e+17	1.80229e+13
3.95228	1.00018e+17	1.80182e+13
3.95293	1.00018e+17	1.80135e+13
3.95358	1.00018e+17	1.80089e+13
3.95423	1.00018e+17	1.80042e+13
3.95488	1.00018e+17	1.79995e+13
3.95553	1.00018e+17	1.79948e+13
3.95618	1.00018e+17	1.79901e+13
3.95683	1.00018e+17	1.79855e+13
3.95748	1.00018e+17	1.79808e+13
3.95814	1.00018e+17	1.79761e+13
3.95879	1.00018e+17	1.79714e+13
3.95944	1.00018e+17	1.79667e+13
3.96009	1.00018e+17	1.79621e+13
3.96074	1.00018e+17	1.79574e+13
3.96139	1.00018e+17	1.79527e+13
3.96204	1.00018e+17	1.7948e+13
3.96269	1.00018e+17	1.79433e+13
3.96334	1.00018e+17	1.79387e+13
3.96399	1.00018e+17	1.7934e+13
3.96464	1.00018e+17	1.79293e+13
3.96529	1.00018e+17	1.79246e+13
3.96594	1.00018e+17	1.79199e+13
3.96659	1.00018e+17	1.79153e+13
3.96725	1.00018e+17	1.79106e+13
3.9679	1.00018e+17	1.79059e+13
3.96855	1.00018e+17	1.79012e+13
3.9692	1.00018e+17	1.78965e+13
3.96985	1.00018e+17	1.78919e+13
3.9705	1.00018e+17	1.78872e+13
3.97115	1.00018e+17	1.78825e+13
3.9718	1.00018e+17	1.78778e+13
3.97245	1.00018e+17	1.78731e+13
3.9731	1.00018e+17	1.78685e+13
3.97375	1.00018e+17	1.78638e+13
3.9744	1.00018e+17	1.78591e+13
3.97505	1.00018e+17	1.78544e+13
3.9757	1.00018e+17	1.78497e+13
3.97636	1.00018e+17	1.78451e+13
3.97701	1.00018e+17	1.78404e+13
3.97766	1.00018e+17	1.78357e+13
3.97831	1.00018e+17	1.7831e+13
3.97896	1.00018e+17	1.78263e+13
3.97961	1.00018e+17	1.78217e+13
3.98026	1.00018e+17	1.7817e+13
3.98091	1.00018e+17	1.78123e+13
3.98156	1.00018e+17	1.78076e+13
3.98221	1.00018e+17	1.78029e+13
3.98286	1.00018e+17	1.77983e+13
3.98351	1.00018e+17	1.77936e+13
3.98416	1.00018e+17	1.77889e+13
3.98482	1.00018e+17	1.77842e+13
3.98547	1.00018e+17	1.77795e+13
3.98612	1.00018e+17	1.77749e+13
3.98677	1.00018e+17	1.77702e+13
3.98742	1.00018e+17	1.77655e+13
3.98807	1.00018e+17	1.77608e+13
3.98872	1.00018e+17	1.77561e+13
3.98937	1.00018e+17	1.77515e+13
3.99002	1.00018e+17	1.77468e+13
3.99067	1.00018e+17	1.77421e+13
3.99132	1.00018e+17	1.77374e+13
3.99197	1.00018e+17	1.77327e+13
3.99262	1.00018e+17	1.77281e+13
3.99327	1.00018e+17	1.77234e+13
3.99393	1.00018e+17	1.77187e+13
3.99458	1.00018e+17	1.7714e+13
3.99523	1.00018e+17	1.77094e+13
3.99588	1.00018e+17	1.77047e+13
3.99653	1.00018e+17	1.77e+13
3.99718	1.00018e+17	1.76953e+13
3.99783	1.00018e+17	1.76906e+13
3.99848	1.00018e+17	1.7686e+13
3.99913	1.00018e+17	1.76813e+13
3.99978	1.00018e+17	1.76766e+13
4.00043	1.00018e+17	1.76719e+13
4.00108	1.00018e+17	1.76672e+13
4.00173	1.00018e+17	1.76626e+13
4.00238	1.00018e+17	1.76579e+13
4.00304	1.00018e+17	1.76532e+13
4.00369	1.00018e+17	1.76485e+13
4.00434	1.00018e+17	1.76438e+13
4.00499	1.00018e+17	1.76392e+13
4.00564	1.00018e+17	1.76345e+13
4.00629	1.00018e+17	1.76298e+13
4.00694	1.00018e+17	1.76251e+13
4.00759	1.00018e+17	1.76205e+13
4.00824	1.00018e+17	1.76158e+13
4.00889	1.00018e+17	1.76111e+13
4.00954	1.00018e+17	1.76064e+13
4.01019	1.00018e+17	1.76017e+13
4.01084	1.00018e+17	1.75971e+13
4.0115	1.00018e+17	1.75924e+13
4.01215	1.00018e+17	1.75877e+13
4.0128	1.00018e+17	1.7583e+13
4.01345	1.00018e+17	1.75784e+13
4.0141	1.00018e+17	1.75737e+13
4.01475	1.00018e+17	1.7569e+13
4.0154	1.00018e+17	1.75643e+13
4.01605	1.00018e+17	1.75596e+13
4.0167	1.00018e+17	1.7555e+13
4.01735	1.00018e+17	1.75503e+13
4.018	1.00018e+17	1.75456e+13
4.01865	1.00018e+17	1.75409e+13
4.0193	1.00018e+17	1.75362e+13
4.01995	1.00018e+17	1.75316e+13
4.02061	1.00018e+17	1.75269e+13
4.02126	1.00018e+17	1.75222e+13
4.02191	1.00018e+17	1.75175e+13
4.02256	1.00017e+17	1.75129e+13
4.02321	1.00017e+17	1.75082e+13
4.02386	1.00017e+17	1.75035e+13
4.02451	1.00017e+17	1.74988e+13
4.02516	1.00017e+17	1.74941e+13
4.02581	1.00017e+17	1.74895e+13
4.02646	1.00017e+17	1.74848e+13
4.02711	1.00017e+17	1.74801e+13
4.02776	1.00017e+17	1.74754e+13
4.02841	1.00017e+17	1.74708e+13
4.02906	1.00017e+17	1.74661e+13
4.02972	1.00017e+17	1.74614e+13
4.03037	1.00017e+17	1.74567e+13
4.03102	1.00017e+17	1.7452e+13
4.03167	1.00017e+17	1.74474e+13
4.03232	1.00017e+17	1.74427e+13
4.03297	1.00017e+17	1.7438e+13
4.03362	1.00017e+17	1.74333e+13
4.03427	1.00017e+17	1.74287e+13
4.03492	1.00017e+17	1.7424e+13
4.03557	1.00017e+17	1.74193e+13
4.03622	1.00017e+17	1.74146e+13
4.03687	1.00017e+17	1.741e+13
4.03752	1.00017e+17	1.74053e+13
4.03818	1.00017e+17	1.74006e+13
4.03883	1.00017e+17	1.73959e+13
4.03948	1.00017e+17	1.73912e+13
4.04013	1.00017e+17	1.73866e+13
4.04078	1.00017e+17	1.73819e+13
4.04143	1.00017e+17	1.73772e+13
4.04208	1.00017e+17	1.73725e+13
4.04273	1.00017e+17	1.73679e+13
4.04338	1.00017e+17	1.73632e+13
4.04403	1.00017e+17	1.73585e+13
4.04468	1.00017e+17	1.73538e+13
4.04533	1.00017e+17	1.73491e+13
4.04598	1.00017e+17	1.73445e+13
4.04663	1.00017e+17	1.73398e+13
4.04729	1.00017e+17	1.73351e+13
4.04794	1.00017e+17	1.73304e+13
4.04859	1.00017e+17	1.73258e+13
4.04924	1.00017e+17	1.73211e+13
4.04989	1.00017e+17	1.73164e+13
4.05054	1.00017e+17	1.73117e+13
4.05119	1.00017e+17	1.73071e+13
4.05184	1.00017e+17	1.73024e+13
4.05249	1.00017e+17	1.72977e+13
4.05314	1.00017e+17	1.7293e+13
4.05379	1.00017e+17	1.72883e+13
4.05444	1.00017e+17	1.72837e+13
4.05509	1.00017e+17	1.7279e+13
4.05574	1.00017e+17	1.72743e+13
4.0564	1.00017e+17	1.72696e+13
4.05705	1.00017e+17	1.7265e+13
4.0577	1.00017e+17	1.72603e+13
4.05835	1.00017e+17	1.72556e+13
4.059	1.00017e+17	1.72509e+13
4.05965	1.00017e+17	1.72463e+13
4.0603	1.00017e+17	1.72416e+13
4.06095	1.00017e+17	1.72369e+13
4.0616	1.00017e+17	1.72322e+13
4.06225	1.00017e+17	1.72276e+13
4.0629	1.00017e+17	1.72229e+13
4.06355	1.00017e+17	1.72182e+13
4.0642	1.00017e+17	1.72135e+13
4.06486	1.00017e+17	1.72088e+13
4.06551	1.00017e+17	1.72042e+13
