x [um]	Total Current Density [Amp/cm^2]
2.00919	4.21572
2.00984	4.21575
2.01049	4.21577
2.01114	4.2158
2.01179	4.21583
2.01245	4.21585
2.0131	4.21588
2.01375	4.21591
2.0144	4.21594
2.01505	4.21596
2.0157	4.21599
2.01635	4.21602
2.017	4.21605
2.01765	4.21607
2.0183	4.2161
2.01895	4.21613
2.0196	4.21615
2.02025	4.21618
2.02091	4.21621
2.02156	4.21624
2.02221	4.21626
2.02286	4.21629
2.02351	4.21632
2.02416	4.21635
2.02481	4.21637
2.02546	4.2164
2.02611	4.21643
2.02676	4.21646
2.02741	4.21648
2.02806	4.21651
2.02871	4.21654
2.02936	4.21657
2.03002	4.21659
2.03067	4.21662
2.03132	4.21665
2.03197	4.21668
2.03262	4.2167
2.03327	4.21673
2.03392	4.21676
2.03457	4.21679
2.03522	4.21681
2.03587	4.21684
2.03652	4.21687
2.03717	4.2169
2.03782	4.21692
2.03848	4.21695
2.03913	4.21698
2.03978	4.21701
2.04043	4.21703
2.04108	4.21706
2.04173	4.21709
2.04238	4.21712
2.04303	4.21714
2.04368	4.21717
2.04433	4.2172
2.04498	4.21723
2.04563	4.21726
2.04628	4.21728
2.04693	4.21731
2.04759	4.21734
2.04824	4.21737
2.04889	4.21739
2.04954	4.21742
2.05019	4.21745
2.05084	4.21748
2.05149	4.21751
2.05214	4.21753
2.05279	4.21756
2.05344	4.21759
2.05409	4.21762
2.05474	4.21764
2.05539	4.21767
2.05604	4.2177
2.0567	4.21773
2.05735	4.21776
2.058	4.21778
2.05865	4.21781
2.0593	4.21784
2.05995	4.21787
2.0606	4.2179
2.06125	4.21792
2.0619	4.21795
2.06255	4.21798
2.0632	4.21801
2.06385	4.21803
2.0645	4.21806
2.06516	4.21809
2.06581	4.21812
2.06646	4.21815
2.06711	4.21817
2.06776	4.2182
2.06841	4.21823
2.06906	4.21826
2.06971	4.21829
2.07036	4.21832
2.07101	4.21834
2.07166	4.21837
2.07231	4.2184
2.07296	4.21843
2.07361	4.21846
2.07427	4.21848
2.07492	4.21851
2.07557	4.21854
2.07622	4.21857
2.07687	4.2186
2.07752	4.21862
2.07817	4.21865
2.07882	4.21868
2.07947	4.21871
2.08012	4.21874
2.08077	4.21877
2.08142	4.21879
2.08207	4.21882
2.08272	4.21885
2.08338	4.21888
2.08403	4.21891
2.08468	4.21894
2.08533	4.21896
2.08598	4.21899
2.08663	4.21902
2.08728	4.21905
2.08793	4.21908
2.08858	4.2191
2.08923	4.21913
2.08988	4.21916
2.09053	4.21919
2.09118	4.21922
2.09184	4.21925
2.09249	4.21928
2.09314	4.2193
2.09379	4.21933
2.09444	4.21936
2.09509	4.21939
2.09574	4.21942
2.09639	4.21945
2.09704	4.21947
2.09769	4.2195
2.09834	4.21953
2.09899	4.21956
2.09964	4.21959
2.10029	4.21962
2.10095	4.21965
2.1016	4.21967
2.10225	4.2197
2.1029	4.21973
2.10355	4.21976
2.1042	4.21979
2.10485	4.21982
2.1055	4.21985
2.10615	4.21987
2.1068	4.2199
2.10745	4.21993
2.1081	4.21996
2.10875	4.21999
2.1094	4.22002
2.11006	4.22005
2.11071	4.22007
2.11136	4.2201
2.11201	4.22013
2.11266	4.22016
2.11331	4.22019
2.11396	4.22022
2.11461	4.22025
2.11526	4.22027
2.11591	4.2203
2.11656	4.22033
2.11721	4.22036
2.11786	4.22039
2.11852	4.22042
2.11917	4.22045
2.11982	4.22048
2.12047	4.22051
2.12112	4.22053
2.12177	4.22056
2.12242	4.22059
2.12307	4.22062
2.12372	4.22065
2.12437	4.22068
2.12502	4.22071
2.12567	4.22074
2.12632	4.22076
2.12697	4.22079
2.12763	4.22082
2.12828	4.22085
2.12893	4.22088
2.12958	4.22091
2.13023	4.22094
2.13088	4.22097
2.13153	4.221
2.13218	4.22103
2.13283	4.22105
2.13348	4.22108
2.13413	4.22111
2.13478	4.22114
2.13543	4.22117
2.13608	4.2212
2.13674	4.22123
2.13739	4.22126
2.13804	4.22129
2.13869	4.22132
2.13934	4.22134
2.13999	4.22137
2.14064	4.2214
2.14129	4.22143
2.14194	4.22146
2.14259	4.22149
2.14324	4.22152
2.14389	4.22155
2.14454	4.22158
2.1452	4.22161
2.14585	4.22164
2.1465	4.22167
2.14715	4.22169
2.1478	4.22172
2.14845	4.22175
2.1491	4.22178
2.14975	4.22181
2.1504	4.22184
2.15105	4.22187
2.1517	4.2219
2.15235	4.22193
2.153	4.22196
2.15365	4.22199
2.15431	4.22202
2.15496	4.22205
2.15561	4.22207
2.15626	4.2221
2.15691	4.22213
2.15756	4.22216
2.15821	4.22219
2.15886	4.22222
2.15951	4.22225
2.16016	4.22228
2.16081	4.22231
2.16146	4.22234
2.16211	4.22237
2.16276	4.2224
2.16342	4.22243
2.16407	4.22246
2.16472	4.22249
2.16537	4.22252
2.16602	4.22255
2.16667	4.22257
2.16732	4.2226
2.16797	4.22263
2.16862	4.22266
2.16927	4.22269
2.16992	4.22272
2.17057	4.22275
2.17122	4.22278
2.17188	4.22281
2.17253	4.22284
2.17318	4.22287
2.17383	4.2229
2.17448	4.22293
2.17513	4.22296
2.17578	4.22299
2.17643	4.22302
2.17708	4.22305
2.17773	4.22308
2.17838	4.22311
2.17903	4.22314
2.17968	4.22317
2.18033	4.2232
2.18099	4.22323
2.18164	4.22326
2.18229	4.22329
2.18294	4.22331
2.18359	4.22334
2.18424	4.22337
2.18489	4.2234
2.18554	4.22343
2.18619	4.22346
2.18684	4.22349
2.18749	4.22352
2.18814	4.22355
2.18879	4.22358
2.18944	4.22361
2.1901	4.22364
2.19075	4.22367
2.1914	4.2237
2.19205	4.22373
2.1927	4.22376
2.19335	4.22379
2.194	4.22382
2.19465	4.22385
2.1953	4.22388
2.19595	4.22391
2.1966	4.22394
2.19725	4.22397
2.1979	4.224
2.19856	4.22403
2.19921	4.22406
2.19986	4.22409
2.20051	4.22412
2.20116	4.22415
2.20181	4.22418
2.20246	4.22421
2.20311	4.22424
2.20376	4.22427
2.20441	4.2243
2.20506	4.22433
2.20571	4.22436
2.20636	4.22439
2.20701	4.22442
2.20767	4.22445
2.20832	4.22448
2.20897	4.22451
2.20962	4.22454
2.21027	4.22457
2.21092	4.2246
2.21157	4.22463
2.21222	4.22466
2.21287	4.22469
2.21352	4.22472
2.21417	4.22475
2.21482	4.22478
2.21547	4.22481
2.21612	4.22484
2.21678	4.22487
2.21743	4.2249
2.21808	4.22493
2.21873	4.22496
2.21938	4.22499
2.22003	4.22502
2.22068	4.22505
2.22133	4.22509
2.22198	4.22512
2.22263	4.22515
2.22328	4.22518
2.22393	4.22521
2.22458	4.22524
2.22524	4.22527
2.22589	4.2253
2.22654	4.22533
2.22719	4.22536
2.22784	4.22539
2.22849	4.22542
2.22914	4.22545
2.22979	4.22548
2.23044	4.22551
2.23109	4.22554
2.23174	4.22557
2.23239	4.2256
2.23304	4.22563
2.23369	4.22566
2.23435	4.22569
2.235	4.22572
2.23565	4.22575
2.2363	4.22578
2.23695	4.22581
2.2376	4.22585
2.23825	4.22588
2.2389	4.22591
2.23955	4.22594
2.2402	4.22597
2.24085	4.226
2.2415	4.22603
2.24215	4.22606
2.2428	4.22609
2.24346	4.22612
2.24411	4.22615
2.24476	4.22618
2.24541	4.22621
2.24606	4.22624
2.24671	4.22627
2.24736	4.2263
2.24801	4.22634
2.24866	4.22637
2.24931	4.2264
2.24996	4.22643
2.25061	4.22646
2.25126	4.22649
2.25192	4.22652
2.25257	4.22655
2.25322	4.22658
2.25387	4.22661
2.25452	4.22664
2.25517	4.22667
2.25582	4.2267
2.25647	4.22673
2.25712	4.22677
2.25777	4.2268
2.25842	4.22683
2.25907	4.22686
2.25972	4.22689
2.26037	4.22692
2.26103	4.22695
2.26168	4.22698
2.26233	4.22701
2.26298	4.22704
2.26363	4.22707
2.26428	4.22711
2.26493	4.22714
2.26558	4.22717
2.26623	4.2272
2.26688	4.22723
2.26753	4.22726
2.26818	4.22729
2.26883	4.22732
2.26948	4.22735
2.27014	4.22738
2.27079	4.22741
2.27144	4.22745
2.27209	4.22748
2.27274	4.22751
2.27339	4.22754
2.27404	4.22757
2.27469	4.2276
2.27534	4.22763
2.27599	4.22766
2.27664	4.22769
2.27729	4.22773
2.27794	4.22776
2.2786	4.22779
2.27925	4.22782
2.2799	4.22785
2.28055	4.22788
2.2812	4.22791
2.28185	4.22794
2.2825	4.22797
2.28315	4.22801
2.2838	4.22804
2.28445	4.22807
2.2851	4.2281
2.28575	4.22813
2.2864	4.22816
2.28705	4.22819
2.28771	4.22822
2.28836	4.22826
2.28901	4.22829
2.28966	4.22832
2.29031	4.22835
2.29096	4.22838
2.29161	4.22841
2.29226	4.22844
2.29291	4.22847
2.29356	4.22851
2.29421	4.22854
2.29486	4.22857
2.29551	4.2286
2.29616	4.22863
2.29682	4.22866
2.29747	4.22869
2.29812	4.22873
2.29877	4.22876
2.29942	4.22879
2.30007	4.22882
2.30072	4.22885
2.30137	4.22888
2.30202	4.22891
2.30267	4.22895
2.30332	4.22898
2.30397	4.22901
2.30462	4.22904
2.30528	4.22907
2.30593	4.2291
2.30658	4.22914
2.30723	4.22917
2.30788	4.2292
2.30853	4.22923
2.30918	4.22926
2.30983	4.22929
2.31048	4.22932
2.31113	4.22936
2.31178	4.22939
2.31243	4.22942
2.31308	4.22945
2.31373	4.22948
2.31439	4.22951
2.31504	4.22955
2.31569	4.22958
2.31634	4.22961
2.31699	4.22964
2.31764	4.22967
2.31829	4.2297
2.31894	4.22974
2.31959	4.22977
2.32024	4.2298
2.32089	4.22983
2.32154	4.22986
2.32219	4.22989
2.32285	4.22993
2.3235	4.22996
2.32415	4.22999
2.3248	4.23002
2.32545	4.23005
2.3261	4.23009
2.32675	4.23012
2.3274	4.23015
2.32805	4.23018
2.3287	4.23021
2.32935	4.23024
2.33	4.23028
2.33065	4.23031
2.3313	4.23034
2.33196	4.23037
2.33261	4.2304
2.33326	4.23044
2.33391	4.23047
2.33456	4.2305
2.33521	4.23053
2.33586	4.23056
2.33651	4.2306
2.33716	4.23063
2.33781	4.23066
2.33846	4.23069
2.33911	4.23072
2.33976	4.23076
2.34041	4.23079
2.34107	4.23082
2.34172	4.23085
2.34237	4.23088
2.34302	4.23092
2.34367	4.23095
2.34432	4.23098
2.34497	4.23101
2.34562	4.23104
2.34627	4.23108
2.34692	4.23111
2.34757	4.23114
2.34822	4.23117
2.34887	4.23121
2.34953	4.23124
2.35018	4.23127
2.35083	4.2313
2.35148	4.23133
2.35213	4.23137
2.35278	4.2314
2.35343	4.23143
2.35408	4.23146
2.35473	4.2315
2.35538	4.23153
2.35603	4.23156
2.35668	4.23159
2.35733	4.23162
2.35798	4.23166
2.35864	4.23169
2.35929	4.23172
2.35994	4.23175
2.36059	4.23179
2.36124	4.23182
2.36189	4.23185
2.36254	4.23188
2.36319	4.23192
2.36384	4.23195
2.36449	4.23198
2.36514	4.23201
2.36579	4.23204
2.36644	4.23208
2.36709	4.23211
2.36775	4.23214
2.3684	4.23217
2.36905	4.23221
2.3697	4.23224
2.37035	4.23227
2.371	4.2323
2.37165	4.23234
2.3723	4.23237
2.37295	4.2324
2.3736	4.23243
2.37425	4.23247
2.3749	4.2325
2.37555	4.23253
2.37621	4.23256
2.37686	4.2326
2.37751	4.23263
2.37816	4.23266
2.37881	4.23269
2.37946	4.23273
2.38011	4.23276
2.38076	4.23279
2.38141	4.23283
2.38206	4.23286
2.38271	4.23289
2.38336	4.23292
2.38401	4.23296
2.38466	4.23299
2.38532	4.23302
2.38597	4.23305
2.38662	4.23309
2.38727	4.23312
2.38792	4.23315
2.38857	4.23318
2.38922	4.23322
2.38987	4.23325
2.39052	4.23328
2.39117	4.23332
2.39182	4.23335
2.39247	4.23338
2.39312	4.23341
2.39377	4.23345
2.39443	4.23348
2.39508	4.23351
2.39573	4.23355
2.39638	4.23358
2.39703	4.23361
2.39768	4.23364
2.39833	4.23368
2.39898	4.23371
2.39963	4.23374
2.40028	4.23378
2.40093	4.23381
2.40158	4.23384
2.40223	4.23387
2.40289	4.23391
2.40354	4.23394
2.40419	4.23397
2.40484	4.23401
2.40549	4.23404
2.40614	4.23407
2.40679	4.23411
2.40744	4.23414
2.40809	4.23417
2.40874	4.2342
2.40939	4.23424
2.41004	4.23427
2.41069	4.2343
2.41134	4.23434
2.412	4.23437
2.41265	4.2344
2.4133	4.23444
2.41395	4.23447
2.4146	4.2345
2.41525	4.23454
2.4159	4.23457
2.41655	4.2346
2.4172	4.23463
2.41785	4.23467
2.4185	4.2347
2.41915	4.23473
2.4198	4.23477
2.42045	4.2348
2.42111	4.23483
2.42176	4.23487
2.42241	4.2349
2.42306	4.23493
2.42371	4.23497
2.42436	4.235
2.42501	4.23503
2.42566	4.23507
2.42631	4.2351
2.42696	4.23513
2.42761	4.23517
2.42826	4.2352
2.42891	4.23523
2.42957	4.23527
2.43022	4.2353
2.43087	4.23533
2.43152	4.23537
2.43217	4.2354
2.43282	4.23543
2.43347	4.23547
2.43412	4.2355
2.43477	4.23553
2.43542	4.23557
2.43607	4.2356
2.43672	4.23563
2.43737	4.23567
2.43802	4.2357
2.43868	4.23573
2.43933	4.23577
2.43998	4.2358
2.44063	4.23583
2.44128	4.23587
2.44193	4.2359
2.44258	4.23594
2.44323	4.23597
2.44388	4.236
2.44453	4.23604
2.44518	4.23607
2.44583	4.2361
2.44648	4.23614
2.44713	4.23617
2.44779	4.2362
2.44844	4.23624
2.44909	4.23627
2.44974	4.2363
2.45039	4.23634
2.45104	4.23637
2.45169	4.23641
2.45234	4.23644
2.45299	4.23647
2.45364	4.23651
2.45429	4.23654
2.45494	4.23657
2.45559	4.23661
2.45625	4.23664
2.4569	4.23668
2.45755	4.23671
2.4582	4.23674
2.45885	4.23678
2.4595	4.23681
2.46015	4.23684
2.4608	4.23688
2.46145	4.23691
2.4621	4.23695
2.46275	4.23698
2.4634	4.23701
2.46405	4.23705
2.4647	4.23708
2.46536	4.23711
2.46601	4.23715
2.46666	4.23718
2.46731	4.23722
2.46796	4.23725
2.46861	4.23728
2.46926	4.23732
2.46991	4.23735
2.47056	4.23739
2.47121	4.23742
2.47186	4.23745
2.47251	4.23749
2.47316	4.23752
2.47381	4.23756
2.47447	4.23759
2.47512	4.23762
2.47577	4.23766
2.47642	4.23769
2.47707	4.23773
2.47772	4.23776
2.47837	4.23779
2.47902	4.23783
2.47967	4.23786
2.48032	4.2379
2.48097	4.23793
2.48162	4.23796
2.48227	4.238
2.48293	4.23803
2.48358	4.23807
2.48423	4.2381
2.48488	4.23813
2.48553	4.23817
2.48618	4.2382
2.48683	4.23824
2.48748	4.23827
2.48813	4.23831
2.48878	4.23834
2.48943	4.23837
2.49008	4.23841
2.49073	4.23844
2.49138	4.23848
2.49204	4.23851
2.49269	4.23855
2.49334	4.23858
2.49399	4.23861
2.49464	4.23865
2.49529	4.23868
2.49594	4.23872
2.49659	4.23875
2.49724	4.23879
2.49789	4.23882
2.49854	4.23885
2.49919	4.23889
2.49984	4.23892
2.50049	4.23896
2.50115	4.23899
2.5018	4.23903
2.50245	4.23906
2.5031	4.23909
2.50375	4.23913
2.5044	4.23916
2.50505	4.2392
2.5057	4.23923
2.50635	4.23927
2.507	4.2393
2.50765	4.23934
2.5083	4.23937
2.50895	4.2394
2.50961	4.23944
2.51026	4.23947
2.51091	4.23951
2.51156	4.23954
2.51221	4.23958
2.51286	4.23961
2.51351	4.23965
2.51416	4.23968
2.51481	4.23972
2.51546	4.23975
2.51611	4.23979
2.51676	4.23982
2.51741	4.23985
2.51806	4.23989
2.51872	4.23992
2.51937	4.23996
2.52002	4.23999
2.52067	4.24003
2.52132	4.24006
2.52197	4.2401
2.52262	4.24013
2.52327	4.24017
2.52392	4.2402
2.52457	4.24024
2.52522	4.24027
2.52587	4.24031
2.52652	4.24034
2.52717	4.24037
2.52783	4.24041
2.52848	4.24044
2.52913	4.24048
2.52978	4.24051
2.53043	4.24055
2.53108	4.24058
2.53173	4.24062
2.53238	4.24065
2.53303	4.24069
2.53368	4.24072
2.53433	4.24076
2.53498	4.24079
2.53563	4.24083
2.53629	4.24086
2.53694	4.2409
2.53759	4.24093
2.53824	4.24097
2.53889	4.241
2.53954	4.24104
2.54019	4.24107
2.54084	4.24111
2.54149	4.24114
2.54214	4.24118
2.54279	4.24121
2.54344	4.24125
2.54409	4.24128
2.54474	4.24132
2.5454	4.24135
2.54605	4.24139
2.5467	4.24142
2.54735	4.24146
2.548	4.24149
2.54865	4.24153
2.5493	4.24156
2.54995	4.2416
2.5506	4.24163
2.55125	4.24167
2.5519	4.2417
2.55255	4.24174
2.5532	4.24177
2.55385	4.24181
2.55451	4.24184
2.55516	4.24188
2.55581	4.24191
2.55646	4.24195
2.55711	4.24198
2.55776	4.24202
2.55841	4.24205
2.55906	4.24209
2.55971	4.24212
2.56036	4.24216
2.56101	4.2422
2.56166	4.24223
2.56231	4.24227
2.56297	4.2423
2.56362	4.24234
2.56427	4.24237
2.56492	4.24241
2.56557	4.24244
2.56622	4.24248
2.56687	4.24251
2.56752	4.24255
2.56817	4.24258
2.56882	4.24262
2.56947	4.24265
2.57012	4.24269
2.57077	4.24273
2.57142	4.24276
2.57208	4.2428
2.57273	4.24283
2.57338	4.24287
2.57403	4.2429
2.57468	4.24294
2.57533	4.24297
2.57598	4.24301
2.57663	4.24304
2.57728	4.24308
2.57793	4.24312
2.57858	4.24315
2.57923	4.24319
2.57988	4.24322
2.58053	4.24326
2.58119	4.24329
2.58184	4.24333
2.58249	4.24336
2.58314	4.2434
2.58379	4.24344
2.58444	4.24347
2.58509	4.24351
2.58574	4.24354
2.58639	4.24358
2.58704	4.24361
2.58769	4.24365
2.58834	4.24368
2.58899	4.24372
2.58965	4.24376
2.5903	4.24379
2.59095	4.24383
2.5916	4.24386
2.59225	4.2439
2.5929	4.24393
2.59355	4.24397
2.5942	4.24401
2.59485	4.24404
2.5955	4.24408
2.59615	4.24411
2.5968	4.24415
2.59745	4.24419
2.5981	4.24422
2.59876	4.24426
2.59941	4.24429
2.60006	4.24433
2.60071	4.24436
2.60136	4.2444
2.60201	4.24444
2.60266	4.24447
2.60331	4.24451
2.60396	4.24454
2.60461	4.24458
2.60526	4.24462
2.60591	4.24465
2.60656	4.24469
2.60721	4.24472
2.60787	4.24476
2.60852	4.24479
2.60917	4.24483
2.60982	4.24487
2.61047	4.2449
2.61112	4.24494
2.61177	4.24497
2.61242	4.24501
2.61307	4.24505
2.61372	4.24508
2.61437	4.24512
2.61502	4.24516
2.61567	4.24519
2.61633	4.24523
2.61698	4.24526
2.61763	4.2453
2.61828	4.24534
2.61893	4.24537
2.61958	4.24541
2.62023	4.24544
2.62088	4.24548
2.62153	4.24552
2.62218	4.24555
2.62283	4.24559
2.62348	4.24562
2.62413	4.24566
2.62478	4.2457
2.62544	4.24573
2.62609	4.24577
2.62674	4.24581
2.62739	4.24584
2.62804	4.24588
2.62869	4.24591
2.62934	4.24595
2.62999	4.24599
2.63064	4.24602
2.63129	4.24606
2.63194	4.2461
2.63259	4.24613
2.63324	4.24617
2.6339	4.2462
2.63455	4.24624
2.6352	4.24628
2.63585	4.24631
2.6365	4.24635
2.63715	4.24639
2.6378	4.24642
2.63845	4.24646
2.6391	4.2465
2.63975	4.24653
2.6404	4.24657
2.64105	4.2466
2.6417	4.24664
2.64235	4.24668
2.64301	4.24671
2.64366	4.24675
2.64431	4.24679
2.64496	4.24682
2.64561	4.24686
2.64626	4.2469
2.64691	4.24693
2.64756	4.24697
2.64821	4.24701
2.64886	4.24704
2.64951	4.24708
2.65016	4.24712
2.65081	4.24715
2.65146	4.24719
2.65212	4.24723
2.65277	4.24726
2.65342	4.2473
2.65407	4.24734
2.65472	4.24737
2.65537	4.24741
2.65602	4.24745
2.65667	4.24748
2.65732	4.24752
2.65797	4.24756
2.65862	4.24759
2.65927	4.24763
2.65992	4.24767
2.66058	4.2477
2.66123	4.24774
2.66188	4.24778
2.66253	4.24781
2.66318	4.24785
2.66383	4.24789
2.66448	4.24792
2.66513	4.24796
2.66578	4.248
2.66643	4.24803
2.66708	4.24807
2.66773	4.24811
2.66838	4.24814
2.66903	4.24818
2.66969	4.24822
2.67034	4.24825
2.67099	4.24829
2.67164	4.24833
2.67229	4.24836
2.67294	4.2484
2.67359	4.24844
2.67424	4.24847
2.67489	4.24851
2.67554	4.24855
2.67619	4.24859
2.67684	4.24862
2.67749	4.24866
2.67814	4.2487
2.6788	4.24873
2.67945	4.24877
2.6801	4.24881
2.68075	4.24884
2.6814	4.24888
2.68205	4.24892
2.6827	4.24896
2.68335	4.24899
2.684	4.24903
2.68465	4.24907
2.6853	4.2491
2.68595	4.24914
2.6866	4.24918
2.68726	4.24922
2.68791	4.24925
2.68856	4.24929
2.68921	4.24933
2.68986	4.24936
2.69051	4.2494
2.69116	4.24944
2.69181	4.24948
2.69246	4.24951
2.69311	4.24955
2.69376	4.24959
2.69441	4.24962
2.69506	4.24966
2.69571	4.2497
2.69637	4.24974
2.69702	4.24977
2.69767	4.24981
2.69832	4.24985
2.69897	4.24988
2.69962	4.24992
2.70027	4.24996
2.70092	4.25
2.70157	4.25003
2.70222	4.25007
2.70287	4.25011
2.70352	4.25015
2.70417	4.25018
2.70482	4.25022
2.70548	4.25026
2.70613	4.2503
2.70678	4.25033
2.70743	4.25037
2.70808	4.25041
2.70873	4.25044
2.70938	4.25048
2.71003	4.25052
2.71068	4.25056
2.71133	4.25059
2.71198	4.25063
2.71263	4.25067
2.71328	4.25071
2.71394	4.25074
2.71459	4.25078
2.71524	4.25082
2.71589	4.25086
2.71654	4.25089
2.71719	4.25093
2.71784	4.25097
2.71849	4.25101
2.71914	4.25104
2.71979	4.25108
2.72044	4.25112
2.72109	4.25116
2.72174	4.25119
2.72239	4.25123
2.72305	4.25127
2.7237	4.25131
2.72435	4.25135
2.725	4.25138
2.72565	4.25142
2.7263	4.25146
2.72695	4.2515
2.7276	4.25153
2.72825	4.25157
2.7289	4.25161
2.72955	4.25165
2.7302	4.25168
2.73085	4.25172
2.7315	4.25176
2.73216	4.2518
2.73281	4.25184
2.73346	4.25187
2.73411	4.25191
2.73476	4.25195
2.73541	4.25199
2.73606	4.25202
2.73671	4.25206
2.73736	4.2521
2.73801	4.25214
2.73866	4.25218
2.73931	4.25221
2.73996	4.25225
2.74062	4.25229
2.74127	4.25233
2.74192	4.25237
2.74257	4.2524
2.74322	4.25244
2.74387	4.25248
2.74452	4.25252
2.74517	4.25255
2.74582	4.25259
2.74647	4.25263
2.74712	4.25267
2.74777	4.25271
2.74842	4.25274
2.74907	4.25278
2.74973	4.25282
2.75038	4.25286
2.75103	4.2529
2.75168	4.25293
2.75233	4.25297
2.75298	4.25301
2.75363	4.25305
2.75428	4.25309
2.75493	4.25313
2.75558	4.25316
2.75623	4.2532
2.75688	4.25324
2.75753	4.25328
2.75818	4.25332
2.75884	4.25335
2.75949	4.25339
2.76014	4.25343
2.76079	4.25347
2.76144	4.25351
2.76209	4.25354
2.76274	4.25358
2.76339	4.25362
2.76404	4.25366
2.76469	4.2537
2.76534	4.25374
2.76599	4.25377
2.76664	4.25381
2.7673	4.25385
2.76795	4.25389
2.7686	4.25393
2.76925	4.25397
2.7699	4.254
2.77055	4.25404
2.7712	4.25408
2.77185	4.25412
2.7725	4.25416
2.77315	4.2542
2.7738	4.25423
2.77445	4.25427
2.7751	4.25431
2.77575	4.25435
2.77641	4.25439
2.77706	4.25443
2.77771	4.25446
2.77836	4.2545
2.77901	4.25454
2.77966	4.25458
2.78031	4.25462
2.78096	4.25466
2.78161	4.25469
2.78226	4.25473
2.78291	4.25477
2.78356	4.25481
2.78421	4.25485
2.78486	4.25489
2.78552	4.25493
2.78617	4.25496
2.78682	4.255
2.78747	4.25504
2.78812	4.25508
2.78877	4.25512
2.78942	4.25516
2.79007	4.2552
2.79072	4.25523
2.79137	4.25527
2.79202	4.25531
2.79267	4.25535
2.79332	4.25539
2.79398	4.25543
2.79463	4.25547
2.79528	4.25551
2.79593	4.25554
2.79658	4.25558
2.79723	4.25562
2.79788	4.25566
2.79853	4.2557
2.79918	4.25574
2.79983	4.25578
2.80048	4.25581
2.80113	4.25585
2.80178	4.25589
2.80243	4.25593
2.80309	4.25597
2.80374	4.25601
2.80439	4.25605
2.80504	4.25609
2.80569	4.25613
2.80634	4.25616
2.80699	4.2562
2.80764	4.25624
2.80829	4.25628
2.80894	4.25632
2.80959	4.25636
2.81024	4.2564
2.81089	4.25644
2.81154	4.25648
2.8122	4.25651
2.81285	4.25655
2.8135	4.25659
2.81415	4.25663
2.8148	4.25667
2.81545	4.25671
2.8161	4.25675
2.81675	4.25679
2.8174	4.25683
2.81805	4.25686
2.8187	4.2569
2.81935	4.25694
2.82	4.25698
2.82066	4.25702
2.82131	4.25706
2.82196	4.2571
2.82261	4.25714
2.82326	4.25718
2.82391	4.25722
2.82456	4.25726
2.82521	4.25729
2.82586	4.25733
2.82651	4.25737
2.82716	4.25741
2.82781	4.25745
2.82846	4.25749
2.82911	4.25753
2.82977	4.25757
2.83042	4.25761
2.83107	4.25765
2.83172	4.25769
2.83237	4.25773
2.83302	4.25776
2.83367	4.2578
2.83432	4.25784
2.83497	4.25788
2.83562	4.25792
2.83627	4.25796
2.83692	4.258
2.83757	4.25804
2.83822	4.25808
2.83888	4.25812
2.83953	4.25816
2.84018	4.2582
2.84083	4.25824
2.84148	4.25828
2.84213	4.25831
2.84278	4.25835
2.84343	4.25839
2.84408	4.25843
2.84473	4.25847
2.84538	4.25851
2.84603	4.25855
2.84668	4.25859
2.84734	4.25863
2.84799	4.25867
2.84864	4.25871
2.84929	4.25875
2.84994	4.25879
2.85059	4.25883
2.85124	4.25887
2.85189	4.25891
2.85254	4.25895
2.85319	4.25899
2.85384	4.25903
2.85449	4.25906
2.85514	4.2591
2.85579	4.25914
2.85645	4.25918
2.8571	4.25922
2.85775	4.25926
2.8584	4.2593
2.85905	4.25934
2.8597	4.25938
2.86035	4.25942
2.861	4.25946
2.86165	4.2595
2.8623	4.25954
2.86295	4.25958
2.8636	4.25962
2.86425	4.25966
2.8649	4.2597
2.86556	4.25974
2.86621	4.25978
2.86686	4.25982
2.86751	4.25986
2.86816	4.2599
2.86881	4.25994
2.86946	4.25998
2.87011	4.26002
2.87076	4.26006
2.87141	4.2601
2.87206	4.26014
2.87271	4.26018
2.87336	4.26022
2.87402	4.26026
2.87467	4.2603
2.87532	4.26034
2.87597	4.26038
2.87662	4.26042
2.87727	4.26046
2.87792	4.26049
2.87857	4.26053
2.87922	4.26057
2.87987	4.26061
2.88052	4.26065
2.88117	4.26069
2.88182	4.26073
2.88247	4.26077
2.88313	4.26081
2.88378	4.26085
2.88443	4.26089
2.88508	4.26093
2.88573	4.26097
2.88638	4.26101
2.88703	4.26105
2.88768	4.26109
2.88833	4.26113
2.88898	4.26117
2.88963	4.26121
2.89028	4.26126
2.89093	4.2613
2.89158	4.26134
2.89224	4.26138
2.89289	4.26142
2.89354	4.26146
2.89419	4.2615
2.89484	4.26154
2.89549	4.26158
2.89614	4.26162
2.89679	4.26166
2.89744	4.2617
2.89809	4.26174
2.89874	4.26178
2.89939	4.26182
2.90004	4.26186
2.9007	4.2619
2.90135	4.26194
2.902	4.26198
2.90265	4.26202
2.9033	4.26206
2.90395	4.2621
2.9046	4.26214
2.90525	4.26218
2.9059	4.26222
2.90655	4.26226
2.9072	4.2623
2.90785	4.26234
2.9085	4.26238
2.90915	4.26242
2.90981	4.26246
2.91046	4.2625
2.91111	4.26254
2.91176	4.26258
2.91241	4.26262
2.91306	4.26266
2.91371	4.26271
2.91436	4.26275
2.91501	4.26279
2.91566	4.26283
2.91631	4.26287
2.91696	4.26291
2.91761	4.26295
2.91826	4.26299
2.91892	4.26303
2.91957	4.26307
