x [um]	Potential [V]	Electric Field1 [V/cm]	Electric Field2 [V/cm]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]	Total Charge Density [C/cm^3]	Conduction Band Energy (eV)
2.35213	-0.346552	-0.000202506	-0.000200916	22500	1e+16	-3.20043e+08	0.898227
2.35278	-0.346552	-0.000205733	-0.000204119	22500	1e+16	-3.25142e+08	0.898227
2.35343	-0.346552	-0.000209011	-0.000207372	22500	1e+16	-3.30323e+08	0.898227
2.35408	-0.346552	-0.000212342	-0.000210676	22500	1e+16	-3.35586e+08	0.898227
2.35473	-0.346552	-0.000215727	-0.000214034	22500	1e+16	-3.40933e+08	0.898227
2.35538	-0.346552	-0.000219167	-0.000217447	22500	1e+16	-3.46365e+08	0.898227
2.35603	-0.346552	-0.00022266	-0.000220913	22500	1e+16	-3.51884e+08	0.898227
2.35668	-0.346552	-0.000226207	-0.000224433	22500	1e+16	-3.5749e+08	0.898227
2.35733	-0.346552	-0.000229812	-0.000228009	22500	1e+16	-3.63186e+08	0.898227
2.35798	-0.346552	-0.000233473	-0.000231642	22500	1e+16	-3.68973e+08	0.898227
2.35864	-0.346552	-0.000237195	-0.000235334	22500	1e+16	-3.74852e+08	0.898227
2.35929	-0.346552	-0.000240975	-0.000239085	22500	1e+16	-3.80825e+08	0.898227
2.35994	-0.346552	-0.000244816	-0.000242895	22500	1e+16	-3.86893e+08	0.898227
2.36059	-0.346552	-0.000248719	-0.000246767	22500	1e+16	-3.93057e+08	0.898227
2.36124	-0.346552	-0.000252681	-0.0002507	22500	1e+16	-3.9932e+08	0.898227
2.36189	-0.346552	-0.000256707	-0.000254694	22500	1e+16	-4.05683e+08	0.898227
2.36254	-0.346552	-0.000260798	-0.000258753	22500	1e+16	-4.12147e+08	0.898227
2.36319	-0.346552	-0.000264955	-0.000262876	22500	1e+16	-4.18714e+08	0.898227
2.36384	-0.346552	-0.000269178	-0.000267066	22500	1e+16	-4.25385e+08	0.898227
2.36449	-0.346552	-0.000273466	-0.000271322	22500	1e+16	-4.32163e+08	0.898227
2.36514	-0.346552	-0.000277825	-0.000275645	22500	1e+16	-4.3905e+08	0.898227
2.36579	-0.346552	-0.000282252	-0.000280038	22500	1e+16	-4.46045e+08	0.898227
2.36644	-0.346552	-0.000286752	-0.000284502	22500	1e+16	-4.53153e+08	0.898227
2.36709	-0.346552	-0.000291321	-0.000289037	22500	1e+16	-4.60373e+08	0.898227
2.36775	-0.346552	-0.000295963	-0.000293642	22500	1e+16	-4.67709e+08	0.898227
2.3684	-0.346552	-0.00030068	-0.000298321	22500	1e+16	-4.75161e+08	0.898227
2.36905	-0.346552	-0.000305471	-0.000303075	22500	1e+16	-4.82732e+08	0.898227
2.3697	-0.346552	-0.000310338	-0.000307905	22500	1e+16	-4.90424e+08	0.898227
2.37035	-0.346552	-0.000315284	-0.000312811	22500	1e+16	-4.98239e+08	0.898227
2.371	-0.346552	-0.000320308	-0.000317796	22500	1e+16	-5.06178e+08	0.898227
2.37165	-0.346552	-0.000325411	-0.00032286	22500	1e+16	-5.14243e+08	0.898227
2.3723	-0.346552	-0.000330598	-0.000328005	22500	1e+16	-5.22437e+08	0.898227
2.37295	-0.346552	-0.000335867	-0.000333233	22500	1e+16	-5.30762e+08	0.898227
2.3736	-0.346552	-0.000341219	-0.000338543	22500	1e+16	-5.39219e+08	0.898227
2.37425	-0.346552	-0.000346658	-0.000343939	22500	1e+16	-5.47811e+08	0.898227
2.3749	-0.346552	-0.000352184	-0.000349421	22500	1e+16	-5.5654e+08	0.898227
2.37555	-0.346552	-0.000357795	-0.000354989	22500	1e+16	-5.65409e+08	0.898227
2.37621	-0.346552	-0.000363498	-0.000360647	22500	1e+16	-5.74418e+08	0.898227
2.37686	-0.346552	-0.000369293	-0.000366395	22500	1e+16	-5.83571e+08	0.898227
2.37751	-0.346552	-0.000375178	-0.000372236	22500	1e+16	-5.9287e+08	0.898227
2.37816	-0.346552	-0.000381158	-0.000378168	22500	1e+16	-6.02317e+08	0.898227
2.37881	-0.346552	-0.000387232	-0.000384195	22500	1e+16	-6.11915e+08	0.898227
2.37946	-0.346552	-0.000393404	-0.000390318	22500	1e+16	-6.21666e+08	0.898227
2.38011	-0.346552	-0.000399673	-0.000396538	22500	1e+16	-6.31572e+08	0.898227
2.38076	-0.346552	-0.000406043	-0.000402858	22500	1e+16	-6.41636e+08	0.898227
2.38141	-0.346552	-0.000412513	-0.000409278	22500	1e+16	-6.5186e+08	0.898227
2.38206	-0.346552	-0.000419088	-0.0004158	22500	1e+16	-6.62247e+08	0.898227
2.38271	-0.346552	-0.000425767	-0.000422428	22500	1e+16	-6.728e+08	0.898227
2.38336	-0.346552	-0.000432553	-0.00042916	22500	1e+16	-6.83521e+08	0.898227
2.38401	-0.346552	-0.000439445	-0.000435999	22500	1e+16	-6.94413e+08	0.898227
2.38466	-0.346552	-0.00044645	-0.000442948	22500	1e+16	-7.05479e+08	0.898227
2.38532	-0.346552	-0.000453565	-0.000450007	22500	1e+16	-7.16721e+08	0.898227
2.38597	-0.346552	-0.000460794	-0.000457179	22500	1e+16	-7.28142e+08	0.898227
2.38662	-0.346552	-0.000468135	-0.000464465	22500	1e+16	-7.39745e+08	0.898227
2.38727	-0.346552	-0.000475597	-0.000471866	22500	1e+16	-7.51532e+08	0.898227
2.38792	-0.346552	-0.000483176	-0.000479386	22500	1e+16	-7.63508e+08	0.898227
2.38857	-0.346552	-0.000490876	-0.000487026	22500	1e+16	-7.75675e+08	0.898227
2.38922	-0.346552	-0.0004987	-0.000494788	22500	1e+16	-7.88035e+08	0.898227
2.38987	-0.346552	-0.000506648	-0.000502674	22500	1e+16	-8.00593e+08	0.898227
2.39052	-0.346552	-0.000514724	-0.000510686	22500	1e+16	-8.1335e+08	0.898227
2.39117	-0.346552	-0.000522928	-0.000518826	22500	1e+16	-8.26311e+08	0.898227
2.39182	-0.346552	-0.000531261	-0.000527094	22500	1e+16	-8.39479e+08	0.898227
2.39247	-0.346552	-0.000539727	-0.000535494	22500	1e+16	-8.52856e+08	0.898227
2.39312	-0.346552	-0.000548329	-0.000544028	22500	1e+16	-8.66447e+08	0.898227
2.39377	-0.346552	-0.000557066	-0.000552698	22500	1e+16	-8.80254e+08	0.898227
2.39443	-0.346552	-0.000565944	-0.000561505	22500	1e+16	-8.94282e+08	0.898227
2.39508	-0.346552	-0.000574963	-0.000570453	22500	1e+16	-9.08532e+08	0.898227
2.39573	-0.346552	-0.000584126	-0.000579544	22500	1e+16	-9.2301e+08	0.898227
2.39638	-0.346552	-0.000593436	-0.000588781	22500	1e+16	-9.37719e+08	0.898227
2.39703	-0.346552	-0.000602892	-0.000598164	22500	1e+16	-9.52662e+08	0.898227
2.39768	-0.346552	-0.000612499	-0.000607696	22500	1e+16	-9.67843e+08	0.898227
2.39833	-0.346552	-0.000622262	-0.000617381	22500	1e+16	-9.83266e+08	0.898227
2.39898	-0.346552	-0.000632178	-0.00062722	22500	1e+16	-9.98935e+08	0.898227
2.39963	-0.346552	-0.000642254	-0.000637216	22500	1e+16	-1.01485e+09	0.898227
2.40028	-0.346552	-0.000652489	-0.000647371	22500	1e+16	-1.03103e+09	0.898227
2.40093	-0.346552	-0.000662889	-0.000657689	22500	1e+16	-1.04746e+09	0.898227
2.40158	-0.346552	-0.000673453	-0.000668171	22500	1e+16	-1.06415e+09	0.898227
2.40223	-0.346552	-0.000684187	-0.00067882	22500	1e+16	-1.08111e+09	0.898227
2.40289	-0.346552	-0.00069509	-0.000689638	22500	1e+16	-1.09833e+09	0.898227
2.40354	-0.346552	-0.000706167	-0.000700628	22500	1e+16	-1.11584e+09	0.898227
2.40419	-0.346552	-0.000717421	-0.000711794	22500	1e+16	-1.13362e+09	0.898227
2.40484	-0.346552	-0.000728855	-0.000723138	22500	1e+16	-1.15168e+09	0.898227
2.40549	-0.346552	-0.000740472	-0.000734664	22500	1e+16	-1.17004e+09	0.898227
2.40614	-0.346552	-0.000752272	-0.000746372	22500	1e+16	-1.18868e+09	0.898227
2.40679	-0.346552	-0.00076426	-0.000758266	22500	1e+16	-1.20762e+09	0.898227
2.40744	-0.346552	-0.000776441	-0.00077035	22500	1e+16	-1.22687e+09	0.898227
2.40809	-0.346552	-0.000788813	-0.000782627	22500	1e+16	-1.24642e+09	0.898227
2.40874	-0.346552	-0.000801385	-0.000795099	22500	1e+16	-1.26628e+09	0.898227
2.40939	-0.346552	-0.000814155	-0.00080777	22500	1e+16	-1.28646e+09	0.898227
2.41004	-0.346552	-0.00082713	-0.000820643	22500	1e+16	-1.30696e+09	0.898227
2.41069	-0.346552	-0.000840313	-0.000833722	22500	1e+16	-1.32779e+09	0.898227
2.41134	-0.346552	-0.000853706	-0.00084701	22500	1e+16	-1.34895e+09	0.898227
2.412	-0.346552	-0.00086731	-0.000860508	22500	1e+16	-1.37045e+09	0.898227
2.41265	-0.346552	-0.000881133	-0.000874221	22500	1e+16	-1.39229e+09	0.898227
2.4133	-0.346552	-0.000895175	-0.000888154	22500	1e+16	-1.41447e+09	0.898227
2.41395	-0.346552	-0.000909441	-0.000902308	22500	1e+16	-1.43701e+09	0.898227
2.4146	-0.346552	-0.000923936	-0.000916689	22500	1e+16	-1.45991e+09	0.898227
2.41525	-0.346552	-0.000938661	-0.000931298	22500	1e+16	-1.48318e+09	0.898227
2.4159	-0.346552	-0.000953619	-0.00094614	22500	1e+16	-1.50682e+09	0.898227
2.41655	-0.346552	-0.000968818	-0.000961219	22500	1e+16	-1.53083e+09	0.898227
2.4172	-0.346552	-0.000984258	-0.000976538	22500	1e+16	-1.55522e+09	0.898227
2.41785	-0.346552	-0.000999942	-0.0009921	22500	1e+16	-1.58001e+09	0.898227
2.4185	-0.346552	-0.00101588	-0.00100791	22500	1e+16	-1.60519e+09	0.898227
2.41915	-0.346552	-0.00103207	-0.00102397	22500	1e+16	-1.63077e+09	0.898227
2.4198	-0.346552	-0.00104852	-0.00104029	22500	1e+16	-1.65675e+09	0.898227
2.42045	-0.346552	-0.00106523	-0.00105687	22500	1e+16	-1.68316e+09	0.898227
2.42111	-0.346552	-0.0010822	-0.00107371	22500	1e+16	-1.70998e+09	0.898227
2.42176	-0.346552	-0.00109945	-0.00109083	22500	1e+16	-1.73723e+09	0.898227
2.42241	-0.346552	-0.00111697	-0.00110821	22500	1e+16	-1.76491e+09	0.898227
2.42306	-0.346552	-0.00113477	-0.00112587	22500	1e+16	-1.79304e+09	0.898227
2.42371	-0.346552	-0.00115286	-0.00114382	22500	1e+16	-1.82161e+09	0.898227
2.42436	-0.346552	-0.00117123	-0.00116204	22500	1e+16	-1.85064e+09	0.898227
2.42501	-0.346552	-0.0011899	-0.00118056	22500	1e+16	-1.88014e+09	0.898227
2.42566	-0.346552	-0.00120886	-0.00119938	22500	1e+16	-1.9101e+09	0.898227
2.42631	-0.346552	-0.00122812	-0.00121849	22500	1e+16	-1.94054e+09	0.898227
2.42696	-0.346552	-0.0012477	-0.00123791	22500	1e+16	-1.97146e+09	0.898227
2.42761	-0.346552	-0.00126758	-0.00125764	22500	1e+16	-2.00288e+09	0.898227
2.42826	-0.346552	-0.00128778	-0.00127768	22500	1e+16	-2.0348e+09	0.898227
2.42891	-0.346552	-0.00130831	-0.00129804	22500	1e+16	-2.06723e+09	0.898227
2.42957	-0.346552	-0.00132916	-0.00131873	22500	1e+16	-2.10017e+09	0.898227
2.43022	-0.346552	-0.00135034	-0.00133975	22500	1e+16	-2.13364e+09	0.898227
2.43087	-0.346552	-0.00137186	-0.0013611	22500	1e+16	-2.16764e+09	0.898227
2.43152	-0.346552	-0.00139372	-0.00138279	22500	1e+16	-2.20219e+09	0.898227
2.43217	-0.346552	-0.00141594	-0.00140483	22500	1e+16	-2.23728e+09	0.898227
2.43282	-0.346552	-0.0014385	-0.00142722	22500	1e+16	-2.27293e+09	0.898227
2.43347	-0.346552	-0.00146142	-0.00144996	22500	1e+16	-2.30916e+09	0.898227
2.43412	-0.346552	-0.00148472	-0.00147307	22500	1e+16	-2.34596e+09	0.898227
2.43477	-0.346552	-0.00150838	-0.00149655	22500	1e+16	-2.38334e+09	0.898227
2.43542	-0.346552	-0.00153242	-0.0015204	22500	1e+16	-2.42132e+09	0.898227
2.43607	-0.346552	-0.00155684	-0.00154463	22500	1e+16	-2.45991e+09	0.898227
2.43672	-0.346552	-0.00158165	-0.00156924	22500	1e+16	-2.49911e+09	0.898227
2.43737	-0.346552	-0.00160686	-0.00159425	22500	1e+16	-2.53894e+09	0.898227
2.43802	-0.346552	-0.00163247	-0.00161966	22500	1e+16	-2.5794e+09	0.898227
2.43868	-0.346552	-0.00165848	-0.00164547	22500	1e+16	-2.62051e+09	0.898227
2.43933	-0.346552	-0.00168491	-0.0016717	22500	1e+16	-2.66227e+09	0.898227
2.43998	-0.346552	-0.00171177	-0.00169834	22500	1e+16	-2.7047e+09	0.898227
2.44063	-0.346552	-0.00173905	-0.00172541	22500	1e+16	-2.7478e+09	0.898227
2.44128	-0.346552	-0.00176676	-0.00175291	22500	1e+16	-2.79159e+09	0.898227
2.44193	-0.346552	-0.00179492	-0.00178084	22500	1e+16	-2.83608e+09	0.898227
2.44258	-0.346552	-0.00182352	-0.00180922	22500	1e+16	-2.88127e+09	0.898227
2.44323	-0.346552	-0.00185259	-0.00183805	22500	1e+16	-2.92719e+09	0.898227
2.44388	-0.346552	-0.00188211	-0.00186735	22500	1e+16	-2.97384e+09	0.898227
2.44453	-0.346552	-0.00191211	-0.00189711	22500	1e+16	-3.02123e+09	0.898227
2.44518	-0.346552	-0.00194258	-0.00192734	22500	1e+16	-3.06938e+09	0.898227
2.44583	-0.346552	-0.00197354	-0.00195806	22500	1e+16	-3.11829e+09	0.898227
2.44648	-0.346552	-0.00200499	-0.00198926	22500	1e+16	-3.16799e+09	0.898227
2.44713	-0.346552	-0.00203694	-0.00202097	22500	1e+16	-3.21848e+09	0.898227
2.44779	-0.346552	-0.0020694	-0.00205317	22500	1e+16	-3.26977e+09	0.898227
2.44844	-0.346552	-0.00210238	-0.00208589	22500	1e+16	-3.32188e+09	0.898227
2.44909	-0.346552	-0.00213589	-0.00211914	22500	1e+16	-3.37482e+09	0.898227
2.44974	-0.346552	-0.00216993	-0.00215291	22500	1e+16	-3.4286e+09	0.898227
2.45039	-0.346552	-0.00220451	-0.00218722	22500	1e+16	-3.48324e+09	0.898227
2.45104	-0.346552	-0.00223965	-0.00222208	22500	1e+16	-3.53875e+09	0.898227
2.45169	-0.346552	-0.00227534	-0.00225749	22500	1e+16	-3.59514e+09	0.898227
2.45234	-0.346552	-0.0023116	-0.00229347	22500	1e+16	-3.65244e+09	0.898227
2.45299	-0.346552	-0.00234844	-0.00233002	22500	1e+16	-3.71065e+09	0.898227
2.45364	-0.346552	-0.00238587	-0.00236715	22500	1e+16	-3.76978e+09	0.898227
2.45429	-0.346552	-0.00242389	-0.00240488	22500	1e+16	-3.82986e+09	0.898227
2.45494	-0.346552	-0.00246252	-0.00244321	22500	1e+16	-3.89089e+09	0.898227
2.45559	-0.346552	-0.00250177	-0.00248214	22500	1e+16	-3.9529e+09	0.898227
2.45625	-0.346552	-0.00254164	-0.0025217	22500	1e+16	-4.0159e+09	0.898227
2.4569	-0.346552	-0.00258214	-0.00256189	22500	1e+16	-4.0799e+09	0.898227
2.45755	-0.346552	-0.00262329	-0.00260272	22500	1e+16	-4.14491e+09	0.898227
2.4582	-0.346552	-0.0026651	-0.0026442	22500	1e+16	-4.21097e+09	0.898227
2.45885	-0.346552	-0.00270757	-0.00268634	22500	1e+16	-4.27808e+09	0.898227
2.4595	-0.346552	-0.00275072	-0.00272915	22500	1e+16	-4.34626e+09	0.898227
2.46015	-0.346552	-0.00279456	-0.00277264	22500	1e+16	-4.41552e+09	0.898227
2.4608	-0.346552	-0.0028391	-0.00281683	22500	1e+16	-4.48589e+09	0.898227
2.46145	-0.346552	-0.00288435	-0.00286172	22500	1e+16	-4.55738e+09	0.898227
2.4621	-0.346552	-0.00293031	-0.00290733	22500	1e+16	-4.63001e+09	0.898227
2.46275	-0.346552	-0.00297701	-0.00295366	22500	1e+16	-4.7038e+09	0.898227
2.4634	-0.346552	-0.00302446	-0.00300073	22500	1e+16	-4.77876e+09	0.898227
2.46405	-0.346552	-0.00307266	-0.00304856	22500	1e+16	-4.85492e+09	0.898227
2.4647	-0.346552	-0.00312163	-0.00309714	22500	1e+16	-4.93229e+09	0.898227
2.46536	-0.346552	-0.00317137	-0.0031465	22500	9.99999e+15	-5.01089e+09	0.898227
2.46601	-0.346552	-0.00322192	-0.00319664	22500	9.99999e+15	-5.09075e+09	0.898227
2.46666	-0.346552	-0.00327326	-0.00324759	22500	9.99999e+15	-5.17188e+09	0.898227
2.46731	-0.346552	-0.00332543	-0.00329935	22500	9.99999e+15	-5.2543e+09	0.898227
2.46796	-0.346552	-0.00337843	-0.00335193	22500	9.99999e+15	-5.33804e+09	0.898227
2.46861	-0.346552	-0.00343227	-0.00340535	22500	9.99999e+15	-5.42311e+09	0.898227
2.46926	-0.346552	-0.00348697	-0.00345962	22500	9.99999e+15	-5.50953e+09	0.898227
2.46991	-0.346552	-0.00354254	-0.00351475	22500	9.99999e+15	-5.59734e+09	0.898227
2.47056	-0.346552	-0.003599	-0.00357077	22500	9.99999e+15	-5.68654e+09	0.898227
2.47121	-0.346552	-0.00365635	-0.00362768	22500	9.99999e+15	-5.77716e+09	0.898227
2.47186	-0.346552	-0.00371463	-0.00368549	22500	9.99999e+15	-5.86923e+09	0.898227
2.47251	-0.346552	-0.00377382	-0.00374422	22500	9.99999e+15	-5.96277e+09	0.898227
2.47316	-0.346552	-0.00383397	-0.0038039	22500	9.99999e+15	-6.05779e+09	0.898227
2.47381	-0.346552	-0.00389507	-0.00386452	22500	9.99999e+15	-6.15434e+09	0.898227
2.47447	-0.346552	-0.00395714	-0.00392611	22500	9.99999e+15	-6.25242e+09	0.898227
2.47512	-0.346552	-0.00402021	-0.00398868	22500	9.99999e+15	-6.35206e+09	0.898227
2.47577	-0.346552	-0.00408428	-0.00405224	22500	9.99999e+15	-6.45329e+09	0.898227
2.47642	-0.346552	-0.00414937	-0.00411682	22500	9.99999e+15	-6.55613e+09	0.898227
2.47707	-0.346552	-0.0042155	-0.00418243	22500	9.99999e+15	-6.66062e+09	0.898227
2.47772	-0.346552	-0.00428268	-0.00424909	22500	9.99999e+15	-6.76676e+09	0.898227
2.47837	-0.346552	-0.00435093	-0.0043168	22500	9.99999e+15	-6.8746e+09	0.898227
2.47902	-0.346552	-0.00442027	-0.0043856	22500	9.99999e+15	-6.98416e+09	0.898227
2.47967	-0.346552	-0.00449072	-0.00445549	22500	9.99999e+15	-7.09547e+09	0.898227
2.48032	-0.346552	-0.00456228	-0.0045265	22500	9.99999e+15	-7.20855e+09	0.898227
2.48097	-0.346552	-0.00463499	-0.00459864	22500	9.99999e+15	-7.32343e+09	0.898227
2.48162	-0.346552	-0.00470886	-0.00467192	22500	9.99999e+15	-7.44014e+09	0.898227
2.48227	-0.346552	-0.0047839	-0.00474638	22500	9.99999e+15	-7.55871e+09	0.898227
2.48293	-0.346552	-0.00486014	-0.00482202	22500	9.99999e+15	-7.67917e+09	0.898227
2.48358	-0.346552	-0.0049376	-0.00489887	22500	9.99999e+15	-7.80155e+09	0.898227
2.48423	-0.346552	-0.00501629	-0.00497695	22500	9.99999e+15	-7.92588e+09	0.898227
2.48488	-0.346552	-0.00509624	-0.00505626	22500	9.99999e+15	-8.0522e+09	0.898227
2.48553	-0.346552	-0.00517745	-0.00513684	22500	9.99999e+15	-8.18052e+09	0.898227
2.48618	-0.346552	-0.00525997	-0.00521871	22500	9.99999e+15	-8.31089e+09	0.898227
2.48683	-0.346552	-0.00534379	-0.00530188	22500	9.99999e+15	-8.44334e+09	0.898227
2.48748	-0.346552	-0.00542896	-0.00538637	22500	9.99999e+15	-8.5779e+09	0.898227
2.48813	-0.346552	-0.00551548	-0.00547222	22500	9.99999e+15	-8.7146e+09	0.898227
2.48878	-0.346552	-0.00560338	-0.00555943	22500	9.99999e+15	-8.85349e+09	0.898227
2.48943	-0.346552	-0.00569267	-0.00564802	22500	9.99999e+15	-8.99458e+09	0.898227
2.49008	-0.346552	-0.0057834	-0.00573804	22500	9.99999e+15	-9.13793e+09	0.898227
2.49073	-0.346552	-0.00587557	-0.00582948	22500	9.99999e+15	-9.28355e+09	0.898227
2.49138	-0.346552	-0.0059692	-0.00592239	22500	9.99999e+15	-9.4315e+09	0.898227
2.49204	-0.346552	-0.00606434	-0.00601677	22500	9.99999e+15	-9.58181e+09	0.898227
2.49269	-0.346552	-0.00616098	-0.00611266	22500	9.99999e+15	-9.73451e+09	0.898227
2.49334	-0.346552	-0.00625917	-0.00621007	22500	9.99999e+15	-9.88965e+09	0.898227
2.49399	-0.346552	-0.00635892	-0.00630904	22500	9.99999e+15	-1.00473e+10	0.898227
2.49464	-0.346552	-0.00646026	-0.00640959	22500	9.99999e+15	-1.02074e+10	0.898227
2.49529	-0.346552	-0.00656321	-0.00651174	22500	9.99999e+15	-1.03701e+10	0.898227
2.49594	-0.346552	-0.00666781	-0.00661551	22500	9.99999e+15	-1.05353e+10	0.898227
2.49659	-0.346552	-0.00677408	-0.00672094	22500	9.99999e+15	-1.07032e+10	0.898227
2.49724	-0.346552	-0.00688203	-0.00682806	22500	9.99999e+15	-1.08738e+10	0.898227
2.49789	-0.346552	-0.00699171	-0.00693687	22500	9.99999e+15	-1.10471e+10	0.898227
2.49854	-0.346552	-0.00710314	-0.00704743	22500	9.99999e+15	-1.12231e+10	0.898227
2.49919	-0.346552	-0.00721634	-0.00715974	22500	9.99999e+15	-1.1402e+10	0.898227
2.49984	-0.346552	-0.00733135	-0.00727384	22500	9.99999e+15	-1.15837e+10	0.898227
2.50049	-0.346552	-0.00744819	-0.00738977	22500	9.99999e+15	-1.17683e+10	0.898227
2.50115	-0.346552	-0.00756689	-0.00750754	22500	9.99999e+15	-1.19559e+10	0.898227
2.5018	-0.346552	-0.00768748	-0.00762718	22500	9.99999e+15	-1.21464e+10	0.898227
2.50245	-0.346552	-0.00781	-0.00774874	22500	9.99999e+15	-1.234e+10	0.898227
2.5031	-0.346552	-0.00793446	-0.00787223	22500	9.99999e+15	-1.25366e+10	0.898227
2.50375	-0.346552	-0.00806091	-0.00799769	22500	9.99999e+15	-1.27364e+10	0.898227
2.5044	-0.346552	-0.00818938	-0.00812515	22500	9.99999e+15	-1.29394e+10	0.898227
2.50505	-0.346552	-0.00831989	-0.00825464	22500	9.99999e+15	-1.31456e+10	0.898227
2.5057	-0.346552	-0.00845249	-0.00838619	22500	9.99999e+15	-1.33551e+10	0.898227
2.50635	-0.346552	-0.00858719	-0.00851984	22500	9.99999e+15	-1.3568e+10	0.898227
2.507	-0.346552	-0.00872405	-0.00865562	22500	9.99999e+15	-1.37842e+10	0.898227
2.50765	-0.346552	-0.00886308	-0.00879356	22500	9.99999e+15	-1.40039e+10	0.898227
2.5083	-0.346552	-0.00900433	-0.0089337	22500	9.99999e+15	-1.4227e+10	0.898227
2.50895	-0.346552	-0.00914783	-0.00907608	22500	9.99999e+15	-1.44538e+10	0.898227
2.50961	-0.346552	-0.00929362	-0.00922072	22500	9.99999e+15	-1.46841e+10	0.898227
2.51026	-0.346552	-0.00944173	-0.00936767	22500	9.99999e+15	-1.49181e+10	0.898227
2.51091	-0.346552	-0.0095922	-0.00951696	22500	9.99998e+15	-1.51559e+10	0.898227
2.51156	-0.346552	-0.00974507	-0.00966864	22500	9.99998e+15	-1.53974e+10	0.898227
2.51221	-0.346552	-0.00990038	-0.00982272	22500	9.99998e+15	-1.56428e+10	0.898227
2.51286	-0.346552	-0.0100582	-0.00997927	22500	9.99998e+15	-1.58921e+10	0.898227
2.51351	-0.346552	-0.0102185	-0.0101383	22500	9.99998e+15	-1.61454e+10	0.898227
2.51416	-0.346552	-0.0103813	-0.0102999	22500	9.99998e+15	-1.64027e+10	0.898227
2.51481	-0.346552	-0.0105467	-0.010464	22500	9.99998e+15	-1.66641e+10	0.898227
2.51546	-0.346552	-0.0107148	-0.0106308	22500	9.99998e+15	-1.69297e+10	0.898227
2.51611	-0.346552	-0.0108856	-0.0108002	22500	9.99998e+15	-1.71995e+10	0.898227
2.51676	-0.346552	-0.0110591	-0.0109723	22500	9.99998e+15	-1.74736e+10	0.898227
2.51741	-0.346552	-0.0112353	-0.0111472	22500	9.99998e+15	-1.7752e+10	0.898227
2.51806	-0.346552	-0.0114144	-0.0113248	22500	9.99998e+15	-1.80349e+10	0.898227
2.51872	-0.346552	-0.0115963	-0.0115053	22500	9.99998e+15	-1.83224e+10	0.898227
2.51937	-0.346552	-0.0117811	-0.0116887	22500	9.99998e+15	-1.86144e+10	0.898227
2.52002	-0.346552	-0.0119688	-0.011875	22500	9.99998e+15	-1.8911e+10	0.898227
2.52067	-0.346552	-0.0121596	-0.0120642	22500	9.99998e+15	-1.92124e+10	0.898227
2.52132	-0.346552	-0.0123534	-0.0122565	22500	9.99998e+15	-1.95186e+10	0.898227
2.52197	-0.346552	-0.0125503	-0.0124518	22500	9.99998e+15	-1.98296e+10	0.898227
2.52262	-0.346552	-0.0127503	-0.0126503	22500	9.99998e+15	-2.01457e+10	0.898227
2.52327	-0.346552	-0.0129535	-0.0128519	22500	9.99998e+15	-2.04667e+10	0.898227
2.52392	-0.346552	-0.0131599	-0.0130567	22500	9.99998e+15	-2.07929e+10	0.898227
2.52457	-0.346552	-0.0133696	-0.0132648	22500	9.99998e+15	-2.11243e+10	0.898227
2.52522	-0.346552	-0.0135827	-0.0134762	22500	9.99998e+15	-2.14609e+10	0.898227
2.52587	-0.346552	-0.0137992	-0.0136909	22500	9.99998e+15	-2.18029e+10	0.898227
2.52652	-0.346552	-0.0140191	-0.0139091	22500	9.99998e+15	-2.21504e+10	0.898227
2.52717	-0.346552	-0.0142425	-0.0141308	22500.1	9.99998e+15	-2.25034e+10	0.898227
2.52783	-0.346552	-0.0144695	-0.014356	22500.1	9.99998e+15	-2.28621e+10	0.898227
2.52848	-0.346552	-0.0147001	-0.0145848	22500.1	9.99998e+15	-2.32264e+10	0.898227
2.52913	-0.346552	-0.0149344	-0.0148172	22500.1	9.99998e+15	-2.35966e+10	0.898227
2.52978	-0.346552	-0.0151724	-0.0150534	22500.1	9.99998e+15	-2.39726e+10	0.898227
2.53043	-0.346552	-0.0154142	-0.0152933	22500.1	9.99998e+15	-2.43547e+10	0.898227
2.53108	-0.346552	-0.0156598	-0.015537	22500.1	9.99998e+15	-2.47428e+10	0.898227
2.53173	-0.346552	-0.0159094	-0.0157846	22500.1	9.99997e+15	-2.51371e+10	0.898227
2.53238	-0.346552	-0.0161629	-0.0160362	22500.1	9.99997e+15	-2.55377e+10	0.898227
2.53303	-0.346552	-0.0164205	-0.0162917	22500.1	9.99997e+15	-2.59447e+10	0.898227
2.53368	-0.346552	-0.0166822	-0.0165514	22500.1	9.99997e+15	-2.63582e+10	0.898227
2.53433	-0.346552	-0.0169481	-0.0168151	22500.1	9.99997e+15	-2.67782e+10	0.898227
2.53498	-0.346552	-0.0172182	-0.0170831	22500.1	9.99997e+15	-2.7205e+10	0.898227
2.53563	-0.346552	-0.0174926	-0.0173554	22500.1	9.99997e+15	-2.76386e+10	0.898227
2.53629	-0.346552	-0.0177713	-0.017632	22500.1	9.99997e+15	-2.8079e+10	0.898227
2.53694	-0.346552	-0.0180546	-0.017913	22500.1	9.99997e+15	-2.85265e+10	0.898227
2.53759	-0.346552	-0.0183423	-0.0181984	22500.1	9.99997e+15	-2.89812e+10	0.898227
2.53824	-0.346552	-0.0186346	-0.0184885	22500.1	9.99997e+15	-2.9443e+10	0.898227
