x [um]	Potential [V]	Electric Field1 [V/cm]	Electric Field2 [V/cm]	Electron Densities [1/cm^3]	Hole Densities [1/cm^3]	Total Charge Density [C/cm^3]	Conduction Band Energy (eV)
5.957835e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.958486e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.959137e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.959787e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.960438e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.961089e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.961740e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.962390e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.963041e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.963692e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.964343e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.964993e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.965644e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.966295e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.966945e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.967596e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.968247e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.968898e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.969548e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.970199e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.970850e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.971501e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.972151e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.972802e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.973453e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.974104e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.974754e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.975405e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.976056e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.976706e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.977357e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.978008e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.978659e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.979309e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.979960e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.980611e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.981262e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.981912e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.982563e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.983214e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.983864e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.984515e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.985166e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.985817e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.986467e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.987118e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.987769e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.988420e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.989070e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.989721e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.990372e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.991023e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.991673e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.992324e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.992975e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.993625e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.994276e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.994927e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.995578e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.996228e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.996879e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.997530e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.998181e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.998831e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
5.999482e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.000133e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.000784e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.001434e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.002085e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.002736e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.003386e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.004037e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.004688e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.005339e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.005989e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.006640e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.007291e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.007942e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.008592e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.009243e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.009894e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.010545e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.011195e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.011846e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.012497e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.013147e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.013798e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.014449e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.015100e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.015750e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.016401e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.017052e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.017703e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.018353e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.019004e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.019655e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.020305e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.020956e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.021607e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.022258e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.022908e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.023559e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.024210e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.024861e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.025511e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.026162e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.026813e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.027464e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.028114e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.028765e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.029416e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.030066e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.030717e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.031368e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.032019e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.032669e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.033320e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.033971e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.034622e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.035272e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.035923e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.036574e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.037225e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.037875e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.038526e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.039177e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.039827e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.040478e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.041129e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.041780e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.042430e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.043081e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.043732e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.044383e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.045033e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.045684e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.046335e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.046986e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.047636e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.048287e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.048938e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.049588e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.050239e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.050890e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.051541e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.052191e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.052842e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.053493e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.054144e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.054794e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.055445e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.056096e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.056746e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.057397e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.058048e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.058699e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.059349e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.060000e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.060651e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.061302e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.061952e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.062603e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.063254e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.063905e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.064555e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.065206e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.065857e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.066507e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.067158e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.067809e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.068460e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.069110e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.069761e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.070412e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.071063e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.071713e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.072364e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.073015e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.073666e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.074316e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.074967e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.075618e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.076268e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.076919e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.077570e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.078221e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.078871e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.079522e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.080173e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.080824e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.081474e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.082125e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.082776e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.083427e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.084077e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.084728e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.085379e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.086029e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.086680e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.087331e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.087982e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.088632e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.089283e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.089934e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.090585e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.091235e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
6.091886e+00	4.060567e-01	-0.000000e+00	-0.000000e+00	1.000000e+17	2.250000e+03	-2.122857e+05	1.456182e-01
