x [um]	Ec	Ev	Ei	Efn	Efp
3.6041367480129027	0.14555782605915168	-0.9744421739408484	-0.41444217394084837	-0.008380129247143209	-0.6010685958757864
3.604787480235895	0.14555783973290726	-0.9744421602670928	-0.4144421602670928	-0.008380116783831437	-0.6010626688760515
3.6054382124588873	0.14555785340677202	-0.974442146593228	-0.41444214659322803	-0.008380104320513115	-0.6010567405621371
3.6060889446818796	0.1455578670807406	-0.9744421329192595	-0.41444213291925946	-0.008380091857188132	-0.6010508109334407
3.606739676904872	0.14555788075480758	-0.9744421192451925	-0.4144421192451925	-0.008380079393856876	-0.60104487998936
3.607390409127864	0.14555789442896827	-0.9744421055710318	-0.4144421055710318	-0.00838006693051907	-0.6010389477292916
3.6080411413508564	0.145557908103218	-0.9744420918967821	-0.41444209189678205	-0.008380054467174936	-0.6010330141526321
3.6086918735738487	0.14555792177755233	-0.9744420782224478	-0.4144420782224477	-0.008380042003824417	-0.6010270792587775
3.609342605796841	0.14555793545196705	-0.9744420645480331	-0.414442064548033	-0.008380029540467349	-0.6010211430471233
3.6099933380198332	0.14555794912645814	-0.974442050873542	-0.4144420508735419	-0.008380017077103952	-0.601015205517065
3.6106440702428255	0.14555796280102185	-0.9744420371989783	-0.4144420371989782	-0.008380004613734227	-0.6010092666679971
3.611294802465818	0.14555797647565466	-0.9744420235243454	-0.4144420235243454	-0.00837999215035784	-0.6010033264993139
3.61194553468881	0.14555799015035303	-0.9744420098496471	-0.414442009849647	-0.008379979686974959	-0.6009973850104094
3.6125962669118024	0.14555800382511375	-0.9744419961748864	-0.4144419961748863	-0.008379967223585638	-0.6009914422006772
3.6132469991347946	0.14555801749993352	-0.9744419825000665	-0.41444198250006653	-0.008379954760189934	-0.6009854980695106
3.613897731357787	0.14555803117480953	-0.9744419688251906	-0.4144419688251905	-0.008379942296787846	-0.6009795526163022
3.614548463580779	0.14555804484973883	-0.9744419551502612	-0.4144419551502612	-0.00837992983337943	-0.6009736058404443
3.6151991958037715	0.14555805852471898	-0.9744419414752812	-0.4144419414752811	-0.008379917369964518	-0.6009676577413289
3.6158499280267637	0.1455580721997471	-0.974441927800253	-0.41444192780025296	-0.008379904906543334	-0.6009617083183473
3.616500660249756	0.14555808587482089	-0.9744419141251792	-0.41444191412517917	-0.008379892443115655	-0.6009557575708904
3.6171513924727483	0.14555809954993815	-0.974441900450062	-0.4144419004500619	-0.00837987997968137	-0.6009498054983489
3.6178021246957406	0.14555811322509649	-0.9744418867749036	-0.41444188677490357	-0.008379867516240758	-0.6009438521001131
3.618452856918733	0.14555812690029396	-0.9744418730997062	-0.4144418730997061	-0.008379855052793816	-0.6009378973755729
3.619103589141725	0.14555814057552857	-0.9744418594244715	-0.4144418594244715	-0.008379842589340436	-0.6009319413241174
3.6197543213647174	0.14555815425079843	-0.9744418457492017	-0.4144418457492016	-0.008379830125880783	-0.600925983945136
3.6204050535877097	0.14555816792610177	-0.9744418320738983	-0.4144418320738983	-0.00837981766241469	-0.6009200252380168
3.621055785810702	0.14555818160143674	-0.9744418183985634	-0.4144418183985633	-0.008379805198942214	-0.6009140652021481
3.6217065180336943	0.14555819527680186	-0.9744418047231982	-0.4144418047231982	-0.008379792735463465	-0.6009081038369176
3.6223572502566865	0.14555820895219568	-0.9744417910478045	-0.4144417910478044	-0.00837978027197811	-0.6009021411417124
3.623007982479679	0.14555822262761647	-0.9744417773723837	-0.4144417773723836	-0.008379767808486593	-0.6008961771159196
3.623658714702671	0.14555823630306292	-0.9744417636969371	-0.41444176369693714	-0.008379755344988749	-0.6008902117589257
3.6243094469256634	0.14555824997853378	-0.9744417500214664	-0.41444175002146627	-0.008379742881484353	-0.6008842450701162
3.6249601791486556	0.14555826365402774	-0.9744417363459723	-0.4144417363459723	-0.008379730417973796	-0.6008782770488772
3.625610911371648	0.14555827732954368	-0.9744417226704565	-0.41444172267045637	-0.008379717954456745	-0.6008723076945937
3.62626164359464	0.14555829100508044	-0.9744417089949197	-0.4144417089949196	-0.008379705490933198	-0.6008663370066503
3.6269123758176325	0.14555830468063696	-0.9744416953193631	-0.4144416953193631	-0.008379693027403268	-0.6008603649844313
3.6275631080406248	0.14555831835621214	-0.974441681643788	-0.4144416816437879	-0.008379680563866898	-0.6008543916273208
3.628213840263617	0.14555833203180496	-0.9744416679681951	-0.4144416679681951	-0.008379668100324145	-0.6008484169347021
3.6288645724866093	0.14555834570741444	-0.9744416542925857	-0.4144416542925856	-0.008379655636775007	-0.6008424409059585
3.6295153047096016	0.14555835938303963	-0.9744416406169605	-0.4144416406169604	-0.008379643173219542	-0.6008364635404725
3.630166036932594	0.14555837305867975	-0.9744416269413203	-0.4144416269413203	-0.008379630709657804	-0.6008304848376264
3.630816769155586	0.14555838673433408	-0.974441613265666	-0.414441613265666	-0.00837961824608957	-0.6008245047968017
3.6314675013785784	0.14555840041000168	-0.9744415995899984	-0.4144415995899984	-0.008379605782515065	-0.6008185234173801
3.6321182336015707	0.14555841408568204	-0.9744415859143181	-0.414441585914318	-0.00837959331893412	-0.6008125406987423
3.632768965824563	0.14555842776137434	-0.9744415722386257	-0.4144415722386257	-0.008379580855346846	-0.6008065566402689
3.6334196980475553	0.14555844143707786	-0.9744415585629222	-0.4144415585629222	-0.008379568391753078	-0.6008005712413399
3.6340704302705475	0.14555845511279203	-0.9744415448872081	-0.414441544887208	-0.008379555928152982	-0.600794584501335
3.63472116249354	0.14555846878851625	-0.9744415312114838	-0.4144415312114838	-0.008379543464546502	-0.6007885964196334
3.635371894716532	0.14555848246425007	-0.97444151753575	-0.41444151753575	-0.008379531000933638	-0.600782606995614
3.6360226269395244	0.14555849613999283	-0.9744415038600073	-0.4144415038600072	-0.008379518537314501	-0.6007766162286552
3.6366733591625167	0.14555850981574409	-0.974441490184256	-0.41444149018425597	-0.008379506073688925	-0.6007706241181348
3.637324091385509	0.14555852349150322	-0.9744414765084969	-0.41444147650849683	-0.008379493610057076	-0.6007646306634304
3.637974823608501	0.1455585371672699	-0.9744414628327303	-0.41444146283273015	-0.008379481146418732	-0.600758635863919
3.6386255558314935	0.1455585508430436	-0.9744414491569565	-0.41444144915695647	-0.008379468682774116	-0.6007526397189773
3.6392762880544858	0.14555856451882404	-0.9744414354811761	-0.414441435481176	-0.00837945621912295	-0.6007466422279814
3.639927020277478	0.14555857819461077	-0.9744414218053894	-0.4144414218053893	-0.008379443755465399	-0.6007406433903071
3.6405777525004703	0.14555859187040332	-0.9744414081295968	-0.41444140812959673	-0.00837943129180152	-0.60073464320533
3.6412284847234626	0.14555860554620142	-0.9744413944537986	-0.41444139445379863	-0.008379418828131036	-0.6007286416724248
3.641879216946455	0.1455586192220047	-0.9744413807779955	-0.41444138077799536	-0.008379406364454223	-0.6007226387909661
3.642529949169447	0.14555863289781285	-0.9744413671021872	-0.4144413671021872	-0.00837939390077097	-0.600716634560328
