x [um]	Total Charge Density [C/cm^3]
0.29971851965811225	7.248326534125953e-10
0.3003692518811045	7.048300186218692e-10
0.3010199841040968	6.85127884766087e-10
0.3016707163270891	6.657215507134096e-10
0.30232144855008136	6.46606388625456e-10
0.30297218077307364	6.277778419990791e-10
0.3036229129960659	6.09231430142303e-10
0.3042736452190582	5.909627386629582e-10
0.3049243774420505	5.729674242243636e-10
0.30557510966504275	5.552412145453272e-10
0.30622584188803503	5.37779901965987e-10
0.3068765741110273	5.205793426085729e-10
0.3075273063340196	5.036354605735978e-10
0.30817803855701187	4.869442392677301e-10
0.30882877078000415	4.705017283974448e-10
0.3094795030029964	4.5430403641588056e-10
0.3101302352259887	4.383473377962364e-10
0.310780967448981	4.226278657583753e-10
0.31143169967197326	4.071419058346655e-10
0.31208243189496554	3.918858078990597e-10
0.3127331641179578	3.7685598057217433e-10
0.3133838963409501	3.620488811504329e-10
0.3140346285639424	3.474610290338751e-10
0.31468536078693465	3.3308899061987176e-10
0.31533609300992693	3.1892939804610796e-10
0.3159868252329192	3.049789237336954e-10
0.3166375574559115	2.9123430136812387e-10
0.31728828967890377	2.7769231750688047e-10
0.31793902190189605	2.643498001098633e-10
0.3185897541248883	2.5120362385455517e-10
0.3192404863478806	2.382507274802774e-10
0.3198912185708729	2.2548808497434945e-10
0.32054195079386516	2.1291272095812019e-10
0.32119268301685744	2.0052170201484113e-10
0.3218434152398497	1.8831215011747553e-10
0.322494147462842	1.7628123255784156e-10
0.3231448796858343	1.6442615551245398e-10
0.32379561190882655	1.5274416376277805e-10
0.32444634413181883	1.4123256055719687e-10
0.3250970763548111	1.29888671803521e-10
0.3257478085778034	1.1870988439419306e-10
0.32639854080079567	1.0769361739244777e-10
0.32704927302378795	9.683732510951814e-11
0.3277000052467802	8.613850521726998e-11
0.3283507374697725	7.559470630134456e-11
0.3290014696927648	6.520349820808042e-11
0.32965220191575706	5.4962495263433085e-11
0.33030293413874934	4.486934508313425e-11
0.3309536663617416	3.492173836380243e-11
0.3316043985847339	2.5117404686752706e-11
0.3322551308077262	1.5454104125616142e-11
0.33290586303071845	5.9296258476097135e-12
0.33355659525371073	-3.4582029345910994e-12
0.334207327476703	-1.271150996920187e-11
0.3348580596996953	-2.183240230323281e-11
0.33550879192268757	-3.082295089645777e-11
0.33615952414567984	-3.9685197335318664e-11
0.3368102563686721	-4.842114432156086e-11
0.3374609885916644	-5.703276574308984e-11
0.3381117208146567	-6.552200359676499e-11
0.33876245303764896	-7.389076882763766e-11
0.33941318526064124	-8.214095643523615e-11
0.3400639174836335	-9.027441414201168e-11
0.3407146497066258	-9.82929591780994e-11
0.3413653819296181	-1.061983953458257e-10
0.34201611415261035	-1.1399248504510614e-10
0.34266684637560263	-1.2167696941515897e-10
0.3433175785985949	-1.2925356329907663e-10
0.3439683108215872	-1.3672395524382592e-10
0.34461904304457947	-1.440898035838036e-10
0.34526977526757174	-1.513527437142329e-10
0.345920507490564	-1.5851438529370353e-10
0.3465712397135563	-1.6557631448213943e-10
0.3472219719365486	-1.7254008386994245e-10
0.34787270415954086	-1.794072292627534e-10
0.34852343638253314	-1.8617925793211907e-10
0.3491741686055254	-1.928576592458412e-10
0.3498249008285177	-1.9944389515661167e-10
0.35047563305150997	-2.0593941335007548e-10
0.35112636527450225	-2.1234562934108542e-10
0.35177709749749453	-2.1866393654455897e-10
0.3524278297204868	-2.2489571131090636e-10
0.3530785619434791	-2.310423036944121e-10
0.35372929416647136	-2.371050478038378e-10
0.35438002638946364	-2.4308525089232716e-10
0.3550307586124559	-2.489842095826752e-10
0.3556814908354482	-2.5480318972561507e-10
0.3563322230584405	-2.605434384288965e-10
0.35698295528143276	-2.662061927294126e-10
0.35763368750442504	-2.7179265861224845e-10
0.3582844197274173	-2.7730403143214063e-10
0.3589351519504096	-2.8274148668185805e-10
0.35958588417340187	-2.881061808314407e-10
0.36023661639639415	-2.9339924769150094e-10
0.3608873486193864	-2.9862180428788996e-10
0.3615380808423787	-3.0377495729585646e-10
0.362188813065371	-3.088597896122374e-10
0.36283954528836326	-3.13877372384537e-10
0.36349027751135554	-3.188287580172764e-10
0.3641410097343478	-3.2371497737453315e-10
0.3647917419573401	-3.2853705404698846e-10
0.3654424741803324	-3.332959856089437e-10
0.36609320640332466	-3.37992764319526e-10
0.36674393862631693	-3.426283589391969e-10
0.3673946708493092	-3.4720372452086307e-10
0.3680454030723015	-3.5171980744530446e-10
0.36869613529529377	-3.5617752527946136e-10
0.36934686751828605	-3.605777992269723e-10
0.3699975997412783	-3.649215177611914e-10
0.3706483319642706	-3.692095715934411e-10
0.3712990641872629	-3.734428357692668e-10
0.37194979641025516	-3.7762216155580244e-10
0.37260052863324744	-3.817483904290711e-10
0.3732512608562397	-3.8582235827017574e-10
0.373901993079232	-3.898448805387598e-10
0.3745527253022243	-3.9381676318310203e-10
0.37520345752521655	-3.9773879956291057e-10
0.37585418974820883	-4.016117651341483e-10
0.3765049219712011	-4.0543642136547716e-10
0.3771556541941934	-4.09213528886321e-10
0.37780638641718567	-4.129438237084541e-10
0.37845711864017795	-4.166280449208571e-10
0.3791078508631702	-4.202669103518128e-10
0.3797585830861625	-4.2386113027646205e-10
0.3804093153091548	-4.274114035003586e-10
0.38106004753214706	-4.309184173594695e-10
0.38171077975513934	-4.343828452024609e-10
0.3823615119781316	-4.3780535618180876e-10
0.3830122442011239	-4.411866065816721e-10
0.3836629764241162	-4.445272389786551e-10
0.38431370864710845	-4.4782788559875916e-10
0.38496444087010073	-4.510891716743353e-10
0.385615173093093	-4.5431171516433824e-10
0.3862659053160853	-4.5749612479610373e-10
0.38691663753907757	-4.606429964286508e-10
0.38756736976206985	-4.637529172488721e-10
0.3882181019850621	-4.668264610158513e-10
0.3888688342080544	-4.698641953342594e-10
0.3895195664310467	-4.728666880885139e-10
0.39017029865403896	-4.758344898187788e-10
0.39082103087703124	-4.787681421133456e-10
0.3914717631000235	-4.816681820845697e-10
0.3921224953230158	-4.845351283815689e-10
0.3927732275460081	-4.873695030104136e-10
0.39342395976900035	-4.901718148291111e-10
0.39407469199199263	-4.929425651425262e-10
0.3947254242149849	-4.956822415479692e-10
0.3953761564379772	-4.983913296845276e-10
0.39602688866096947	-5.010703121140832e-10
0.39667762088396175	-5.037196649643593e-10
0.397328353106954	-5.0633985093527e-10
0.3979790853299463	-5.089313232153654e-10
0.3986298175529386	-5.114945327552268e-10
0.39928054977593086	-5.140299251902616e-10
0.39993128199892314	-5.165379285318777e-10
0.4005820142219154	-5.190189735889435e-10
0.4012327464449077	-5.21473488372867e-10
0.4018834786679	-5.239018785153748e-10
0.40253421089089225	-5.26304555243114e-10
0.40318494311388453	-5.286819211106049e-10
0.4038356753368768	-5.310343660837971e-10
0.4044864075598691	-5.333622882412746e-10
0.40513713978286137	-5.356660761502571e-10
0.40578787200585364	-5.379461055096472e-10
0.4064386042288459	-5.402027481019032e-10
0.4070893364518382	-5.424363642398967e-10
0.4077400686748305	-5.44647322069388e-10
0.40839080089782276	-5.468359695944236e-10
0.40904153312081504	-5.490026550987968e-10
0.4096922653438073	-5.51147723789094e-10
0.4103429975667996	-5.532715158364736e-10
0.4109937297897919	-5.553743630197132e-10
0.41164446201278415	-5.574565965580987e-10
0.41229519423577643	-5.59518535641837e-10
0.4129459264587687	-5.615604972231668e-10
0.413596658681761	-5.635827990935649e-10
0.41424739090475327	-5.655857408610172e-10
0.41489812312774554	-5.675696282879217e-10
0.4155488553507378	-5.69534764339216e-10
0.4161995875737301	-5.714814399507596e-10
0.4168503197967224	-5.734099438204431e-10
0.41750105201971466	-5.753205618486972e-10
0.41815178424270694	-5.772135740612866e-10
0.4188025164656992	-5.79089252091595e-10
0.4194532486886915	-5.809478731679265e-10
0.42010398091168377	-5.827897061262047e-10
0.42075471313467605	-5.846150130884489e-10
0.42140544535766833	-5.864240486235358e-10
0.4220561775806606	-5.882170703775482e-10
0.4227069098036529	-5.899943273244425e-10
0.42335764202664516	-5.917560731938575e-10
0.42400837424963744	-5.935025424129563e-10
0.4246591064726297	-5.952339811582351e-10
0.425309838695622	-5.969506235771114e-10
0.4259605709186143	-5.986527068942087e-10
0.42661130314160656	-6.003404515493894e-10
0.42726203536459884	-6.020140802204842e-10
0.4279127675875911	-6.0367382006126e-10
0.4285634998105834	-6.053198867558968e-10
0.42921423203357567	-6.06952498506289e-10
0.42986496425656795	-6.085718575688079e-10
0.43051569647956023	-6.101781796276336e-10
0.4311664287025525	-6.117716677783755e-10
0.4318171609255448	-6.133525184027385e-10
0.43246789314853706	-6.149209376735379e-10
0.43311862537152934	-6.164771149788285e-10
0.4337693575945216	-6.180212444623466e-10
0.4344200898175139	-6.195535121551947e-10
0.4350708220405062	-6.210741096833954e-10
0.43572155426349846	-6.225832155249082e-10
0.43637228648649073	-6.240810145918513e-10
0.437023018709483	-6.255676786482799e-10
0.4376737509324753	-6.270433825354557e-10
0.43832448315546757	-6.285083036123542e-10
0.43897521537845985	-6.299626083278563e-10
0.4396259476014521	-6.314064592143986e-10
0.4402766798244444	-6.328400249588304e-10
0.4409274120474367	-6.342634672543499e-10
0.44157814427042896	-6.35676945276442e-10
0.44222887649342124	-6.370806142841465e-10
0.4428796087164135	-6.384746337326942e-10
0.4435303409394058	-6.398591535659506e-10
0.4441810731623981	-6.412343158948934e-10
0.44483180538539036	-6.426002703836421e-10
0.44548253760838263	-6.439571602621581e-10
0.4461332698313749	-6.453051321173552e-10
0.4467840020543672	-6.466443283399567e-10
0.44743473427735947	-6.479748871244956e-10
0.44808546650035175	-6.492969374338863e-10
0.448736198723344	-6.50610616623424e-10
0.4493869309463363	-6.519160592509434e-10
0.4500376631693286	-6.532133948388509e-10
0.45068839539232086	-6.545027520703152e-10
0.45133912761531314	-6.5578425151587e-10
0.4519898598383054	-6.570580190612236e-10
0.4526405920612977	-6.583241752769099e-10
0.45329132428429	-6.59582840733463e-10
0.45394205650728225	-6.608341323647183e-10
0.45459278873027453	-6.620781659855274e-10
0.4552435209532668	-6.633150585297262e-10
0.4558942531762591	-6.64544922455214e-10
0.45654498539925137	-6.657678635059856e-10
0.45719571762224365	-6.669839988956228e-10
0.4578464498452359	-6.68193426814978e-10
0.4584971820682282	-6.693962614004268e-10
0.4591479142912205	-6.705926008428214e-10
0.45979864651421276	-6.717825486481888e-10
0.46044937873720504	-6.729662021681433e-10
0.4611001109601973	-6.741436682656641e-10
0.4617508431831896	-6.753150350607466e-10
0.4624015754061819	-6.764804066189099e-10
0.46305230762917415	-6.776398774943081e-10
0.46370303985216643	-6.787935394436354e-10
0.4643537720751587	-6.799414873007918e-10
0.465004504298151	-6.810838080667891e-10
0.46565523652114327	-6.822205926590832e-10
0.46630596874413555	-6.833519250014796e-10
0.4669567009671278	-6.844778993683868e-10
0.4676074331901201	-6.855985887735151e-10
0.4682581654131124	-6.867140844140667e-10
0.46890889763610466	-6.878244676961331e-10
0.46955962985909694	-6.889298183473293e-10
0.4702103620820892	-6.900302135775563e-10
0.4708610943050815	-6.911257403878262e-10
0.4715118265280738	-6.92216464798199e-10
0.47216255875106605	-6.933024704527342e-10
0.47281329097405833	-6.943838317638728e-10
0.4734640231970506	-6.954606211858336e-10
0.4741147554200429	-6.965329156487713e-10
0.47476548764303517	-6.976007850891911e-10
0.47541621986602745	-6.986643014018191e-10
0.4760669520890197	-6.997235303269699e-10
0.476717684312012	-7.007785387239419e-10
0.4773684165350043	-7.018293923330493e-10
0.47801914875799656	-7.028761546566384e-10
0.47866988098098884	-7.039188897565473e-10
0.4793206132039811	-7.049576661705505e-10
0.4799713454269734	-7.0599254488328e-10
0.4806220776499657	-7.070235921945423e-10
0.48127280987295795	-7.080508629345569e-10
0.48192354209595023	-7.090744206056698e-10
0.4825742743189425	-7.100943225558149e-10
0.4832250065419348	-7.111106294898782e-10
0.48387573876492707	-7.12123393160873e-10
0.48452647098791934	-7.131326714762254e-10
0.4851772032109116	-7.141385195459006e-10
0.4858279354339039	-7.151409980747849e-10
0.4864786676568962	-7.161401588158915e-10
0.48712939987988846	-7.171360538019799e-10
0.48778013210288074	-7.181287359050475e-10
0.488430864325873	-7.191182538009015e-10
0.4890815965488653	-7.201046558856033e-10
0.4897323287718576	-7.210879978286102e-10
0.49038306099484985	-7.220683252285235e-10
0.49103379321784213	-7.230456906775944e-10
0.4916845254408344	-7.240201406136621e-10
0.4923352576638267	-7.249917181176133e-10
0.49298598988681896	-7.259604724247475e-10
0.49363672210981124	-7.269264446577291e-10
0.4942874543328035	-7.278896784569369e-10
0.4949381865557958	-7.288502191412263e-10
0.4955889187787881	-7.29808113148436e-10
0.49623965100178036	-7.307633993632625e-10
0.49689038322477264	-7.317161259020213e-10
0.4975411154477649	-7.326663285722024e-10
0.4981918476707572	-7.336140473774867e-10
0.49884257989374947	-7.345593287557131e-10
0.49949331211674175	-7.355022015207214e-10
0.500144044339734	-7.364427123900969e-10
0.5007947765627263	-7.373808985700598e-10
0.5014455087857186	-7.383167958681006e-10
0.5020962410087109	-7.392504386929796e-10
0.5027469732317031	-7.401818704053293e-10
0.5033977054546954	-7.41111120378482e-10
0.5040484376776877	-7.420382235806901e-10
0.50469916990068	-7.429632180574117e-10
0.5053499021236723	-7.438861320629948e-10
0.5060006343466645	-7.44807003922644e-10
0.5066513665696568	-7.457258632894373e-10
0.5073020987926491	-7.466427417746746e-10
0.5079528310156414	-7.47557671549148e-10
0.5086035632386336	-7.484706878608558e-10
0.5092542954616259	-7.493818142084638e-10
0.5099050276846182	-7.502910850007319e-10
0.5105557599076105	-7.51198538562865e-10
0.5112064921306028	-7.521042009112424e-10
0.511857224353595	-7.530081008597043e-10
0.5125079565765873	-7.539102677815828e-10
0.5131586887995796	-7.548107254552887e-10
0.5138094210225719	-7.557095032541547e-10
0.5144601532455642	-7.566066336287186e-10
0.5151108854685564	-7.575021336434874e-10
0.5157616176915487	-7.583960354692536e-10
0.516412349914541	-7.592883684793486e-10
0.5170630821375333	-7.601791511370102e-10
0.5177138143605255	-7.610684178509982e-10
0.5183645465835178	-7.619561915604863e-10
0.5190152788065101	-7.628424907287117e-10
0.5196660110295024	-7.637273444492602e-10
0.5203167432524947	-7.646107703461312e-10
0.5209674754754869	-7.654927944357041e-10
0.5216182076984792	-7.663734432938509e-10
0.5222689399214715	-7.672527373420308e-10
0.5229196721444638	-7.68130697281449e-10
0.523570404367456	-7.690073468905174e-10
0.5242211365904483	-7.698827102273935e-10
0.5248718688134406	-7.707568065945525e-10
0.5255226010364329	-7.716296519375173e-10
0.5261733332594252	-7.725012691954616e-10
0.5268240654824174	-7.733716793493368e-10
0.5274747977054097	-7.742409058978083e-10
0.528125529928402	-7.751089670243673e-10
0.5287762621513943	-7.759758803530131e-10
0.5294269943743866	-7.768416635077446e-10
0.5300777265973788	-7.777063374695135e-10
0.5307284588203711	-7.785699190230807e-10
0.5313791910433634	-7.794324327860958e-10
0.5320299232663557	-7.802938902281457e-10
0.532680655489348	-7.811543148478959e-10
0.5333313877123402	-7.820137248288373e-10
0.5339821199353325	-7.828721288430969e-10
0.5346328521583248	-7.837295453539119e-10
0.5352835843813171	-7.845859911460429e-10
0.5359343166043093	-7.854414821650134e-10
0.5365850488273016	-7.862960357550764e-10
0.5372357810502939	-7.871496754148974e-10
0.5378865132732862	-7.880024109355873e-10
0.5385372454962785	-7.888542565841926e-10
0.5391879777192707	-7.897052249492844e-10
0.539838709942263	-7.905553395295282e-10
0.5404894421652553	-7.914046034021304e-10
0.5411401743882476	-7.922530285961693e-10
0.5417909066112399	-7.931006419672631e-10
0.5424416388342321	-7.939474471521098e-10
0.5430923710572244	-7.947934645721688e-10
0.5437431032802167	-7.956387031793128e-10
0.544393835503209	-7.964831752823665e-10
0.5450445677262012	-7.973268987850752e-10
0.5456952999491935	-7.981698893532157e-10
0.5463460321721858	-7.990121492247562e-10
0.5469967643951781	-7.998536996603943e-10
0.5476474966181704	-8.006945526892086e-10
0.5482982288411626	-8.015347203402781e-10
0.5489489610641549	-8.023742177198874e-10
0.5495996932871472	-8.032130509824491e-10
0.5502504255101395	-8.040512324367883e-10
0.5509011577331318	-8.048887741119834e-10
0.551551889956124	-8.057256877573673e-10
0.5522026221791163	-8.065619856817649e-10
0.5528533544021086	-8.073976748788264e-10
0.5535040866251009	-8.082327696155989e-10
0.5541548188480931	-8.090672796831932e-10
0.5548055510710854	-8.099012106765294e-10
0.5554562832940777	-8.107345782613847e-10
0.55610701551707	-8.115673883124255e-10
0.5567577477400623	-8.1239964726381e-10
0.5574084799630545	-8.132313702218235e-10
0.5580592121860468	-8.140625661383383e-10
0.5587099444090391	-8.148932442449732e-10
0.5593606766320314	-8.157234112556325e-10
0.5600114088550237	-8.165530761221889e-10
0.5606621410780159	-8.17382248076261e-10
0.5613128733010082	-8.182109450215939e-10
0.5619636055240005	-8.19039171434124e-10
0.5626143377469928	-8.198669351467397e-10
0.563265069969985	-8.206942462302976e-10
0.5639158021929773	-8.215211074822582e-10
0.5645665344159696	-8.223475292532238e-10
0.5652172666389619	-8.231735109837028e-10
0.5658679988619542	-8.23999071416678e-10
0.5665187310849464	-8.248242113913875e-10
0.5671694633079387	-8.256489446153864e-10
0.567820195530931	-8.264732789215631e-10
0.5684709277539233	-8.272972199048381e-10
0.5691216599769156	-8.281207767968299e-10
0.5697723921999078	-8.289439532342368e-10
0.5704231244229001	-8.297667528537568e-10
0.5710738566458924	-8.30589190481929e-10
0.5717245888688847	-8.31411270035198e-10
0.5723753210918769	-8.322329943110234e-10
0.5730260533148692	-8.330543756182305e-10
0.5736767855378615	-8.338754175935172e-10
0.5743275177608538	-8.346961269507883e-10
0.5749782499838461	-8.355165070469956e-10
0.5756289822068383	-8.363365693517262e-10
0.5762797144298306	-8.371563096687896e-10
0.5769304466528229	-8.379757428247249e-10
0.5775811788758152	-8.387948746941983e-10
0.5782319110988074	-8.396137122708605e-10
0.5788826433217997	-8.40432264226838e-10
0.579533375544792	-8.41250534478575e-10
0.5801841077677843	-8.420685238653096e-10
0.5808348399907766	-8.42886238261708e-10
0.5814855722137688	-8.437036866196431e-10
0.5821363044367611	-8.445208728555589e-10
0.5827870366597534	-8.453378014453921e-10
0.5834377688827457	-8.461544777043164e-10
0.584088501105738	-8.469709047095384e-10
0.5847392333287302	-8.477870928116609e-10
0.5853899655517225	-8.486030394929693e-10
0.5860406977747148	-8.494187537053367e-10
0.5866914299977071	-8.502342393652071e-10
0.5873421622206993	-8.510494995497866e-10
0.5879928944436916	-8.518645437704398e-10
0.5886436266666839	-8.526793762233574e-10
0.5892943588896762	-8.534939994262531e-10
0.5899450911126685	-8.543084170158254e-10
0.5905958233356607	-8.551226301110583e-10
0.591246555558653	-8.559366504612844e-10
0.5918972877816453	-8.567504811437103e-10
0.5925480200046376	-8.575641263545258e-10
0.5931987522276299	-8.583775838557631e-10
0.5938494844506221	-8.591908570043742e-10
0.5945002166736144	-8.600039578294383e-10
0.5951509488966067	-8.608168871701928e-10
0.595801681119599	-8.616296545380028e-10
0.5964524133425912	-8.624422596531222e-10
0.5971031455655835	-8.632547072712332e-10
0.5977538777885758	-8.640669973923358e-10
0.5984046100115681	-8.648791339328745e-10
0.5990553422345604	-8.656911227675154e-10
0.5997060744575526	-8.665029650152428e-10
0.6003568066805449	-8.673146637532628e-10
0.6010075389035372	-8.681262201005592e-10
0.6016582711265295	-8.689376371343387e-10
0.6023090033495218	-8.697489224077435e-10
0.602959735572514	-8.705600787182338e-10
0.6036104677955063	-8.713711032683495e-10
0.6042612000184986	-8.721820061289473e-10
0.6049119322414909	-8.72992787300027e-10
0.6055626644644831	-8.738034540549851e-10
0.6062133966874754	-8.746140066735678e-10
0.6068641289104677	-8.754244454355213e-10
0.60751486113346	-8.762347770547495e-10
0.6081655933564523	-8.770450020907447e-10
0.6088163255794445	-8.778551292156335e-10
0.6094670578024368	-8.786651542332255e-10
0.6101177900254291	-8.794750827384414e-10
0.6107685222484214	-8.802849136122968e-10
0.6114192544714137	-8.810946546876802e-10
0.6120699866944059	-8.819043020481476e-10
0.6127207189173982	-8.827138643658254e-10
0.6133714511403905	-8.835233458369039e-10
0.6140221833633828	-8.84332746741129e-10
0.614672915586375	-8.851420614835806e-10
0.6153236478093673	-8.859512973376549e-10
0.6159743800323596	-8.867604629754788e-10
0.6166251122553519	-8.8756955923629e-10
0.6172758444783442	-8.883785894770407e-10
0.6179265767013364	-8.891875522990012e-10
0.6185773089243287	-8.899964449047111e-10
0.619228041147321	-8.908052706511225e-10
0.6198787733703133	-8.916140337344259e-10
0.6205295055933056	-8.924227369520813e-10
0.6211802378162978	-8.932313847800252e-10
0.6218309700392901	-8.940399772182573e-10
0.6224817022622824	-8.948485148262699e-10
0.6231324344852747	-8.956569978838088e-10
0.623783166708267	-8.964654339440167e-10
0.6244338989312592	-8.972738224474015e-10
0.6250846311542515	-8.98082161995233e-10
0.6257353633772438	-8.988904587419238e-10
0.6263860956002361	-8.996987073722994e-10
0.6270368278232283	-9.005069143205182e-10
0.6276875600462206	-9.013150832232787e-10
0.6283382922692129	-9.021232146400726e-10
0.6289890244922052	-9.029313127670903e-10
